date,side,entry_time,exit_time,spx_at_entry,spx_at_exit,short_strike,long_strike,qty,credit_received,spread_value_exit,pnl_earned,win,loss,equity_after,vix_level,indicator_value
20250102,CALL,15:52:00,16:00:00,5865.29,5868.56,5875,5885,3,0.55,0.0,159.0,1,0,50159.0,17.93,"vix1550=18.0,dist=5"
20250102,PUT,15:52:00,16:00:00,5865.29,5868.56,5860,5850,4,1.3,0.0,512.0,1,0,50671.0,17.93,"vix1550=18.0,dist=5"
20250103,CALL,15:52:00,16:00:00,5935.07,5942.48,5945,5955,2,0.2,0.0,36.0,1,0,50707.0,16.13,"vix1550=16.4,dist=5"
20250103,PUT,15:52:00,16:00:00,5935.07,5942.48,5930,5920,3,0.8,0.0,234.0,1,0,50941.0,16.13,"vix1550=16.4,dist=5"
20250106,CALL,15:52:00,16:00:00,5970.29,5975.38,5980,5990,2,0.2,0.0,36.0,1,0,50977.0,16.04,"vix1550=16.4,dist=5"
20250106,PUT,15:52:00,16:00:00,5970.29,5975.38,5965,5955,3,0.65,0.0,189.0,1,0,51166.0,16.04,"vix1550=16.4,dist=5"
20250107,CALL,15:52:00,15:57:00,5904.7,5910.13,5910,5920,4,1.35,1.15,72.0,1,0,51238.0,17.82,"vix1550=18.2,dist=5,TOUCH@15:57"
20250107,PUT,15:52:00,16:00:00,5904.7,5909.04,5895,5885,3,0.55,0.0,159.0,1,0,51397.0,17.82,"vix1550=18.2,dist=5"
20250108,CALL,15:52:00,16:00:00,5915.45,5918.22,5925,5935,2,0.3,0.0,56.0,1,0,51453.0,17.7,"vix1550=17.5,dist=5"
20250108,PUT,15:52:00,16:00:00,5915.45,5918.22,5910,5900,3,0.85,0.0,249.0,1,0,51702.0,17.7,"vix1550=17.5,dist=5"
20250110,CALL,15:52:00,15:54:00,5823.85,5830.68,5830,5840,3,1.0,2.0,-306.0,0,1,51396.0,19.54,"vix1550=19.6,dist=5,TOUCH@15:54"
20250110,PUT,15:52:00,16:00:00,5823.85,5827.02,5815,5805,3,0.75,0.0,219.0,1,0,51615.0,19.54,"vix1550=19.6,dist=5"
20250113,CALL,15:52:00,16:00:00,5831.66,5836.25,5840,5850,2,0.25,0.0,46.0,1,0,51661.0,19.19,"vix1550=19.3,dist=5"
20250113,PUT,15:52:00,16:00:00,5831.66,5836.25,5825,5815,3,0.65,0.0,189.0,1,0,51850.0,19.19,"vix1550=19.3,dist=5"
20250114,CALL,15:52:00,16:00:00,5836.75,5842.9,5845,5855,2,0.5,0.0,96.0,1,0,51946.0,18.71,"vix1550=19.0,dist=5"
20250114,PUT,15:52:00,16:00:00,5836.75,5842.9,5830,5820,3,0.7,0.0,204.0,1,0,52150.0,18.71,"vix1550=19.0,dist=5"
20250115,CALL,15:52:00,16:00:00,5953.86,5949.9,5960,5970,2,0.4,0.0,76.0,1,0,52226.0,16.12,"vix1550=16.2,dist=5"
20250115,PUT,15:52:00,16:00:00,5953.86,5949.9,5945,5935,2,0.35,0.0,66.0,1,0,52292.0,16.12,"vix1550=16.2,dist=5"
20250116,PUT,15:52:00,15:55:00,5949.57,5941.06,5945,5935,3,0.65,1.75,-336.0,0,1,51956.0,16.6,"vix1550=16.1,dist=3,TOUCH@15:55"
20250116,CALL,15:52:00,16:00:00,5949.57,5937.32,5955,5965,2,0.4,0.0,76.0,1,0,52032.0,16.6,"vix1550=16.1,dist=3"
20250117,CALL,15:52:00,16:00:00,5999.4,5996.71,6005,6015,3,0.7,0.0,204.0,1,0,52236.0,15.97,"vix1550=16.0,dist=3"
20250117,PUT,15:52:00,16:00:00,5999.4,5996.71,5995,5985,3,0.9,0.0,264.0,1,0,52500.0,15.97,"vix1550=16.0,dist=3"
20250121,CALL,15:52:00,15:56:00,6046.86,6050.2,6050,6060,3,0.7,0.9,-66.0,0,1,52434.0,15.06,"vix1550=15.0,dist=3,TOUCH@15:56"
20250121,PUT,15:52:00,16:00:00,6046.86,6049.29,6040,6030,2,0.2,0.0,36.0,1,0,52470.0,15.06,"vix1550=15.0,dist=3"
20250123,CALL,15:52:00,15:55:00,6105.59,6112.35,6110,6120,2,0.45,0.95,-104.0,0,1,52366.0,15.02,"vix1550=15.0,dist=3,TOUCH@15:55"
20250123,PUT,15:52:00,16:00:00,6105.59,6118.72,6100,6090,1,0.2,0.0,18.0,1,0,52384.0,15.02,"vix1550=15.0,dist=3"
20250124,CALL,15:52:00,15:56:00,6094.02,6101.78,6100,6110,2,0.5,1.3,-164.0,0,1,52220.0,14.85,"vix1550=14.8,dist=3,TOUCH@15:56"
20250124,PUT,15:52:00,16:00:00,6094.02,6101.24,6090,6080,3,1.0,0.0,294.0,1,0,52514.0,14.85,"vix1550=14.8,dist=3"
20250127,CALL,15:52:00,15:56:00,5999.48,6006.07,6005,6015,4,1.25,1.75,-208.0,0,1,52306.0,17.9,"vix1550=18.1,dist=3,TOUCH@15:56"
20250127,PUT,15:52:00,16:00:00,5999.48,6012.31,5995,5985,4,1.35,0.0,532.0,1,0,52838.0,17.9,"vix1550=18.1,dist=3"
20250128,CALL,15:52:00,16:00:00,6069.93,6067.71,6075,6085,3,0.6,0.0,174.0,1,0,53012.0,16.41,"vix1550=16.4,dist=5"
20250128,PUT,15:52:00,16:00:00,6069.93,6067.71,6060,6050,1,0.2,0.0,18.0,1,0,53030.0,16.41,"vix1550=16.4,dist=5"
20250129,CALL,15:52:00,15:55:00,6036.27,6040.08,6040,6050,4,1.8,2.2,-168.0,0,1,52862.0,16.56,"vix1550=16.5,dist=3,TOUCH@15:55"
20250129,PUT,15:52:00,16:00:00,6036.27,6039.29,6030,6020,4,1.45,0.0,572.0,1,0,53434.0,16.56,"vix1550=16.5,dist=3"
20250203,CALL,15:52:00,16:00:00,6002.06,5994.63,6010,6020,3,1.15,0.0,339.0,1,0,53773.0,18.62,"vix1550=18.3,dist=5"
20250203,PUT,15:52:00,16:00:00,6002.06,5994.63,5995,5985,3,1.1,0.37,213.0,1,0,53986.0,18.62,"vix1550=18.3,dist=5"
20250204,CALL,15:52:00,16:00:00,6034.37,6037.85,6040,6050,3,0.6,0.0,174.0,1,0,54160.0,17.21,"vix1550=16.9,dist=5"
20250204,PUT,15:52:00,16:00:00,6034.37,6037.85,6025,6015,1,0.2,0.0,18.0,1,0,54178.0,17.21,"vix1550=16.9,dist=5"
20250205,CALL,15:52:00,15:58:00,6051.9,6060.78,6060,6070,2,0.3,1.1,-164.0,0,1,54014.0,15.77,"vix1550=16.0,dist=5,TOUCH@15:58"
20250205,PUT,15:52:00,16:00:00,6051.9,6061.48,6045,6035,1,0.15,0.0,13.0,1,0,54027.0,15.77,"vix1550=16.0,dist=5"
20250206,CALL,15:52:00,15:54:00,6074.49,6081.73,6080,6090,3,0.65,1.1,-141.0,0,1,53886.0,15.5,"vix1550=15.3,dist=3,TOUCH@15:54"
20250206,PUT,15:52:00,16:00:00,6074.49,6083.52,6070,6060,3,0.65,0.0,189.0,1,0,54075.0,15.5,"vix1550=15.3,dist=3"
20250207,CALL,15:52:00,16:00:00,6028.87,6025.99,6035,6045,3,0.65,0.0,189.0,1,0,54264.0,16.54,"vix1550=16.3,dist=5"
20250207,PUT,15:52:00,16:00:00,6028.87,6025.99,6020,6010,2,0.3,0.0,56.0,1,0,54320.0,16.54,"vix1550=16.3,dist=5"
20250211,CALL,15:52:00,16:00:00,6066.34,6068.51,6070,6080,3,0.9,0.0,264.0,1,0,54584.0,16.02,"vix1550=16.1,dist=3"
20250211,PUT,15:52:00,16:00:00,6066.34,6068.51,6060,6050,2,0.2,0.0,36.0,1,0,54620.0,16.02,"vix1550=16.1,dist=3"
20250212,PUT,15:52:00,16:00:00,6045.96,6051.94,6040,6030,2,0.3,0.0,56.0,1,0,54676.0,15.89,"vix1550=15.9,dist=5"
20250213,PUT,15:52:00,16:00:00,6110.57,6115.06,6105,6095,2,0.25,0.0,46.0,1,0,54722.0,15.1,"vix1550=15.2,dist=5"
20250220,CALL,15:52:00,16:00:00,6117.71,6117.62,6125,6135,2,0.45,0.0,86.0,1,0,54808.0,15.66,"vix1550=15.4,dist=5"
20250220,PUT,15:52:00,16:00:00,6117.71,6117.62,6110,6100,2,0.25,0.0,46.0,1,0,54854.0,15.66,"vix1550=15.4,dist=5"
20250221,CALL,15:52:00,16:00:00,6017.34,6013.23,6025,6035,3,0.85,0.0,249.0,1,0,55103.0,18.21,"vix1550=18.5,dist=5"
20250221,PUT,15:52:00,16:00:00,6017.34,6013.23,6010,6000,3,0.75,0.0,219.0,1,0,55322.0,18.21,"vix1550=18.5,dist=5"
20250224,PUT,15:52:00,15:54:00,5995.22,5986.74,5990,5980,3,0.85,2.8,-591.0,0,1,54731.0,18.98,"vix1550=18.6,dist=5,TOUCH@15:54"
20250224,CALL,15:52:00,16:00:00,5995.22,5983.43,6005,6015,2,0.4,0.0,76.0,1,0,54807.0,18.98,"vix1550=18.6,dist=5"
20250225,CALL,15:52:00,16:00:00,5957.07,5955.34,5965,5975,3,1.05,0.0,309.0,1,0,55116.0,19.43,"vix1550=19.6,dist=5"
20250225,PUT,15:52:00,16:00:00,5957.07,5955.34,5950,5940,3,1.15,0.0,339.0,1,0,55455.0,19.43,"vix1550=19.6,dist=5"
20250226,CALL,15:52:00,16:00:00,5956.84,5956.16,5965,5975,3,0.75,0.0,219.0,1,0,55674.0,19.1,"vix1550=19.3,dist=5"
20250226,PUT,15:52:00,16:00:00,5956.84,5956.16,5950,5940,3,1.0,0.0,294.0,1,0,55968.0,19.1,"vix1550=19.3,dist=5"
20250227,CALL,15:52:00,16:00:00,5880.21,5861.68,5890,5900,3,1.0,0.0,294.0,1,0,56262.0,21.13,"vix1550=21.3,dist=5"
20250303,CALL,15:52:00,15:54:00,5827.5,5835.19,5835,5845,4,2.0,3.15,-468.0,0,1,55794.0,22.78,"vix1550=23.5,dist=5,TOUCH@15:54"
20250303,PUT,15:52:00,16:00:00,5827.5,5849.72,5820,5810,4,1.8,0.0,712.0,1,0,56506.0,22.78,"vix1550=23.5,dist=5"
20250305,CALL,15:52:00,15:53:00,5835.34,5845.58,5845,5855,4,1.55,2.7,-468.0,0,1,56038.0,21.93,"vix1550=22.2,dist=5,TOUCH@15:53"
20250305,PUT,15:52:00,16:00:00,5835.34,5842.52,5830,5820,4,1.95,0.0,772.0,1,0,56810.0,21.93,"vix1550=22.2,dist=5"
20250306,CALL,15:52:00,16:00:00,5742.6,5738.5,5755,5765,4,1.55,0.0,612.0,1,0,57422.0,24.87,"vix1550=25.1,dist=10"
20250306,PUT,15:52:00,16:00:00,5742.6,5738.5,5730,5720,4,1.55,0.0,612.0,1,0,58034.0,24.87,"vix1550=25.1,dist=10"
20250312,CALL,15:52:00,16:00:00,5595.49,5599.3,5605,5615,3,1.15,0.0,339.0,1,0,58373.0,24.23,"vix1550=24.2,dist=5"
20250312,PUT,15:52:00,16:00:00,5595.49,5599.3,5590,5580,4,1.75,0.0,692.0,1,0,59065.0,24.23,"vix1550=24.2,dist=5"
20250313,CALL,15:52:00,15:59:00,5511.99,5521.56,5520,5530,4,1.35,0.35,392.0,1,0,59457.0,24.66,"vix1550=25.2,dist=5,TOUCH@15:59"
20250313,PUT,15:52:00,16:00:00,5511.99,5521.51,5505,5495,4,1.35,0.0,532.0,1,0,59989.0,24.66,"vix1550=25.2,dist=5"
20250314,CALL,15:52:00,15:54:00,5634.61,5641.55,5640,5650,4,1.25,1.3,-28.0,0,1,59961.0,21.77,"vix1550=21.6,dist=5,TOUCH@15:54"
20250314,PUT,15:52:00,16:00:00,5634.61,5638.94,5625,5615,2,0.5,0.0,96.0,1,0,60057.0,21.77,"vix1550=21.6,dist=5"
20250317,PUT,15:52:00,15:58:00,5689.14,5678.22,5680,5670,2,0.35,1.25,-184.0,0,1,59873.0,20.51,"vix1550=20.4,dist=5,TOUCH@15:58"
20250317,CALL,15:52:00,16:00:00,5689.14,5675.13,5695,5705,3,1.1,0.0,324.0,1,0,60197.0,20.51,"vix1550=20.4,dist=5"
20250318,CALL,15:52:00,16:00:00,5614.92,5614.67,5620,5630,4,1.35,0.0,532.0,1,0,60729.0,21.7,"vix1550=21.9,dist=3"
20250318,PUT,15:52:00,16:00:00,5614.92,5614.67,5610,5600,4,1.35,0.0,532.0,1,0,61261.0,21.7,"vix1550=21.9,dist=3"
20250320,CALL,15:52:00,16:00:00,5664.95,5662.9,5670,5680,4,1.35,0.0,532.0,1,0,61793.0,19.8,"vix1550=19.9,dist=5"
20250320,PUT,15:52:00,16:00:00,5664.95,5662.9,5655,5645,2,0.5,0.0,96.0,1,0,61889.0,19.8,"vix1550=19.9,dist=5"
20250321,CALL,15:52:00,15:55:00,5653.29,5663.02,5660,5670,3,1.0,2.05,-321.0,0,1,61568.0,19.28,"vix1550=19.5,dist=5,TOUCH@15:55"
20250321,PUT,15:52:00,16:00:00,5653.29,5667.35,5645,5635,3,0.55,0.0,159.0,1,0,61727.0,19.28,"vix1550=19.5,dist=5"
20250324,CALL,15:52:00,16:00:00,5768.3,5767.56,5775,5785,3,0.6,0.0,174.0,1,0,61901.0,17.48,"vix1550=17.6,dist=5"
20250324,PUT,15:52:00,16:00:00,5768.3,5767.56,5760,5750,2,0.25,0.0,46.0,1,0,61947.0,17.48,"vix1550=17.6,dist=5"
20250326,CALL,15:52:00,16:00:00,5717.17,5712.18,5725,5735,3,0.85,0.0,249.0,1,0,62196.0,18.33,"vix1550=18.3,dist=5"
20250326,PUT,15:52:00,16:00:00,5717.17,5712.18,5710,5700,3,1.1,0.0,324.0,1,0,62520.0,18.33,"vix1550=18.3,dist=5"
20250327,PUT,15:52:00,15:59:00,5700.31,5692.36,5695,5685,3,1.05,0.7,99.0,1,0,62619.0,18.69,"vix1550=18.5,dist=5,TOUCH@15:59"
20250327,CALL,15:52:00,16:00:00,5700.31,5693.3,5710,5720,3,0.6,0.0,174.0,1,0,62793.0,18.69,"vix1550=18.5,dist=5"
20250328,CALL,15:52:00,15:54:00,5579.81,5586.02,5585,5595,4,1.45,1.25,72.0,1,0,62865.0,21.65,"vix1550=21.7,dist=5,TOUCH@15:54"
20250328,PUT,15:52:00,16:00:00,5579.81,5580.95,5570,5560,2,0.5,0.0,96.0,1,0,62961.0,21.65,"vix1550=21.7,dist=5"
20250401,CALL,15:52:00,15:54:00,5624.7,5632.56,5630,5640,3,1.1,1.65,-171.0,0,1,62790.0,21.77,"vix1550=21.9,dist=5,TOUCH@15:54"
20250401,PUT,15:52:00,16:00:00,5624.7,5633.08,5615,5605,3,0.55,0.0,159.0,1,0,62949.0,21.77,"vix1550=21.9,dist=5"
20250402,CALL,15:52:00,16:00:00,5673.66,5670.87,5680,5690,4,1.55,0.0,612.0,1,0,63561.0,21.51,"vix1550=21.4,dist=5"
20250402,PUT,15:52:00,16:00:00,5673.66,5670.87,5665,5655,4,1.3,0.0,512.0,1,0,64073.0,21.51,"vix1550=21.4,dist=5"
20250425,CALL,15:52:00,15:57:00,5518.33,5525.29,5525,5535,3,1.0,1.05,-21.0,0,1,64052.0,24.84,"vix1550=25.2,dist=5,TOUCH@15:57"
20250425,PUT,15:52:00,16:00:00,5518.33,5525.21,5510,5500,3,0.55,0.0,159.0,1,0,64211.0,24.84,"vix1550=25.2,dist=5"
20250428,CALL,15:52:00,16:00:00,5534.45,5528.71,5540,5550,3,1.05,0.0,309.0,1,0,64520.0,25.15,"vix1550=24.8,dist=5"
20250428,PUT,15:52:00,16:00:00,5534.45,5528.71,5525,5515,2,0.35,0.0,66.0,1,0,64586.0,25.15,"vix1550=24.8,dist=5"
20250429,CALL,15:52:00,16:00:00,5567.98,5560.74,5575,5585,3,0.75,0.0,219.0,1,0,64805.0,24.17,"vix1550=24.3,dist=3"
20250429,PUT,15:52:00,16:00:00,5567.98,5560.74,5560,5550,3,0.55,0.0,159.0,1,0,64964.0,24.17,"vix1550=24.3,dist=3"
20250430,CALL,15:52:00,15:55:00,5564.56,5577.3,5570,5580,4,2.9,3.6,-288.0,0,1,64676.0,24.7,"vix1550=24.8,dist=5,TOUCH@15:55"
20250430,PUT,15:52:00,16:00:00,5564.56,5568.92,5555,5545,4,2.0,0.0,792.0,1,0,65468.0,24.7,"vix1550=24.8,dist=5"
20250501,PUT,15:52:00,15:55:00,5622.05,5612.8,5615,5605,4,1.3,1.1,72.0,1,0,65540.0,24.6,"vix1550=23.5,dist=3,TOUCH@15:55"
20250501,CALL,15:52:00,16:00:00,5622.05,5604.1,5630,5640,3,0.95,0.0,279.0,1,0,65819.0,24.6,"vix1550=23.5,dist=3"
