date,side,entry_time,exit_time,spx_at_entry,spx_at_exit,short_strike,long_strike,qty,credit_received,spread_value_exit,pnl_earned,win,loss,equity_after,vix_level,indicator_value
20240209,PUT,15:55:00,16:00:00,5025.01,5026.57,5020,5015,3,0.2,0.0,54.0,1,0,50054.0,12.93,
20240501,CALL,15:55:00,16:00:00,5024.3,5018.36,5040,5045,3,0.1,0.0,24.0,1,0,50078.0,15.39,"vix1550=15.1,dist=15"
20240731,PUT,15:55:00,16:00:00,5525.34,5522.28,5505,5500,3,0.15,0.0,39.0,1,0,50117.0,16.36,"vix1550=16.2,dist=20"
20241112,CALL,15:55:00,16:00:00,5985.96,5984.0,5990,5995,5,0.35,0.0,165.0,1,0,50282.0,14.71,
20241112,PUT,15:55:00,16:00:00,5985.96,5984.0,5980,5975,3,0.1,0.0,24.0,1,0,50306.0,14.71,
20250304,CALL,15:55:00,16:00:00,5777.13,5778.18,5805,5810,3,0.15,0.0,39.0,1,0,50345.0,23.51,"vix1550=24.1,dist=25"
20250306,CALL,15:55:00,16:00:00,5744.37,5738.5,5775,5780,3,0.1,0.0,24.0,1,0,50369.0,24.87,"vix1550=25.1,dist=30"
20250818,PUT,15:55:00,16:00:00,6453.8,6449.16,6450,6445,3,0.2,0.84,-198.0,0,1,50171.0,14.99,
20251219,CALL,15:55:00,16:00:00,6834.17,6834.73,6840,6845,3,0.2,0.0,54.0,1,0,50225.0,14.91,
20251219,PUT,15:55:00,16:00:00,6834.17,6834.73,6830,6825,5,0.5,0.0,240.0,1,0,50465.0,14.91,
