date,side,entry_time,exit_time,spx_at_entry,spx_at_exit,short_strike,long_strike,qty,credit_received,spread_value_exit,pnl_earned,win,loss,equity_after,vix_level,indicator_value
20220103,CALL,15:55:00,16:00:00,4790.4,4796.59,4795,4800,8,0.9,1.59,-568.0,0,1,49432.0,16.6,"vix1550=16.8,dist=0"
20220107,PUT,15:55:00,16:00:00,4680.89,4677.02,4675,4670,5,0.25,0.0,115.0,1,0,49547.0,18.76,"vix1550=18.7,dist=3"
20220112,CALL,15:55:00,16:00:00,4728.94,4726.43,4735,4740,5,0.5,0.0,240.0,1,0,49787.0,17.62,"vix1550=17.7,dist=0"
20220112,PUT,15:55:00,16:00:00,4728.94,4726.43,4725,4720,5,0.35,0.0,165.0,1,0,49952.0,17.62,"vix1550=17.7,dist=0"
20220114,CALL,15:55:00,16:00:00,4661.05,4662.82,4665,4670,9,1.35,0.0,1197.0,1,0,51149.0,19.19,"vix1550=19.2,dist=3"
20220118,PUT,15:55:00,16:00:00,4571.21,4577.34,4565,4560,8,0.7,0.0,544.0,1,0,51693.0,22.79,"vix1550=22.6,dist=5"
20220131,CALL,15:55:00,16:00:00,4512.29,4515.45,4520,4525,7,0.6,0.0,406.0,1,0,52099.0,24.83,"vix1550=24.9,dist=5"
20220202,CALL,15:55:00,16:00:00,4593.98,4589.31,4600,4605,3,0.15,0.0,39.0,1,0,52138.0,22.09,"vix1550=20.6,dist=3"
20220204,CALL,15:55:00,16:00:00,4509.16,4500.61,4515,4520,9,1.15,0.0,1017.0,1,0,53155.0,23.22,"vix1550=22.8,dist=5"
20220207,PUT,15:55:00,16:00:00,4472.41,4483.92,4465,4460,5,0.5,0.0,240.0,1,0,53395.0,22.86,"vix1550=23.0,dist=5"
20220209,CALL,15:55:00,16:00:00,4582.46,4587.21,4590,4595,8,0.8,0.0,624.0,1,0,54019.0,19.96,"vix1550=20.0,dist=3"
20220216,CALL,15:55:00,16:00:00,4478.26,4475.1,4485,4490,5,0.4,0.0,190.0,1,0,54209.0,24.29,"vix1550=24.0,dist=5"
20220318,CALL,15:55:00,16:00:00,4463.14,4463.08,4470,4475,3,0.15,0.0,39.0,1,0,54248.0,23.87,"vix1550=24.0,dist=5"
20220321,PUT,15:55:00,16:00:00,4457.47,4461.18,4450,4445,8,0.65,0.0,504.0,1,0,54752.0,23.53,"vix1550=24.4,dist=5"
20220323,PUT,15:55:00,16:00:00,4462.19,4456.12,4455,4450,8,0.85,0.0,664.0,1,0,55416.0,23.57,"vix1550=23.4,dist=5"
20220325,CALL,15:55:00,16:00:00,4536.34,4543.06,4540,4545,8,0.85,3.06,-1784.0,0,1,53632.0,20.81,"vix1550=21.1,dist=3"
20220328,CALL,15:55:00,16:00:00,4567.14,4575.49,4575,4580,3,0.1,0.49,-123.0,0,1,53509.0,19.63,"vix1550=20.0,dist=3"
20220330,PUT,15:55:00,16:00:00,4593.25,4602.49,4590,4585,11,2.05,0.0,2233.0,1,0,55742.0,19.33,"vix1550=19.8,dist=3"
20220401,CALL,15:55:00,16:00:00,4544.83,4545.8,4550,4555,5,0.25,0.0,115.0,1,0,55857.0,19.63,"vix1550=19.8,dist=3"
20220401,PUT,15:55:00,16:00:00,4544.83,4545.8,4535,4530,3,0.15,0.0,39.0,1,0,55896.0,19.63,"vix1550=19.8,dist=3"
20220404,CALL,15:55:00,16:00:00,4578.41,4582.62,4585,4590,5,0.5,0.0,240.0,1,0,56136.0,18.57,"vix1550=18.7,dist=3"
20220406,PUT,15:55:00,16:00:00,4480.29,4481.26,4475,4470,8,0.65,0.0,504.0,1,0,56640.0,22.1,"vix1550=22.0,dist=5"
20220408,PUT,15:55:00,16:00:00,4486.04,4488.68,4480,4475,5,0.5,0.0,240.0,1,0,56880.0,21.16,"vix1550=21.4,dist=3"
20220411,PUT,15:55:00,16:00:00,4410.35,4412.83,4405,4400,8,0.65,0.0,504.0,1,0,57384.0,24.37,"vix1550=24.0,dist=5"
20220413,CALL,15:55:00,16:00:00,4445.67,4446.67,4450,4455,8,0.65,0.0,504.0,1,0,57888.0,21.82,"vix1550=21.6,dist=3"
20220414,PUT,15:55:00,16:00:00,4395.07,4392.62,4390,4385,5,0.45,0.0,215.0,1,0,58103.0,22.7,"vix1550=22.3,dist=5"
20220418,PUT,15:55:00,16:00:00,4383.5,4391.81,4375,4370,8,0.9,0.0,704.0,1,0,58807.0,22.17,"vix1550=23.0,dist=5"
20220420,PUT,15:55:00,16:00:00,4459.73,4459.4,4455,4450,5,0.45,0.0,215.0,1,0,59022.0,20.32,"vix1550=20.4,dist=3"
20220603,PUT,15:55:00,16:00:00,4110.78,4108.44,4105,4100,5,0.35,0.0,165.0,1,0,59187.0,24.79,"vix1550=25.3,dist=5"
20220606,PUT,15:55:00,16:00:00,4124.53,4121.32,4115,4110,3,0.1,0.0,24.0,1,0,59211.0,25.07,"vix1550=25.1,dist=5"
20220608,PUT,15:55:00,16:00:00,4116.47,4115.72,4110,4105,7,0.6,0.0,406.0,1,0,59617.0,23.96,"vix1550=24.1,dist=5"
20220707,CALL,15:55:00,16:00:00,3901.47,3902.43,3910,3915,3,0.1,0.0,24.0,1,0,59641.0,26.08,"vix1550=25.8,dist=5"
20220708,CALL,15:55:00,16:00:00,3904.79,3899.37,3910,3915,3,0.15,0.0,39.0,1,0,59680.0,24.64,"vix1550=24.7,dist=5"
20220722,PUT,15:55:00,16:00:00,3957.52,3961.9,3950,3945,3,0.1,0.0,24.0,1,0,59704.0,23.03,"vix1550=23.2,dist=5"
20220729,CALL,15:55:00,16:00:00,4131.54,4130.44,4135,4140,8,1.0,0.0,784.0,1,0,60488.0,21.33,"vix1550=21.5,dist=3"
20220801,CALL,15:55:00,16:00:00,4117.0,4118.62,4125,4130,3,0.15,0.0,39.0,1,0,60527.0,22.84,"vix1550=22.9,dist=5"
20220803,CALL,15:55:00,16:00:00,4161.17,4155.12,4165,4170,8,0.9,0.0,704.0,1,0,61231.0,21.95,"vix1550=21.8,dist=3"
20220804,PUT,15:55:00,16:00:00,4148.08,4152.02,4145,4140,3,0.15,0.0,39.0,1,0,61270.0,21.44,"vix1550=21.7,dist=3"
20220811,PUT,15:55:00,16:00:00,4208.53,4207.34,4205,4200,3,0.15,0.0,39.0,1,0,61309.0,20.2,"vix1550=20.4,dist=3"
20220815,CALL,15:55:00,16:00:00,4296.19,4297.14,4300,4305,3,0.2,0.0,54.0,1,0,61363.0,19.95,"vix1550=20.0,dist=3"
20220816,CALL,15:55:00,16:00:00,4304.58,4305.24,4310,4315,8,0.65,0.0,504.0,1,0,61867.0,19.69,"vix1550=19.6,dist=3"
20220817,PUT,15:55:00,16:00:00,4274.97,4274.06,4270,4265,3,0.1,0.0,24.0,1,0,61891.0,19.9,"vix1550=20.1,dist=3"
20220818,CALL,15:55:00,16:00:00,4280.58,4284.15,4285,4290,5,0.3,0.0,140.0,1,0,62031.0,19.56,"vix1550=19.5,dist=3"
20220819,PUT,15:55:00,16:00:00,4228.88,4228.37,4225,4220,5,0.3,0.0,140.0,1,0,62171.0,20.6,"vix1550=20.6,dist=3"
20220829,CALL,15:55:00,16:00:00,4036.34,4030.76,4045,4050,3,0.15,0.0,39.0,1,0,62210.0,26.21,"vix1550=26.0,dist=5"
20220902,PUT,15:55:00,16:00:00,3921.62,3924.41,3915,3910,5,0.4,0.0,190.0,1,0,62400.0,25.47,"vix1550=25.8,dist=5"
20220907,CALL,15:55:00,16:00:00,3977.6,3979.99,3985,3990,8,1.05,0.0,824.0,1,0,63224.0,24.64,"vix1550=24.6,dist=5"
20220909,CALL,15:55:00,16:00:00,4071.12,4067.41,4080,4085,5,0.25,0.0,115.0,1,0,63339.0,22.79,"vix1550=22.9,dist=5"
20220919,CALL,15:55:00,16:00:00,3895.56,3900.0,3905,3910,5,0.3,0.0,140.0,1,0,63479.0,25.76,"vix1550=25.9,dist=5"
20221031,PUT,15:55:00,16:00:00,3873.24,3872.25,3865,3860,3,0.2,0.0,54.0,1,0,63533.0,25.88,"vix1550=26.0,dist=5"
20221107,CALL,15:55:00,16:00:00,3804.64,3807.13,3810,3815,7,0.55,0.0,371.0,1,0,63904.0,24.35,"vix1550=24.5,dist=5"
20221108,CALL,15:55:00,16:00:00,3831.39,3828.31,3840,3845,3,0.2,0.0,54.0,1,0,63958.0,25.54,"vix1550=25.1,dist=5"
20221111,CALL,15:55:00,16:00:00,3994.29,3993.05,4000,4005,8,0.95,0.0,744.0,1,0,64702.0,22.52,"vix1550=22.4,dist=5"
20221115,PUT,15:55:00,16:00:00,3988.09,3991.91,3980,3975,5,0.5,0.0,240.0,1,0,64942.0,24.54,"vix1550=24.3,dist=5"
20221118,PUT,15:55:00,16:00:00,3958.67,3965.48,3950,3945,3,0.1,0.0,24.0,1,0,64966.0,23.12,"vix1550=23.0,dist=5"
20221123,CALL,15:55:00,16:00:00,4024.22,4027.46,4030,4035,3,0.15,0.0,39.0,1,0,65005.0,20.35,"vix1550=20.5,dist=3"
20221129,PUT,15:55:00,16:00:00,3956.77,3957.43,3950,3945,5,0.3,0.0,140.0,1,0,65145.0,21.89,"vix1550=21.8,dist=3"
20221202,CALL,15:55:00,16:00:00,4069.07,4071.63,4075,4080,3,0.15,0.0,39.0,1,0,65184.0,19.06,"vix1550=19.1,dist=3"
20221205,PUT,15:55:00,16:00:00,3998.48,3998.82,3995,3990,7,0.6,0.0,406.0,1,0,65590.0,20.75,"vix1550=20.9,dist=3"
20221207,PUT,15:55:00,16:00:00,3935.84,3933.78,3930,3925,5,0.25,0.0,115.0,1,0,65705.0,22.68,"vix1550=22.6,dist=5"
20221209,PUT,15:55:00,16:00:00,3937.27,3934.29,3930,3925,3,0.1,0.0,24.0,1,0,65729.0,22.83,"vix1550=22.6,dist=5"
20221214,PUT,15:55:00,16:00:00,3999.83,3995.21,3995,3990,5,0.25,0.0,115.0,1,0,65844.0,21.14,"vix1550=21.4,dist=3"
20221215,PUT,15:55:00,16:00:00,3891.72,3896.1,3885,3880,3,0.15,0.0,39.0,1,0,65883.0,22.83,"vix1550=22.9,dist=5"
20221216,PUT,15:55:00,16:00:00,3860.67,3852.13,3855,3850,8,0.8,2.87,-1672.0,0,1,64211.0,22.62,"vix1550=22.5,dist=5"
20221219,PUT,15:55:00,16:00:00,3816.55,3817.47,3810,3805,3,0.2,0.0,54.0,1,0,64265.0,22.42,"vix1550=22.5,dist=5"
20221220,CALL,15:55:00,16:00:00,3824.82,3821.73,3830,3835,3,0.2,0.0,54.0,1,0,64319.0,21.48,"vix1550=21.5,dist=3"
20221227,PUT,15:55:00,16:00:00,3831.85,3829.24,3825,3820,3,0.15,0.0,39.0,1,0,64358.0,21.65,"vix1550=21.7,dist=3"
20221229,CALL,15:55:00,16:00:00,3851.73,3849.14,3855,3860,5,0.5,0.0,240.0,1,0,64598.0,21.44,"vix1550=21.4,dist=3"
20221230,CALL,15:55:00,16:00:00,3836.43,3839.53,3840,3845,7,0.55,0.0,371.0,1,0,64969.0,21.67,"vix1550=21.7,dist=3"
20230104,PUT,15:55:00,16:00:00,3846.07,3852.79,3835,3830,3,0.15,0.0,39.0,1,0,65008.0,22.01,"vix1550=22.3,dist=5"
20230105,PUT,15:55:00,16:00:00,3805.97,3807.99,3800,3795,7,0.6,0.0,406.0,1,0,65414.0,22.46,"vix1550=22.6,dist=5"
20230106,CALL,15:55:00,16:00:00,3894.56,3895.0,3900,3905,5,0.25,0.0,115.0,1,0,65529.0,21.13,"vix1550=21.0,dist=3"
20230112,CALL,15:55:00,16:00:00,3981.25,3983.09,3985,3990,3,0.15,0.0,39.0,1,0,65568.0,18.83,"vix1550=19.0,dist=3"
