date,side,entry_time,exit_time,spx_at_entry,spx_at_exit,short_strike,long_strike,qty,credit_received,spread_value_exit,pnl_earned,win,loss,equity_after,vix_level,indicator_value
20250102,CALL,15:55:00,16:00:00,5864.63,5868.56,5870,5875,8,0.65,0.0,504.0,1,0,50504.0,17.93,"vix1550=18.0,dist=5"
20250102,PUT,15:55:00,16:00:00,5864.63,5868.56,5855,5850,5,0.25,0.0,115.0,1,0,50619.0,17.93,"vix1550=18.0,dist=5"
20250103,CALL,15:55:00,16:00:00,5937.03,5942.48,5945,5950,3,0.15,0.0,39.0,1,0,50658.0,16.13,"vix1550=16.4,dist=5"
20250103,PUT,15:55:00,16:00:00,5937.03,5942.48,5930,5925,3,0.15,0.0,39.0,1,0,50697.0,16.13,"vix1550=16.4,dist=5"
20250106,CALL,15:55:00,16:00:00,5970.99,5975.38,5980,5985,3,0.1,0.0,24.0,1,0,50721.0,16.04,"vix1550=16.4,dist=5"
20250106,PUT,15:55:00,16:00:00,5970.99,5975.38,5965,5960,5,0.2,0.0,90.0,1,0,50811.0,16.04,"vix1550=16.4,dist=5"
20250107,CALL,15:55:00,16:00:00,5907.75,5909.04,5915,5920,5,0.25,0.0,115.0,1,0,50926.0,17.82,"vix1550=18.2,dist=5"
20250107,PUT,15:55:00,16:00:00,5907.75,5909.04,5900,5895,5,0.35,0.0,165.0,1,0,51091.0,17.82,"vix1550=18.2,dist=5"
20250108,CALL,15:55:00,16:00:00,5917.37,5918.22,5925,5930,3,0.2,0.0,54.0,1,0,51145.0,17.7,"vix1550=17.5,dist=5"
20250108,PUT,15:55:00,16:00:00,5917.37,5918.22,5910,5905,5,0.35,0.0,165.0,1,0,51310.0,17.7,"vix1550=17.5,dist=5"
20250110,CALL,15:55:00,16:00:00,5830.57,5827.02,5840,5845,5,0.2,0.0,90.0,1,0,51400.0,19.54,"vix1550=19.6,dist=5"
20250110,PUT,15:55:00,16:00:00,5830.57,5827.02,5825,5820,7,0.55,0.0,371.0,1,0,51771.0,19.54,"vix1550=19.6,dist=5"
20250113,CALL,15:55:00,16:00:00,5833.46,5836.25,5840,5845,3,0.15,0.0,39.0,1,0,51810.0,19.19,"vix1550=19.3,dist=5"
