date,side,entry_time,exit_time,spx_at_entry,spx_at_exit,short_strike,long_strike,qty,credit_received,spread_value_exit,pnl_earned,win,loss,equity_after,vix_level,indicator_value
20220721,CALL,15:55:00,16:00:00,3994.24,3999.1,4000,4005,5,0.35,0.0,165.0,1,0,50165.0,23.11,"vix1550=23.1,dist=5"
20220801,CALL,15:55:00,16:00:00,4118.3,4118.62,4125,4130,3,0.15,0.0,39.0,1,0,50204.0,22.84,"vix1550=22.9,dist=5"
20220802,CALL,15:55:00,16:00:00,4094.99,4091.36,4100,4105,5,0.35,0.0,165.0,1,0,50369.0,23.93,"vix1550=23.7,dist=5"
20220804,CALL,15:55:00,16:00:00,4150.45,4152.02,4155,4160,3,0.15,0.0,39.0,1,0,50408.0,21.44,"vix1550=21.7,dist=3"
20220804,PUT,15:55:00,16:00:00,4150.45,4152.02,4145,4140,3,0.15,0.0,39.0,1,0,50447.0,21.44,"vix1550=21.7,dist=3"
20220808,CALL,15:55:00,16:00:00,4142.0,4140.05,4145,4150,5,0.45,0.0,215.0,1,0,50662.0,21.29,"vix1550=21.4,dist=3"
20220809,CALL,15:55:00,16:00:00,4121.28,4122.65,4125,4130,3,0.15,0.0,39.0,1,0,50701.0,21.77,"vix1550=21.8,dist=3"
20220811,CALL,15:55:00,16:00:00,4209.73,4207.34,4215,4220,3,0.15,0.0,39.0,1,0,50740.0,20.2,"vix1550=20.4,dist=3"
20220811,PUT,15:55:00,16:00:00,4209.73,4207.34,4205,4200,3,0.15,0.0,39.0,1,0,50779.0,20.2,"vix1550=20.4,dist=3"
20220902,CALL,15:55:00,16:00:00,3922.84,3924.41,3930,3935,5,0.35,0.0,165.0,1,0,50944.0,25.47,"vix1550=25.8,dist=5"
20220902,PUT,15:55:00,16:00:00,3922.84,3924.41,3915,3910,5,0.4,0.0,190.0,1,0,51134.0,25.47,"vix1550=25.8,dist=5"
20220907,CALL,15:55:00,16:00:00,3983.59,3979.99,3990,3995,3,0.2,0.0,54.0,1,0,51188.0,24.64,"vix1550=24.6,dist=5"
20221103,CALL,15:55:00,16:00:00,3723.42,3719.68,3730,3735,3,0.15,0.0,39.0,1,0,51227.0,25.3,"vix1550=25.2,dist=5"
20221111,CALL,15:55:00,16:00:00,3997.56,3993.05,4005,4010,3,0.15,0.0,39.0,1,0,51266.0,22.52,"vix1550=22.4,dist=5"
20221111,PUT,15:55:00,16:00:00,3997.56,3993.05,3990,3985,3,0.1,0.0,24.0,1,0,51290.0,22.52,"vix1550=22.4,dist=5"
20221114,PUT,15:55:00,15:56:00,3965.68,3957.61,3960,3955,3,0.15,1.45,-396.0,0,1,50894.0,23.73,"vix1550=23.7,dist=5,TOUCH@15:56"
20221115,CALL,15:55:00,16:00:00,3985.86,3991.91,3995,4000,3,0.2,0.0,54.0,1,0,50948.0,24.54,"vix1550=24.3,dist=5"
20221115,PUT,15:55:00,16:00:00,3985.86,3991.91,3980,3975,5,0.5,0.0,240.0,1,0,51188.0,24.54,"vix1550=24.3,dist=5"
20221116,PUT,15:55:00,16:00:00,3966.51,3959.1,3960,3955,3,0.1,0.9,-246.0,0,1,50942.0,24.11,"vix1550=24.2,dist=5"
20221201,CALL,15:55:00,16:00:00,4080.34,4076.79,4085,4090,3,0.15,0.0,39.0,1,0,50981.0,19.84,"vix1550=19.8,dist=3"
20221202,CALL,15:55:00,15:56:00,4066.04,4071.47,4070,4075,5,0.5,1.4,-460.0,0,1,50521.0,19.06,"vix1550=19.1,dist=3,TOUCH@15:56"
20221202,PUT,15:55:00,16:00:00,4066.04,4071.63,4060,4055,5,0.25,0.0,115.0,1,0,50636.0,19.06,"vix1550=19.1,dist=3"
20221215,CALL,15:55:00,16:00:00,3894.26,3896.1,3900,3905,5,0.4,0.0,190.0,1,0,50826.0,22.83,"vix1550=22.9,dist=5"
20221215,PUT,15:55:00,16:00:00,3894.26,3896.1,3885,3880,3,0.15,0.0,39.0,1,0,50865.0,22.83,"vix1550=22.9,dist=5"
20221220,CALL,15:55:00,16:00:00,3825.34,3821.73,3830,3835,3,0.2,0.0,54.0,1,0,50919.0,21.48,"vix1550=21.5,dist=3"
20221220,PUT,15:55:00,16:00:00,3825.34,3821.73,3820,3815,3,0.1,0.0,24.0,1,0,50943.0,21.48,"vix1550=21.5,dist=3"
20221223,PUT,15:55:00,16:00:00,3843.27,3844.88,3840,3835,5,0.45,0.0,215.0,1,0,51158.0,20.87,"vix1550=20.9,dist=3"
20230103,PUT,15:55:00,16:00:00,3825.32,3823.94,3820,3815,3,0.1,0.0,24.0,1,0,51182.0,22.9,"vix1550=22.9,dist=5"
20230104,PUT,15:55:00,16:00:00,3841.52,3852.79,3835,3830,3,0.15,0.0,39.0,1,0,51221.0,22.01,"vix1550=22.3,dist=5"
20230112,CALL,15:55:00,16:00:00,3979.07,3983.09,3985,3990,3,0.15,0.0,39.0,1,0,51260.0,18.83,"vix1550=19.0,dist=3"
20230112,PUT,15:55:00,16:00:00,3979.07,3983.09,3975,3970,5,0.3,0.0,140.0,1,0,51400.0,18.83,"vix1550=19.0,dist=3"
20230117,CALL,15:55:00,15:56:00,3986.94,3990.33,3990,3995,5,0.3,1.2,-460.0,0,1,50940.0,19.36,"vix1550=19.4,dist=3,TOUCH@15:56"
20230118,CALL,15:55:00,16:00:00,3931.25,3928.75,3935,3940,3,0.2,0.0,54.0,1,0,50994.0,20.34,"vix1550=20.3,dist=3"
20230119,PUT,15:55:00,15:59:00,3904.48,3898.16,3900,3895,3,0.2,0.5,-96.0,0,1,50898.0,20.52,"vix1550=20.4,dist=3,TOUCH@15:59"
20230123,PUT,15:55:00,16:00:00,4019.3,4019.65,4015,4010,3,0.2,0.0,54.0,1,0,50952.0,19.81,"vix1550=19.8,dist=3"
20230124,CALL,15:55:00,16:00:00,4015.56,4016.82,4020,4025,3,0.15,0.0,39.0,1,0,50991.0,19.2,"vix1550=19.4,dist=3"
20230124,PUT,15:55:00,16:00:00,4015.56,4016.82,4010,4005,3,0.15,0.0,39.0,1,0,51030.0,19.2,"vix1550=19.4,dist=3"
20230126,PUT,15:55:00,16:00:00,4053.19,4060.33,4050,4045,5,0.35,0.0,165.0,1,0,51195.0,18.73,"vix1550=18.7,dist=3"
20230203,CALL,15:55:00,16:00:00,4137.61,4136.42,4145,4150,5,0.3,0.0,140.0,1,0,51335.0,18.33,"vix1550=18.6,dist=3"
20230203,PUT,15:55:00,16:00:00,4137.61,4136.42,4130,4125,5,0.25,0.0,115.0,1,0,51450.0,18.33,"vix1550=18.6,dist=3"
20230214,PUT,15:55:00,15:58:00,4144.03,4137.31,4140,4135,5,0.5,1.4,-460.0,0,1,50990.0,18.91,"vix1550=18.6,dist=3,TOUCH@15:58"
20230214,CALL,15:55:00,16:00:00,4144.03,4136.18,4150,4155,3,0.15,0.0,39.0,1,0,51029.0,18.91,"vix1550=18.6,dist=3"
20230215,CALL,15:55:00,15:59:00,4140.14,4147.48,4145,4150,3,0.15,0.75,-186.0,0,1,50843.0,18.23,"vix1550=18.2,dist=3,TOUCH@15:59"
20230215,PUT,15:55:00,16:00:00,4140.14,4147.76,4135,4130,3,0.15,0.0,39.0,1,0,50882.0,18.23,"vix1550=18.2,dist=3"
20230223,CALL,15:55:00,16:00:00,4011.59,4012.39,4015,4020,5,0.45,0.0,215.0,1,0,51097.0,21.14,"vix1550=21.1,dist=3"
20230223,PUT,15:55:00,16:00:00,4011.59,4012.39,4005,4000,5,0.2,0.0,90.0,1,0,51187.0,21.14,"vix1550=21.1,dist=3"
20230306,PUT,15:55:00,16:00:00,4048.91,4048.39,4045,4040,5,0.2,0.0,90.0,1,0,51277.0,18.61,"vix1550=18.7,dist=3"
20230307,CALL,15:55:00,16:00:00,3986.2,3986.44,3990,3995,5,0.25,0.0,115.0,1,0,51392.0,19.59,"vix1550=19.6,dist=3"
20230307,PUT,15:55:00,16:00:00,3986.2,3986.44,3980,3975,3,0.1,0.0,24.0,1,0,51416.0,19.59,"vix1550=19.6,dist=3"
20230308,CALL,15:55:00,16:00:00,3991.31,3992.08,3995,4000,5,0.35,0.0,165.0,1,0,51581.0,19.11,"vix1550=19.1,dist=3"
20230310,CALL,15:55:00,16:00:00,3856.12,3861.73,3865,3870,5,0.25,0.0,115.0,1,0,51696.0,24.8,"vix1550=25.9,dist=5"
20230310,PUT,15:55:00,16:00:00,3856.12,3861.73,3850,3845,5,0.3,0.0,140.0,1,0,51836.0,24.8,"vix1550=25.9,dist=5"
20230317,CALL,15:55:00,16:00:00,3918.78,3916.64,3925,3930,5,0.4,0.0,190.0,1,0,52026.0,25.51,"vix1550=26.0,dist=5"
20230317,PUT,15:55:00,16:00:00,3918.78,3916.64,3910,3905,5,0.3,0.0,140.0,1,0,52166.0,25.51,"vix1550=26.0,dist=5"
20230321,CALL,15:55:00,16:00:00,4005.16,4003.16,4010,4015,3,0.2,0.0,54.0,1,0,52220.0,21.38,"vix1550=21.7,dist=3"
20230321,PUT,15:55:00,16:00:00,4005.16,4003.16,4000,3995,3,0.1,0.0,24.0,1,0,52244.0,21.38,"vix1550=21.7,dist=3"
