date,side,entry_time,exit_time,spx_at_entry,spx_at_exit,short_strike,long_strike,qty,credit_received,spread_value_exit,pnl_earned,win,loss,equity_after,vix_level,indicator_value
20250102,CALL,15:52:00,16:00:00,5865.29,5868.56,5870,5875,8,0.95,0.0,744.0,1,0,50744.0,17.93,"vix1550=18.0,dist=0"
20250102,PUT,15:52:00,16:00:00,5865.29,5868.56,5865,5860,10,1.7,0.0,1680.0,1,0,52424.0,17.93,"vix1550=18.0,dist=0"
20250103,CALL,15:52:00,15:55:00,5935.07,5941.06,5940,5945,8,0.65,0.75,-96.0,0,1,52328.0,16.13,"vix1550=16.4,dist=0,TOUCH@15:55"
20250103,PUT,15:52:00,16:00:00,5935.07,5942.48,5935,5930,10,1.5,0.0,1480.0,1,0,53808.0,16.13,"vix1550=16.4,dist=0"
20250106,CALL,15:52:00,15:59:00,5970.29,5976.5,5975,5980,5,0.5,0.25,115.0,1,0,53923.0,16.04,"vix1550=16.4,dist=0,TOUCH@15:59"
20250106,PUT,15:52:00,16:00:00,5970.29,5975.38,5970,5965,10,1.55,0.0,1530.0,1,0,55453.0,16.04,"vix1550=16.4,dist=0"
20250107,CALL,15:52:00,15:57:00,5904.7,5910.13,5910,5915,8,0.95,1.05,-96.0,0,1,55357.0,17.82,"vix1550=18.2,dist=3,TOUCH@15:57"
20250107,PUT,15:52:00,16:00:00,5904.7,5909.04,5900,5895,8,0.8,0.0,624.0,1,0,55981.0,17.82,"vix1550=18.2,dist=3"
20250108,CALL,15:52:00,16:00:00,5915.45,5918.22,5920,5925,8,0.7,0.0,544.0,1,0,56525.0,17.7,"vix1550=17.5,dist=0"
20250108,PUT,15:52:00,16:00:00,5915.45,5918.22,5915,5910,10,1.65,0.0,1630.0,1,0,58155.0,17.7,"vix1550=17.5,dist=0"
20250110,CALL,15:52:00,15:54:00,5823.85,5830.68,5830,5835,8,0.65,1.45,-656.0,0,1,57499.0,19.54,"vix1550=19.6,dist=3,TOUCH@15:54"
20250110,PUT,15:52:00,16:00:00,5823.85,5827.02,5820,5815,8,1.0,0.0,784.0,1,0,58283.0,19.54,"vix1550=19.6,dist=3"
20250113,CALL,15:52:00,15:55:00,5831.66,5836.4,5835,5840,8,0.9,1.1,-176.0,0,1,58107.0,19.19,"vix1550=19.3,dist=3,TOUCH@15:55"
20250113,PUT,15:52:00,16:00:00,5831.66,5836.25,5825,5820,5,0.45,0.0,215.0,1,0,58322.0,19.19,"vix1550=19.3,dist=3"
20250114,CALL,15:52:00,15:59:00,5836.75,5843.31,5840,5845,8,1.05,0.25,624.0,1,0,58946.0,18.71,"vix1550=19.0,dist=3,TOUCH@15:59"
20250114,PUT,15:52:00,16:00:00,5836.75,5842.9,5830,5825,5,0.45,0.0,215.0,1,0,59161.0,18.71,"vix1550=19.0,dist=3"
20250115,PUT,15:52:00,15:59:00,5953.86,5948.82,5950,5945,8,0.9,0.6,224.0,1,0,59385.0,16.12,"vix1550=16.2,dist=0,TOUCH@15:59"
20250115,CALL,15:52:00,16:00:00,5953.86,5949.9,5955,5960,9,1.25,0.0,1107.0,1,0,60492.0,16.12,"vix1550=16.2,dist=0"
20250116,PUT,15:52:00,15:55:00,5949.57,5941.06,5945,5940,5,0.5,1.45,-485.0,0,1,60007.0,16.6,"vix1550=16.1,dist=0,TOUCH@15:55"
20250116,CALL,15:52:00,16:00:00,5949.57,5937.32,5950,5955,10,1.5,0.0,1480.0,1,0,61487.0,16.6,"vix1550=16.1,dist=0"
20250117,CALL,15:52:00,15:53:00,5999.4,6002.91,6000,6005,11,1.85,2.25,-462.0,0,1,61025.0,15.97,"vix1550=16.0,dist=0,TOUCH@15:53"
20250117,PUT,15:52:00,16:00:00,5999.4,5996.71,5995,5990,7,0.6,0.0,406.0,1,0,61431.0,15.97,"vix1550=16.0,dist=0"
20250121,CALL,15:52:00,15:56:00,6046.86,6050.2,6050,6055,7,0.6,0.85,-189.0,0,1,61242.0,15.06,"vix1550=15.0,dist=0,TOUCH@15:56"
20250121,PUT,15:52:00,16:00:00,6046.86,6049.29,6045,6040,8,0.75,0.0,584.0,1,0,61826.0,15.06,"vix1550=15.0,dist=0"
20250123,CALL,15:52:00,15:55:00,6105.59,6112.35,6110,6115,5,0.4,0.9,-260.0,0,1,61566.0,15.02,"vix1550=15.0,dist=0,TOUCH@15:55"
20250123,PUT,15:52:00,16:00:00,6105.59,6118.72,6105,6100,8,1.1,0.0,864.0,1,0,62430.0,15.02,"vix1550=15.0,dist=0"
20250124,CALL,15:52:00,15:53:00,6094.02,6095.1,6095,6100,9,1.3,2.25,-873.0,0,1,61557.0,14.85,"vix1550=14.8,dist=0,TOUCH@15:53"
20250124,PUT,15:52:00,16:00:00,6094.02,6101.24,6090,6085,8,0.8,0.0,624.0,1,0,62181.0,14.85,"vix1550=14.8,dist=0"
20250127,CALL,15:52:00,15:56:00,5999.48,6006.07,6005,6010,8,0.85,1.4,-456.0,0,1,61725.0,17.9,"vix1550=18.1,dist=3,TOUCH@15:56"
20250127,PUT,15:52:00,16:00:00,5999.48,6012.31,5995,5990,8,0.85,0.0,664.0,1,0,62389.0,17.9,"vix1550=18.1,dist=3"
20250128,CALL,15:52:00,15:54:00,6069.93,6071.6,6070,6075,10,1.55,1.3,230.0,1,0,62619.0,16.41,"vix1550=16.4,dist=0,TOUCH@15:54"
20250128,PUT,15:52:00,16:00:00,6069.93,6067.71,6065,6060,5,0.5,0.0,240.0,1,0,62859.0,16.41,"vix1550=16.4,dist=0"
20250129,CALL,15:52:00,15:55:00,6036.27,6040.08,6040,6045,9,1.15,1.65,-468.0,0,1,62391.0,16.56,"vix1550=16.5,dist=0,TOUCH@15:55"
20250129,PUT,15:52:00,16:00:00,6036.27,6039.29,6035,6030,10,1.6,0.0,1580.0,1,0,63971.0,16.56,"vix1550=16.5,dist=0"
20250130,CALL,15:52:00,15:54:00,6062.67,6069.71,6065,6070,9,1.35,1.85,-468.0,0,1,63503.0,15.84,"vix1550=15.8,dist=0,TOUCH@15:54"
20250130,PUT,15:52:00,16:00:00,6062.67,6071.18,6060,6055,9,1.35,0.0,1197.0,1,0,64700.0,15.84,"vix1550=15.8,dist=0"
20250131,PUT,15:52:00,15:53:00,6045.69,6040.82,6045,6040,10,1.8,2.25,-470.0,0,1,64230.0,16.43,"vix1550=16.5,dist=0,TOUCH@15:53"
20250131,CALL,15:52:00,16:00:00,6045.69,6040.46,6050,6055,9,1.3,0.0,1152.0,1,0,65382.0,16.43,"vix1550=16.5,dist=0"
20250203,CALL,15:52:00,16:00:00,6002.06,5994.63,6010,6015,8,0.75,0.0,584.0,1,0,65966.0,18.62,"vix1550=18.3,dist=3"
20250203,PUT,15:52:00,16:00:00,6002.06,5994.63,5995,5990,8,0.7,0.37,248.0,1,0,66214.0,18.62,"vix1550=18.3,dist=3"
20250204,CALL,15:52:00,15:53:00,6034.37,6036.66,6035,6040,10,1.6,1.75,-170.0,0,1,66044.0,17.21,"vix1550=16.9,dist=0,TOUCH@15:53"
20250204,PUT,15:52:00,16:00:00,6034.37,6037.85,6030,6025,7,0.55,0.0,371.0,1,0,66415.0,17.21,"vix1550=16.9,dist=0"
20250205,CALL,15:52:00,15:55:00,6051.9,6057.22,6055,6060,8,0.75,1.4,-536.0,0,1,65879.0,15.77,"vix1550=16.0,dist=0,TOUCH@15:55"
20250205,PUT,15:52:00,16:00:00,6051.9,6061.48,6050,6045,7,0.6,0.0,406.0,1,0,66285.0,15.77,"vix1550=16.0,dist=0"
20250206,CALL,15:52:00,15:53:00,6074.49,6077.37,6075,6080,10,1.65,2.3,-670.0,0,1,65615.0,15.5,"vix1550=15.3,dist=0,TOUCH@15:53"
20250206,PUT,15:52:00,16:00:00,6074.49,6083.52,6070,6065,5,0.5,0.0,240.0,1,0,65855.0,15.5,"vix1550=15.3,dist=0"
20250207,CALL,15:52:00,15:53:00,6028.87,6030.35,6030,6035,9,1.35,1.95,-558.0,0,1,65297.0,16.54,"vix1550=16.3,dist=0,TOUCH@15:53"
20250207,PUT,15:52:00,16:00:00,6028.87,6025.99,6025,6020,8,0.65,0.0,504.0,1,0,65801.0,16.54,"vix1550=16.3,dist=0"
20250211,CALL,15:52:00,16:00:00,6066.34,6068.51,6070,6075,8,0.75,0.0,584.0,1,0,66385.0,16.02,"vix1550=16.1,dist=0"
20250211,PUT,15:52:00,16:00:00,6066.34,6068.51,6065,6060,8,0.7,0.0,544.0,1,0,66929.0,16.02,"vix1550=16.1,dist=0"
20250212,CALL,15:52:00,15:55:00,6045.96,6051.39,6050,6055,5,0.5,0.8,-160.0,0,1,66769.0,15.89,"vix1550=15.9,dist=0,TOUCH@15:55"
20250212,PUT,15:52:00,16:00:00,6045.96,6051.94,6045,6040,8,0.95,0.0,744.0,1,0,67513.0,15.89,"vix1550=15.9,dist=0"
20250213,CALL,15:52:00,15:57:00,6110.57,6115.56,6115,6120,7,0.6,1.25,-469.0,0,1,67044.0,15.1,"vix1550=15.2,dist=0,TOUCH@15:57"
20250213,PUT,15:52:00,16:00:00,6110.57,6115.06,6110,6105,8,0.75,0.0,584.0,1,0,67628.0,15.1,"vix1550=15.2,dist=0"
20250219,CALL,15:52:00,16:00:00,6141.48,6144.1,6145,6150,8,0.7,0.0,544.0,1,0,68172.0,15.27,"vix1550=15.2,dist=0"
20250219,PUT,15:52:00,16:00:00,6141.48,6144.1,6140,6135,8,1.0,0.0,784.0,1,0,68956.0,15.27,"vix1550=15.2,dist=0"
20250220,CALL,15:52:00,16:00:00,6117.71,6117.62,6120,6125,9,1.15,0.0,1017.0,1,0,69973.0,15.66,"vix1550=15.4,dist=0"
20250220,PUT,15:52:00,16:00:00,6117.71,6117.62,6115,6110,8,0.75,0.0,584.0,1,0,70557.0,15.66,"vix1550=15.4,dist=0"
20250221,CALL,15:52:00,16:00:00,6017.34,6013.23,6025,6030,7,0.6,0.0,406.0,1,0,70963.0,18.21,"vix1550=18.5,dist=3"
20250221,PUT,15:52:00,16:00:00,6017.34,6013.23,6010,6005,5,0.5,0.0,240.0,1,0,71203.0,18.21,"vix1550=18.5,dist=3"
20250224,PUT,15:52:00,15:54:00,5995.22,5986.74,5990,5985,7,0.6,1.95,-959.0,0,1,70244.0,18.98,"vix1550=18.6,dist=3,TOUCH@15:54"
20250224,CALL,15:52:00,16:00:00,5995.22,5983.43,6000,6005,8,1.0,0.0,784.0,1,0,71028.0,18.98,"vix1550=18.6,dist=3"
20250225,CALL,15:52:00,16:00:00,5957.07,5955.34,5965,5970,8,0.7,0.0,544.0,1,0,71572.0,19.43,"vix1550=19.6,dist=3"
20250225,PUT,15:52:00,16:00:00,5957.07,5955.34,5950,5945,8,0.75,0.0,584.0,1,0,72156.0,19.43,"vix1550=19.6,dist=3"
20250226,CALL,15:52:00,15:53:00,5956.84,5960.0,5960,5965,9,1.25,2.1,-783.0,0,1,71373.0,19.1,"vix1550=19.3,dist=3,TOUCH@15:53"
20250226,PUT,15:52:00,16:00:00,5956.84,5956.16,5950,5945,8,0.65,0.0,504.0,1,0,71877.0,19.1,"vix1550=19.3,dist=3"
20250227,CALL,15:52:00,16:00:00,5880.21,5861.68,5885,5890,9,1.2,0.0,1062.0,1,0,72939.0,21.13,"vix1550=21.3,dist=3"
20250303,CALL,15:52:00,15:54:00,5827.5,5835.19,5835,5840,9,1.15,2.0,-783.0,0,1,72156.0,22.78,"vix1550=23.5,dist=5,TOUCH@15:54"
20250303,PUT,15:52:00,16:00:00,5827.5,5849.72,5820,5815,8,1.0,0.0,784.0,1,0,72940.0,22.78,"vix1550=23.5,dist=5"
20250304,CALL,15:52:00,15:54:00,5767.91,5776.79,5775,5780,9,1.4,1.95,-513.0,0,1,72427.0,23.51,"vix1550=24.1,dist=5,TOUCH@15:54"
20250304,PUT,15:52:00,16:00:00,5767.91,5778.18,5760,5755,9,1.25,0.0,1107.0,1,0,73534.0,23.51,"vix1550=24.1,dist=5"
20250305,CALL,15:52:00,15:53:00,5835.34,5845.58,5845,5850,8,0.95,1.75,-656.0,0,1,72878.0,21.93,"vix1550=22.2,dist=5,TOUCH@15:53"
20250305,PUT,15:52:00,16:00:00,5835.34,5842.52,5830,5825,8,1.1,0.0,864.0,1,0,73742.0,21.93,"vix1550=22.2,dist=5"
20250306,CALL,15:52:00,16:00:00,5742.6,5738.5,5750,5755,9,1.2,0.0,1062.0,1,0,74804.0,24.87,"vix1550=25.1,dist=5"
20250306,PUT,15:52:00,16:00:00,5742.6,5738.5,5735,5730,9,1.2,0.0,1062.0,1,0,75866.0,24.87,"vix1550=25.1,dist=5"
20250312,CALL,15:52:00,16:00:00,5595.49,5599.3,5605,5610,8,0.7,0.0,544.0,1,0,76410.0,24.23,"vix1550=24.2,dist=5"
20250312,PUT,15:52:00,16:00:00,5595.49,5599.3,5590,5585,8,1.05,0.0,824.0,1,0,77234.0,24.23,"vix1550=24.2,dist=5"
20250313,CALL,15:52:00,15:59:00,5511.99,5521.56,5520,5525,8,0.85,0.3,424.0,1,0,77658.0,24.66,"vix1550=25.2,dist=5,TOUCH@15:59"
