date,side,entry_time,exit_time,spx_at_entry,spx_at_exit,short_strike,long_strike,qty,credit_received,spread_value_exit,pnl_earned,win,loss,equity_after,vix_level,indicator_value
20220105,CALL,15:55:00,16:00:00,4712.61,4700.67,4720,4725,5,0.35,0.0,165.0,1,0,50165.0,19.73,"vix1550=19.5,dist=3"
20220118,CALL,15:55:00,15:57:00,4569.34,4576.75,4575,4580,8,0.7,2.0,-1056.0,0,1,49109.0,22.79,"vix1550=22.6,dist=5,TOUCH@15:57"
20220118,PUT,15:55:00,16:00:00,4569.34,4577.34,4560,4555,5,0.25,0.0,115.0,1,0,49224.0,22.79,"vix1550=22.6,dist=5"
20220119,CALL,15:55:00,16:00:00,4540.8,4532.89,4550,4555,3,0.1,0.0,24.0,1,0,49248.0,23.85,"vix1550=23.5,dist=5"
20220131,CALL,15:55:00,16:00:00,4514.49,4515.45,4520,4525,7,0.6,0.0,406.0,1,0,49654.0,24.83,"vix1550=24.9,dist=5"
20220131,PUT,15:55:00,16:00:00,4514.49,4515.45,4505,4500,5,0.3,0.0,140.0,1,0,49794.0,24.83,"vix1550=24.9,dist=5"
20220202,CALL,15:55:00,16:00:00,4590.34,4589.31,4595,4600,8,0.65,0.0,504.0,1,0,50298.0,22.09,"vix1550=20.6,dist=3"
20220202,PUT,15:55:00,16:00:00,4590.34,4589.31,4585,4580,5,0.35,0.0,165.0,1,0,50463.0,22.09,"vix1550=20.6,dist=3"
20220204,PUT,15:55:00,15:59:00,4513.54,4499.81,4505,4500,5,0.4,1.75,-685.0,0,1,49778.0,23.22,"vix1550=22.8,dist=5,TOUCH@15:59"
20220204,CALL,15:55:00,16:00:00,4513.54,4500.61,4520,4525,5,0.3,0.0,140.0,1,0,49918.0,23.22,"vix1550=22.8,dist=5"
20220207,CALL,15:55:00,15:58:00,4474.05,4480.55,4480,4485,8,0.9,1.6,-576.0,0,1,49342.0,22.86,"vix1550=23.0,dist=5,TOUCH@15:58"
20220207,PUT,15:55:00,16:00:00,4474.05,4483.92,4465,4460,5,0.5,0.0,240.0,1,0,49582.0,22.86,"vix1550=23.0,dist=5"
20220209,CALL,15:55:00,16:00:00,4584.99,4587.21,4590,4595,8,0.8,0.0,624.0,1,0,50206.0,19.96,"vix1550=20.0,dist=3"
20220209,PUT,15:55:00,16:00:00,4584.99,4587.21,4580,4575,8,0.75,0.0,584.0,1,0,50790.0,19.96,"vix1550=20.0,dist=3"
20220318,CALL,15:55:00,16:00:00,4460.3,4463.08,4470,4475,3,0.15,0.0,39.0,1,0,50829.0,23.87,"vix1550=24.0,dist=5"
20220318,PUT,15:55:00,16:00:00,4460.3,4463.08,4455,4450,7,0.6,0.0,406.0,1,0,51235.0,23.87,"vix1550=24.0,dist=5"
20220321,CALL,15:55:00,15:58:00,4453.64,4460.35,4460,4465,3,0.2,0.7,-156.0,0,1,51079.0,23.53,"vix1550=24.4,dist=5,TOUCH@15:58"
20220321,PUT,15:55:00,16:00:00,4453.64,4461.18,4445,4440,3,0.15,0.0,39.0,1,0,51118.0,23.53,"vix1550=24.4,dist=5"
20220323,CALL,15:55:00,16:00:00,4459.69,4456.12,4465,4470,8,0.75,0.0,584.0,1,0,51702.0,23.57,"vix1550=23.4,dist=5"
20220323,PUT,15:55:00,16:00:00,4459.69,4456.12,4450,4445,5,0.4,0.0,190.0,1,0,51892.0,23.57,"vix1550=23.4,dist=5"
20220411,CALL,15:55:00,16:00:00,4409.75,4412.83,4415,4420,5,0.5,0.0,240.0,1,0,52132.0,24.37,"vix1550=24.0,dist=5"
20220411,PUT,15:55:00,16:00:00,4409.75,4412.83,4400,4395,5,0.3,0.0,140.0,1,0,52272.0,24.37,"vix1550=24.0,dist=5"
20220418,CALL,15:55:00,15:56:00,4378.24,4386.07,4385,4390,5,0.4,1.55,-585.0,0,1,51687.0,22.17,"vix1550=23.0,dist=5,TOUCH@15:56"
20220418,PUT,15:55:00,16:00:00,4378.24,4391.81,4370,4365,5,0.2,0.0,90.0,1,0,51777.0,22.17,"vix1550=23.0,dist=5"
20220420,CALL,15:55:00,16:00:00,4461.09,4459.4,4465,4470,8,0.8,0.0,624.0,1,0,52401.0,20.32,"vix1550=20.4,dist=3"
20220420,PUT,15:55:00,16:00:00,4461.09,4459.4,4455,4450,5,0.45,0.0,215.0,1,0,52616.0,20.32,"vix1550=20.4,dist=3"
20220601,CALL,15:55:00,16:00:00,4109.07,4101.18,4115,4120,5,0.4,0.0,190.0,1,0,52806.0,25.69,"vix1550=25.5,dist=5"
20220601,PUT,15:55:00,16:00:00,4109.07,4101.18,4100,4095,3,0.1,0.0,24.0,1,0,52830.0,25.69,"vix1550=25.5,dist=5"
20220602,PUT,15:55:00,16:00:00,4172.12,4176.89,4165,4160,3,0.15,0.0,39.0,1,0,52869.0,24.72,"vix1550=24.7,dist=5"
20220603,CALL,15:55:00,16:00:00,4111.8,4108.44,4120,4125,5,0.3,0.0,140.0,1,0,53009.0,24.79,"vix1550=25.3,dist=5"
20220603,PUT,15:55:00,16:00:00,4111.8,4108.44,4105,4100,5,0.35,0.0,165.0,1,0,53174.0,24.79,"vix1550=25.3,dist=5"
20220606,CALL,15:55:00,16:00:00,4124.29,4121.32,4130,4135,5,0.35,0.0,165.0,1,0,53339.0,25.07,"vix1550=25.1,dist=5"
20220606,PUT,15:55:00,16:00:00,4124.29,4121.32,4115,4110,3,0.1,0.0,24.0,1,0,53363.0,25.07,"vix1550=25.1,dist=5"
