date,side,entry_time,exit_time,spx_at_entry,spx_at_exit,short_strike,long_strike,qty,credit_received,spread_value_exit,pnl_earned,win,loss,equity_after,vix_level,indicator_value
20220103,CALL,15:55:00,15:59:00,4793.7,4795.94,4795,4800,8,0.9,0.4,384.0,1,0,50384.0,16.6,"vix1550=16.8,dist=0,TOUCH@15:59"
20220103,PUT,15:55:00,16:00:00,4793.7,4796.59,4790,4785,7,0.55,0.0,371.0,1,0,50755.0,16.6,"vix1550=16.8,dist=0"
20220107,CALL,15:55:00,16:00:00,4680.34,4677.02,4685,4690,5,0.45,0.0,215.0,1,0,50970.0,18.76,"vix1550=18.7,dist=3"
20220107,PUT,15:55:00,16:00:00,4680.34,4677.02,4675,4670,5,0.25,0.0,115.0,1,0,51085.0,18.76,"vix1550=18.7,dist=3"
20220112,CALL,15:55:00,16:00:00,4729.94,4726.43,4730,4735,10,1.65,0.0,1630.0,1,0,52715.0,17.62,"vix1550=17.7,dist=0"
20220112,PUT,15:55:00,16:00:00,4729.94,4726.43,4725,4720,5,0.35,0.0,165.0,1,0,52880.0,17.62,"vix1550=17.7,dist=0"
20220114,CALL,15:55:00,16:00:00,4663.47,4662.82,4670,4675,5,0.5,0.0,240.0,1,0,53120.0,19.19,"vix1550=19.2,dist=3"
20220114,PUT,15:55:00,16:00:00,4663.47,4662.82,4660,4655,8,0.85,0.0,664.0,1,0,53784.0,19.19,"vix1550=19.2,dist=3"
20220119,CALL,15:55:00,16:00:00,4540.8,4532.89,4550,4555,3,0.1,0.0,24.0,1,0,53808.0,23.85,"vix1550=23.5,dist=5"
20220209,CALL,15:55:00,16:00:00,4584.99,4587.21,4590,4595,8,0.8,0.0,624.0,1,0,54432.0,19.96,"vix1550=20.0,dist=3"
20220209,PUT,15:55:00,16:00:00,4584.99,4587.21,4580,4575,8,0.75,0.0,584.0,1,0,55016.0,19.96,"vix1550=20.0,dist=3"
20220318,CALL,15:55:00,16:00:00,4460.3,4463.08,4470,4475,3,0.15,0.0,39.0,1,0,55055.0,23.87,"vix1550=24.0,dist=5"
20220318,PUT,15:55:00,16:00:00,4460.3,4463.08,4455,4450,7,0.6,0.0,406.0,1,0,55461.0,23.87,"vix1550=24.0,dist=5"
20220323,CALL,15:55:00,16:00:00,4459.69,4456.12,4465,4470,8,0.75,0.0,584.0,1,0,56045.0,23.57,"vix1550=23.4,dist=5"
20220323,PUT,15:55:00,16:00:00,4459.69,4456.12,4450,4445,5,0.4,0.0,190.0,1,0,56235.0,23.57,"vix1550=23.4,dist=5"
20220325,CALL,15:55:00,15:59:00,4536.18,4543.05,4540,4545,8,0.85,0.95,-96.0,0,1,56139.0,20.81,"vix1550=21.1,dist=3,TOUCH@15:59"
20220325,PUT,15:55:00,16:00:00,4536.18,4543.06,4530,4525,5,0.3,0.0,140.0,1,0,56279.0,20.81,"vix1550=21.1,dist=3"
20220328,CALL,15:55:00,15:59:00,4567.26,4575.45,4575,4580,3,0.1,0.4,-96.0,0,1,56183.0,19.63,"vix1550=20.0,dist=3,TOUCH@15:59"
20220328,PUT,15:55:00,16:00:00,4567.26,4575.49,4560,4555,3,0.2,0.0,54.0,1,0,56237.0,19.63,"vix1550=20.0,dist=3"
20220330,CALL,15:55:00,15:57:00,4588.07,4596.37,4595,4600,7,0.55,2.15,-1134.0,0,1,55103.0,19.33,"vix1550=19.8,dist=3,TOUCH@15:57"
20220330,PUT,15:55:00,16:00:00,4588.07,4602.49,4585,4580,9,1.2,0.0,1062.0,1,0,56165.0,19.33,"vix1550=19.8,dist=3"
20220404,CALL,15:55:00,16:00:00,4581.16,4582.62,4585,4590,5,0.5,0.0,240.0,1,0,56405.0,18.57,"vix1550=18.7,dist=3"
20220408,CALL,15:55:00,16:00:00,4486.6,4488.68,4490,4495,8,0.95,0.0,744.0,1,0,57149.0,21.16,"vix1550=21.4,dist=3"
20220408,PUT,15:55:00,16:00:00,4486.6,4488.68,4480,4475,5,0.5,0.0,240.0,1,0,57389.0,21.16,"vix1550=21.4,dist=3"
20220411,CALL,15:55:00,16:00:00,4409.75,4412.83,4415,4420,5,0.5,0.0,240.0,1,0,57629.0,24.37,"vix1550=24.0,dist=5"
20220411,PUT,15:55:00,16:00:00,4409.75,4412.83,4400,4395,5,0.3,0.0,140.0,1,0,57769.0,24.37,"vix1550=24.0,dist=5"
20220413,CALL,15:55:00,16:00:00,4446.68,4446.67,4450,4455,8,0.65,0.0,504.0,1,0,58273.0,21.82,"vix1550=21.6,dist=3"
20220413,PUT,15:55:00,16:00:00,4446.68,4446.67,4440,4435,3,0.15,0.0,39.0,1,0,58312.0,21.82,"vix1550=21.6,dist=3"
20220414,CALL,15:55:00,16:00:00,4396.61,4392.62,4405,4410,5,0.25,0.0,115.0,1,0,58427.0,22.7,"vix1550=22.3,dist=5"
20220414,PUT,15:55:00,16:00:00,4396.61,4392.62,4390,4385,5,0.45,0.0,215.0,1,0,58642.0,22.7,"vix1550=22.3,dist=5"
20220418,CALL,15:55:00,15:56:00,4378.24,4386.07,4385,4390,5,0.4,1.55,-585.0,0,1,58057.0,22.17,"vix1550=23.0,dist=5,TOUCH@15:56"
20220418,PUT,15:55:00,16:00:00,4378.24,4391.81,4370,4365,5,0.2,0.0,90.0,1,0,58147.0,22.17,"vix1550=23.0,dist=5"
20220527,CALL,15:55:00,15:59:00,4148.67,4158.34,4155,4160,5,0.3,1.5,-610.0,0,1,57537.0,25.72,"vix1550=25.8,dist=5,TOUCH@15:59"
20220607,PUT,15:55:00,16:00:00,4163.66,4160.54,4155,4150,3,0.1,0.0,24.0,1,0,57561.0,24.02,"vix1550=23.9,dist=5"
20220608,CALL,15:55:00,16:00:00,4115.0,4115.72,4120,4125,5,0.45,0.0,215.0,1,0,57776.0,23.96,"vix1550=24.1,dist=5"
20220608,PUT,15:55:00,16:00:00,4115.0,4115.72,4110,4105,7,0.6,0.0,406.0,1,0,58182.0,23.96,"vix1550=24.1,dist=5"
20220707,CALL,15:55:00,16:00:00,3902.06,3902.43,3910,3915,3,0.1,0.0,24.0,1,0,58206.0,26.08,"vix1550=25.8,dist=5"
20220707,PUT,15:55:00,16:00:00,3902.06,3902.43,3895,3890,3,0.1,0.0,24.0,1,0,58230.0,26.08,"vix1550=25.8,dist=5"
20220708,CALL,15:55:00,16:00:00,3903.93,3899.37,3910,3915,3,0.15,0.0,39.0,1,0,58269.0,24.64,"vix1550=24.7,dist=5"
20220715,CALL,15:55:00,15:59:00,3855.0,3861.56,3860,3865,3,0.15,0.85,-216.0,0,1,58053.0,24.23,"vix1550=24.5,dist=5,TOUCH@15:59"
20220715,PUT,15:55:00,16:00:00,3855.0,3862.89,3850,3845,5,0.2,0.0,90.0,1,0,58143.0,24.23,"vix1550=24.5,dist=5"
20220719,CALL,15:55:00,16:00:00,3934.27,3936.14,3940,3945,3,0.2,0.0,54.0,1,0,58197.0,24.5,"vix1550=24.6,dist=5"
20220720,PUT,15:55:00,16:00:00,3960.41,3959.95,3955,3950,3,0.2,0.0,54.0,1,0,58251.0,23.88,"vix1550=23.7,dist=5"
20220721,CALL,15:55:00,16:00:00,3994.24,3999.1,4000,4005,5,0.35,0.0,165.0,1,0,58416.0,23.11,"vix1550=23.1,dist=5"
20220726,CALL,15:55:00,16:00:00,3923.81,3920.85,3930,3935,5,0.25,0.0,115.0,1,0,58531.0,24.69,"vix1550=25.1,dist=5"
20220729,CALL,15:55:00,16:00:00,4132.84,4130.44,4140,4145,3,0.1,0.0,24.0,1,0,58555.0,21.33,"vix1550=21.5,dist=3"
20220729,PUT,15:55:00,16:00:00,4132.84,4130.44,4125,4120,3,0.1,0.0,24.0,1,0,58579.0,21.33,"vix1550=21.5,dist=3"
20220801,CALL,15:55:00,16:00:00,4118.3,4118.62,4125,4130,3,0.15,0.0,39.0,1,0,58618.0,22.84,"vix1550=22.9,dist=5"
20220802,CALL,15:55:00,16:00:00,4094.99,4091.36,4100,4105,5,0.35,0.0,165.0,1,0,58783.0,23.93,"vix1550=23.7,dist=5"
20220803,PUT,15:55:00,15:57:00,4163.69,4158.15,4160,4155,5,0.3,1.25,-485.0,0,1,58298.0,21.95,"vix1550=21.8,dist=3,TOUCH@15:57"
20220803,CALL,15:55:00,16:00:00,4163.69,4155.12,4170,4175,3,0.2,0.0,54.0,1,0,58352.0,21.95,"vix1550=21.8,dist=3"
20220804,CALL,15:55:00,16:00:00,4150.45,4152.02,4155,4160,3,0.15,0.0,39.0,1,0,58391.0,21.44,"vix1550=21.7,dist=3"
20220804,PUT,15:55:00,16:00:00,4150.45,4152.02,4145,4140,3,0.15,0.0,39.0,1,0,58430.0,21.44,"vix1550=21.7,dist=3"
20220805,PUT,15:55:00,16:00:00,4143.46,4145.07,4140,4135,5,0.35,0.0,165.0,1,0,58595.0,21.15,"vix1550=20.8,dist=3"
20220808,CALL,15:55:00,16:00:00,4142.0,4140.05,4145,4150,5,0.45,0.0,215.0,1,0,58810.0,21.29,"vix1550=21.4,dist=3"
20220809,CALL,15:55:00,16:00:00,4121.28,4122.65,4125,4130,3,0.15,0.0,39.0,1,0,58849.0,21.77,"vix1550=21.8,dist=3"
20220810,PUT,15:55:00,16:00:00,4208.71,4210.12,4205,4200,5,0.3,0.0,140.0,1,0,58989.0,19.74,"vix1550=19.8,dist=3"
20220811,CALL,15:55:00,16:00:00,4209.73,4207.34,4215,4220,3,0.15,0.0,39.0,1,0,59028.0,20.2,"vix1550=20.4,dist=3"
20220811,PUT,15:55:00,16:00:00,4209.73,4207.34,4205,4200,3,0.15,0.0,39.0,1,0,59067.0,20.2,"vix1550=20.4,dist=3"
20220812,PUT,15:55:00,16:00:00,4274.57,4279.95,4270,4265,3,0.15,0.0,39.0,1,0,59106.0,19.53,"vix1550=19.3,dist=3"
20220815,CALL,15:55:00,16:00:00,4296.05,4297.14,4300,4305,3,0.2,0.0,54.0,1,0,59160.0,19.95,"vix1550=20.0,dist=3"
20220817,CALL,15:55:00,16:00:00,4275.45,4274.06,4280,4285,3,0.1,0.0,24.0,1,0,59184.0,19.9,"vix1550=20.1,dist=3"
