date,side,entry_time,exit_time,spx_at_entry,spx_at_exit,short_strike,long_strike,qty,credit_received,spread_value_exit,pnl_earned,win,loss,equity_after,vix_level,indicator_value
20220107,CALL,15:55:00,16:00:00,4680.34,4677.02,4685,4690,5,0.45,0.0,215.0,1,0,50215.0,18.76,"vix1550=18.7,dist=3"
20220107,PUT,15:55:00,16:00:00,4680.34,4677.02,4675,4670,5,0.25,0.0,115.0,1,0,50330.0,18.76,"vix1550=18.7,dist=3"
20220112,CALL,15:55:00,16:00:00,4729.94,4726.43,4730,4735,10,1.65,0.0,1630.0,1,0,51960.0,17.62,"vix1550=17.7,dist=0"
20220112,PUT,15:55:00,16:00:00,4729.94,4726.43,4725,4720,5,0.35,0.0,165.0,1,0,52125.0,17.62,"vix1550=17.7,dist=0"
20220119,CALL,15:55:00,16:00:00,4540.8,4532.89,4550,4555,3,0.1,0.0,24.0,1,0,52149.0,23.85,"vix1550=23.5,dist=5"
20220202,CALL,15:55:00,16:00:00,4590.34,4589.31,4595,4600,8,0.65,0.0,504.0,1,0,52653.0,22.09,"vix1550=20.6,dist=3"
20220202,PUT,15:55:00,16:00:00,4590.34,4589.31,4585,4580,5,0.35,0.0,165.0,1,0,52818.0,22.09,"vix1550=20.6,dist=3"
20220318,CALL,15:55:00,16:00:00,4460.3,4463.08,4470,4475,3,0.15,0.0,39.0,1,0,52857.0,23.87,"vix1550=24.0,dist=5"
20220318,PUT,15:55:00,16:00:00,4460.3,4463.08,4455,4450,7,0.6,0.0,406.0,1,0,53263.0,23.87,"vix1550=24.0,dist=5"
20220325,CALL,15:55:00,15:59:00,4536.18,4543.05,4540,4545,8,0.85,0.95,-96.0,0,1,53167.0,20.81,"vix1550=21.1,dist=3,TOUCH@15:59"
20220325,PUT,15:55:00,16:00:00,4536.18,4543.06,4530,4525,5,0.3,0.0,140.0,1,0,53307.0,20.81,"vix1550=21.1,dist=3"
20220414,CALL,15:55:00,16:00:00,4396.61,4392.62,4405,4410,5,0.25,0.0,115.0,1,0,53422.0,22.7,"vix1550=22.3,dist=5"
20220414,PUT,15:55:00,16:00:00,4396.61,4392.62,4390,4385,5,0.45,0.0,215.0,1,0,53637.0,22.7,"vix1550=22.3,dist=5"
20220602,PUT,15:55:00,16:00:00,4172.12,4176.89,4165,4160,3,0.15,0.0,39.0,1,0,53676.0,24.72,"vix1550=24.7,dist=5"
20220607,PUT,15:55:00,16:00:00,4163.66,4160.54,4155,4150,3,0.1,0.0,24.0,1,0,53700.0,24.02,"vix1550=23.9,dist=5"
20220708,CALL,15:55:00,16:00:00,3903.93,3899.37,3910,3915,3,0.15,0.0,39.0,1,0,53739.0,24.64,"vix1550=24.7,dist=5"
20220715,CALL,15:55:00,15:59:00,3855.0,3861.56,3860,3865,3,0.15,0.85,-216.0,0,1,53523.0,24.23,"vix1550=24.5,dist=5,TOUCH@15:59"
20220715,PUT,15:55:00,16:00:00,3855.0,3862.89,3850,3845,5,0.2,0.0,90.0,1,0,53613.0,24.23,"vix1550=24.5,dist=5"
20220720,PUT,15:55:00,16:00:00,3960.41,3959.95,3955,3950,3,0.2,0.0,54.0,1,0,53667.0,23.88,"vix1550=23.7,dist=5"
20220721,CALL,15:55:00,16:00:00,3994.24,3999.1,4000,4005,5,0.35,0.0,165.0,1,0,53832.0,23.11,"vix1550=23.1,dist=5"
20220726,CALL,15:55:00,16:00:00,3923.81,3920.85,3930,3935,5,0.25,0.0,115.0,1,0,53947.0,24.69,"vix1550=25.1,dist=5"
20220729,CALL,15:55:00,16:00:00,4132.84,4130.44,4140,4145,3,0.1,0.0,24.0,1,0,53971.0,21.33,"vix1550=21.5,dist=3"
20220729,PUT,15:55:00,16:00:00,4132.84,4130.44,4125,4120,3,0.1,0.0,24.0,1,0,53995.0,21.33,"vix1550=21.5,dist=3"
20220801,CALL,15:55:00,16:00:00,4118.3,4118.62,4125,4130,3,0.15,0.0,39.0,1,0,54034.0,22.84,"vix1550=22.9,dist=5"
20220802,CALL,15:55:00,16:00:00,4094.99,4091.36,4100,4105,5,0.35,0.0,165.0,1,0,54199.0,23.93,"vix1550=23.7,dist=5"
20220803,PUT,15:55:00,15:57:00,4163.69,4158.15,4160,4155,5,0.3,1.25,-485.0,0,1,53714.0,21.95,"vix1550=21.8,dist=3,TOUCH@15:57"
20220803,CALL,15:55:00,16:00:00,4163.69,4155.12,4170,4175,3,0.2,0.0,54.0,1,0,53768.0,21.95,"vix1550=21.8,dist=3"
20220804,CALL,15:55:00,16:00:00,4150.45,4152.02,4155,4160,3,0.15,0.0,39.0,1,0,53807.0,21.44,"vix1550=21.7,dist=3"
20220804,PUT,15:55:00,16:00:00,4150.45,4152.02,4145,4140,3,0.15,0.0,39.0,1,0,53846.0,21.44,"vix1550=21.7,dist=3"
20220805,PUT,15:55:00,16:00:00,4143.46,4145.07,4140,4135,5,0.35,0.0,165.0,1,0,54011.0,21.15,"vix1550=20.8,dist=3"
20220808,CALL,15:55:00,16:00:00,4142.0,4140.05,4145,4150,5,0.45,0.0,215.0,1,0,54226.0,21.29,"vix1550=21.4,dist=3"
20220809,CALL,15:55:00,16:00:00,4121.28,4122.65,4125,4130,3,0.15,0.0,39.0,1,0,54265.0,21.77,"vix1550=21.8,dist=3"
20220810,PUT,15:55:00,16:00:00,4208.71,4210.12,4205,4200,5,0.3,0.0,140.0,1,0,54405.0,19.74,"vix1550=19.8,dist=3"
20220811,CALL,15:55:00,16:00:00,4209.73,4207.34,4215,4220,3,0.15,0.0,39.0,1,0,54444.0,20.2,"vix1550=20.4,dist=3"
20220811,PUT,15:55:00,16:00:00,4209.73,4207.34,4205,4200,3,0.15,0.0,39.0,1,0,54483.0,20.2,"vix1550=20.4,dist=3"
20220812,PUT,15:55:00,16:00:00,4274.57,4279.95,4270,4265,3,0.15,0.0,39.0,1,0,54522.0,19.53,"vix1550=19.3,dist=3"
20220815,CALL,15:55:00,16:00:00,4296.05,4297.14,4300,4305,3,0.2,0.0,54.0,1,0,54576.0,19.95,"vix1550=20.0,dist=3"
20220817,CALL,15:55:00,16:00:00,4275.45,4274.06,4280,4285,3,0.1,0.0,24.0,1,0,54600.0,19.9,"vix1550=20.1,dist=3"
20220817,PUT,15:55:00,16:00:00,4275.45,4274.06,4270,4265,3,0.1,0.0,24.0,1,0,54624.0,19.9,"vix1550=20.1,dist=3"
20220818,CALL,15:55:00,16:00:00,4281.55,4284.15,4285,4290,5,0.3,0.0,140.0,1,0,54764.0,19.56,"vix1550=19.5,dist=3"
20220826,CALL,15:55:00,16:00:00,4058.81,4057.74,4065,4070,3,0.15,0.0,39.0,1,0,54803.0,25.56,"vix1550=25.6,dist=5"
20220902,CALL,15:55:00,16:00:00,3922.84,3924.41,3930,3935,5,0.35,0.0,165.0,1,0,54968.0,25.47,"vix1550=25.8,dist=5"
20220902,PUT,15:55:00,16:00:00,3922.84,3924.41,3915,3910,5,0.4,0.0,190.0,1,0,55158.0,25.47,"vix1550=25.8,dist=5"
20220907,CALL,15:55:00,16:00:00,3983.59,3979.99,3990,3995,3,0.2,0.0,54.0,1,0,55212.0,24.64,"vix1550=24.6,dist=5"
20220908,PUT,15:55:00,16:00:00,4002.16,4006.09,3995,3990,3,0.15,0.0,39.0,1,0,55251.0,23.61,"vix1550=23.9,dist=5"
20220909,CALL,15:55:00,16:00:00,4072.17,4067.41,4080,4085,5,0.25,0.0,115.0,1,0,55366.0,22.79,"vix1550=22.9,dist=5"
20220909,PUT,15:55:00,16:00:00,4072.17,4067.41,4065,4060,3,0.2,0.0,54.0,1,0,55420.0,22.79,"vix1550=22.9,dist=5"
20220919,CALL,15:55:00,16:00:00,3898.38,3900.0,3905,3910,5,0.3,0.0,140.0,1,0,55560.0,25.76,"vix1550=25.9,dist=5"
20220919,PUT,15:55:00,16:00:00,3898.38,3900.0,3890,3885,5,0.2,0.0,90.0,1,0,55650.0,25.76,"vix1550=25.9,dist=5"
20221102,CALL,15:55:00,16:00:00,3762.92,3759.48,3770,3775,5,0.3,0.0,140.0,1,0,55790.0,25.86,"vix1550=25.9,dist=5"
20221103,CALL,15:55:00,16:00:00,3723.42,3719.68,3730,3735,3,0.15,0.0,39.0,1,0,55829.0,25.3,"vix1550=25.2,dist=5"
20221111,CALL,15:55:00,16:00:00,3997.56,3993.05,4005,4010,3,0.15,0.0,39.0,1,0,55868.0,22.52,"vix1550=22.4,dist=5"
20221111,PUT,15:55:00,16:00:00,3997.56,3993.05,3990,3985,3,0.1,0.0,24.0,1,0,55892.0,22.52,"vix1550=22.4,dist=5"
20221114,PUT,15:55:00,15:56:00,3965.68,3957.61,3960,3955,3,0.15,1.45,-396.0,0,1,55496.0,23.73,"vix1550=23.7,dist=5,TOUCH@15:56"
20221115,CALL,15:55:00,16:00:00,3985.86,3991.91,3995,4000,3,0.2,0.0,54.0,1,0,55550.0,24.54,"vix1550=24.3,dist=5"
20221115,PUT,15:55:00,16:00:00,3985.86,3991.91,3980,3975,5,0.5,0.0,240.0,1,0,55790.0,24.54,"vix1550=24.3,dist=5"
20221116,PUT,15:55:00,16:00:00,3966.51,3959.1,3960,3955,3,0.1,0.9,-246.0,0,1,55544.0,24.11,"vix1550=24.2,dist=5"
20221123,CALL,15:55:00,16:00:00,4026.04,4027.46,4030,4035,3,0.15,0.0,39.0,1,0,55583.0,20.35,"vix1550=20.5,dist=3"
20221129,PUT,15:55:00,16:00:00,3953.75,3957.43,3950,3945,5,0.3,0.0,140.0,1,0,55723.0,21.89,"vix1550=21.8,dist=3"
