entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,entry_short_bid,entry_short_ask,entry_short_mid,entry_long_bid,entry_long_ask,entry_long_mid,qty,vix_level,strike_distance,opening_put_credit,opening_call_credit,pc_skew_ratio,ema13,ema48,outcome,pnl_earned,peak_pnl,close_date,close_time,win,loss
20220105,13:40:00,PUT,4750,4700,50.0,1.4000000000000001,1.55,1.65,1.6,0.1,0.15,0.125,2,19.97,28,,,,4776.55,4776.5,PER_POS_SL,-564.0,110.00000000000003,20220105,14:12:00,0,1
20220105,13:15:00,PUT,4745,4695,50.0,1.6,1.8,1.9,1.85,0.1,0.2,0.15,2,19.97,30,,,,4774.0,4774.67,PER_POS_SL,-534.0,190.0,20220105,14:13:00,0,1
20220105,13:20:00,PUT,4745,4695,50.0,1.35,1.5,1.6,1.55,0.1,0.15,0.125,2,19.97,31,,,,4774.14,4774.32,PER_POS_SL,-584.0,140.0,20220105,14:13:00,0,1
20220105,13:50:00,PUT,4745,4695,50.0,1.2000000000000002,1.35,1.45,1.4,0.1,0.15,0.125,2,19.97,31,,,,4776.03,4776.31,PER_POS_SL,-614.0,110.00000000000003,20220105,14:13:00,0,1
20220105,14:15:00,PUT,4730,4680,50.0,1.35,1.55,1.65,1.6,0.1,0.2,0.15,2,19.97,28,,,,4763.42,4765.77,PER_POS_SL,-424.0,70.00000000000001,20220105,14:35:00,0,1
20220105,14:20:00,PUT,4725,4675,50.0,1.2,1.3,1.45,1.375,0.05,0.1,0.075,2,19.97,31,,,,4758.31,4761.27,PER_POS_SL,-454.0,110.00000000000001,20220105,14:41:00,0,1
20220110,13:00:00,PUT,4575,4525,50.0,1.3,1.5,1.6,1.55,0.15,0.2,0.175,2,19.4,35,,,,4608.44,4606.39,EXPIRATION,246.0,250.0,20220110,15:59:00,1,0
20220110,13:05:00,PUT,4580,4530,50.0,1.7,1.9,2.0,1.95,0.15,0.2,0.175,2,19.4,35,,,,4610.24,4609.31,EXPIRATION,326.0,330.0,20220110,15:59:00,1,0
20220110,13:10:00,PUT,4580,4530,50.0,1.35,1.55,1.65,1.6,0.15,0.2,0.175,2,19.4,35,,,,4612.03,4610.65,EXPIRATION,256.0,260.0,20220110,15:59:00,1,0
20220110,13:15:00,PUT,4585,4535,50.0,1.45,1.65,1.75,1.7,0.15,0.2,0.175,2,19.4,30,,,,4613.97,4613.08,EXPIRATION,276.0,280.0,20220110,15:59:00,1,0
20220110,13:20:00,PUT,4590,4540,50.0,1.6500000000000001,1.85,2.0,1.925,0.1,0.2,0.15,2,19.4,29,,,,4616.14,4615.05,EXPIRATION,316.0,320.0,20220110,15:59:00,1,0
20220110,13:25:00,PUT,4590,4540,50.0,1.2000000000000002,1.35,1.45,1.4,0.1,0.15,0.125,2,19.4,32,,,,4618.21,4617.57,EXPIRATION,226.00000000000003,230.00000000000003,20220110,15:59:00,1,0
