entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,entry_short_bid,entry_short_ask,entry_short_mid,entry_long_bid,entry_long_ask,entry_long_mid,qty,vix_level,strike_distance,opening_put_credit,opening_call_credit,pc_skew_ratio,ema13,ema48,outcome,pnl_earned,peak_pnl,close_date,close_time,win,loss
20220105,13:40:00,PUT,4750,4690,60.0,1.4000000000000001,1.55,1.65,1.6,0.05,0.15,0.1,2,19.97,28,,,,4776.55,4776.5,PER_POS_SL,-444.00000000000006,100.00000000000003,20220105,14:11:00,0,1
20220105,13:50:00,PUT,4745,4685,60.0,1.2000000000000002,1.35,1.45,1.4,0.05,0.15,0.1,2,19.97,31,,,,4776.03,4776.31,PER_POS_SL,-624.0000000000001,110.00000000000003,20220105,14:13:00,0,1
20220105,14:15:00,PUT,4730,4670,60.0,1.4000000000000001,1.55,1.65,1.6,0.1,0.15,0.125,2,19.97,28,,,,4763.42,4765.77,PER_POS_SL,-413.99999999999994,80.00000000000003,20220105,14:35:00,0,1
20220105,14:20:00,PUT,4725,4665,60.0,1.2,1.3,1.45,1.375,0.0,0.1,0.05,2,19.97,31,,,,4758.31,4761.27,PER_POS_SL,-474.0000000000001,100.0,20220105,14:41:00,0,1
20220110,13:30:00,PUT,4590,4530,60.0,1.2000000000000002,1.35,1.45,1.4,0.05,0.15,0.1,2,19.4,32,,,,4620.55,4619.53,EXPIRATION,226.00000000000003,230.00000000000003,20220110,15:59:00,1,0
20220110,13:35:00,PUT,4590,4530,60.0,1.25,1.4,1.5,1.45,0.05,0.15,0.1,2,19.4,30,,,,4620.45,4620.14,EXPIRATION,236.0,240.0,20220110,15:59:00,1,0
20220110,13:40:00,PUT,4590,4530,60.0,1.35,1.5,1.6,1.55,0.1,0.15,0.125,2,19.4,32,,,,4620.97,4620.48,EXPIRATION,256.0,260.0,20220110,15:59:00,1,0
20220110,13:50:00,PUT,4605,4545,60.0,1.65,1.75,1.85,1.8,0.05,0.1,0.075,2,19.4,29,,,,4627.34,4626.09,EXPIRATION,316.0,320.0,20220110,15:59:00,1,0
20220110,13:55:00,PUT,4610,4550,60.0,1.5,1.6,1.75,1.675,0.05,0.1,0.075,2,19.4,28,,,,4632.39,4630.05,EXPIRATION,286.0,290.0,20220110,15:59:00,1,0
20220110,14:15:00,PUT,4615,4555,60.0,1.25,1.35,1.55,1.45,0.05,0.1,0.075,2,19.4,32,,,,4643.31,4641.91,EXPIRATION,236.0,240.0,20220110,15:59:00,1,0
