signal_date,trade_date,signal_mode,spx_close_signal,spx_close_exit,short_strike,long_strike,credit_received,spread_value_exit,raw_return,capped_return,pnl_earned,win,loss,equity_after,vix_level,variance_pct,rel_vol,rising_rocket,exhaustion_score,body_size,atr,rsi,stoch,gap_pct,cluster_count,dist_from_sma
20240920,20240923,dynamic,5702.63,5717.94,5745,5755,0.75,0,0.0811,0.0811,46.65,1,0,101569.65,16.15,69.23,1.0,0.007452,103.77,7.01,77.77,54.6,90.7,-0.07,2,0.020921
20240930,20241001,dynamic,5762.4,5754.16,5750,5760,2.6999999999999993,4.16,-0.2,-0.2,-122.0,0,1,101447.65,16.73,95.55,1.0,0.003863,141.62,35.88,57.89,87.3,98.6,-0.2022,3,0.025107
20241002,20241003,dynamic,5709.55,5706.16,5725,5735,1.7000000000000002,0,0.2048,0.2048,120.89,1,0,101568.54,18.9,77.91,1.0,-0.004062,119.09,11.41,51.33,68.2,65.1,-0.1853,2,0.012379
20241003,20241004,dynamic,5699.98,5724.75,5775,5785,1.35,0,0.1561,0.1561,91.64,1,0,101660.18,20.49,54.6,1.0,-0.004154,86.48,1.79,51.39,62.7,58.6,-0.199,2,0.008924
20241009,20241010,dynamic,5792.04,5790.16,5805,5815,1.15,0,0.1299,0.1299,75.97,1,0,101736.15,20.86,90.81,1.0,0.009411,133.45,40.24,48.01,60.5,96.1,0.0113,1,0.015682
20241022,20241023,dynamic,5851.21,5815.02,5860,5870,0.85,0,0.0929,0.0929,53.74,1,0,101789.89,18.2,71.75,1.0,7.7e-05,109.32,18.51,47.36,67.1,86.4,-0.3637,1,0.012314
20241108,20241111,dynamic,5995.6,6009.57,6040,6050,0.7999999999999999,0,0.087,0.087,50.17,1,0,101840.06,14.94,52.79,1.0,0.019896,77.35,18.84,63.38,63.0,94.7,0.0611,1,0.02803
20241113,20241114,dynamic,5985.4,5969.71,6010,6020,1.0499999999999998,0,0.1173,0.1173,68.39,1,0,101908.45,14.02,46.1,1.0,-0.000418,73.55,0.35,60.46,67.5,90.1,0.0292,4,0.02231
20250128,20250129,dynamic,6067.71,6046.32,6085,6095,1.9000000000000004,0,0.2346,0.2346,138.74,1,0,102047.19,16.41,91.45,1.0,-0.001571,137.36,40.74,74.48,57.2,83.0,0.2438,1,0.018081
20250130,20250131,dynamic,6071.18,6110.15,6130,6140,1.0,0,0.1111,0.1111,64.67,1,0,102111.86,15.84,73.88,1.0,0.002118,111.75,20.43,70.97,62.1,83.9,0.1898,1,0.016679
20250210,20250211,dynamic,6066.46,6059.02,6085,6095,0.95,0,0.105,0.105,60.98,1,0,102172.84,15.81,75.75,1.0,0.001883,114.44,20.06,67.64,51.5,69.8,0.3387,1,0.007554
20250211,20250212,dynamic,6068.51,6058.08,6055,6065,1.35,3.08,-0.2,-0.2,-122.0,0,1,102050.84,16.02,77.11,1.0,0.001207,116.52,19.19,66.39,48.3,70.8,-0.2825,1,0.005954
20250219,20250220,dynamic,6144.1,6090.39,6150,6160,1.0499999999999998,0,0.1173,0.1173,68.39,1,0,102119.23,15.27,90.82,1.0,0.005408,134.57,26.34,56.48,62.9,98.5,-0.1927,1,0.01195
20250220,20250221,dynamic,6117.62,6081.98,6140,6150,0.9500000000000001,0,0.105,0.105,60.98,1,0,102180.21,15.66,66.18,1.0,-0.001072,101.84,16.88,56.5,55.8,86.7,-0.1562,1,0.007329
20250313,20250314,dynamic,5521.51,5628.09,5560,5550,6.498828063623023,0,1.8562,0.66,394.0,1,0,102574.21,24.66,18.1,1.0,-0.016745,38.83,72.94,118.72,23.4,3.1,-0.0866,3,-0.061222
20250513,20250514,dynamic,5886.55,5896.47,5925,5935,1.7999999999999998,0,0.2195,0.2195,129.71,1,0,102703.92,18.22,67.4,1.0,0.026034,96.12,32.4,89.52,87.6,96.2,0.1708,2,0.063714
20250514,20250515,dynamic,5892.58,5908.08,5905,5915,1.35,3.08,-0.2,-0.2,-122.0,0,1,102581.92,18.62,59.44,1.0,0.017811,87.23,4.16,83.59,85.4,97.0,0.1731,1,0.060053
20250515,20250516,dynamic,5916.93,5958.0,5955,5965,1.25,3.0,-0.2,-0.2,-122.0,0,1,102459.92,17.83,87.67,1.0,0.013168,128.03,47.11,82.65,85.0,98.5,-0.3862,0,0.05833
20250516,20250519,dynamic,5958.38,5952.88,5950,5960,1.1,2.88,-0.2,-0.2,-122.0,0,1,102337.92,17.24,99.53,1.0,0.009943,145.52,29.29,80.24,85.9,100.0,0.2055,0,0.059342
20250520,20250521,dynamic,5940.46,5932.26,5945,5955,1.25,0,0.1429,0.1429,83.71,1,0,102421.63,18.09,71.23,1.0,0.001023,108.35,4.2,73.98,81.7,92.8,-0.3174,0,0.042641
20250529,20250530,dynamic,5912.2,5889.53,5925,5935,1.7000000000000002,0,0.2048,0.2048,120.89,1,0,102542.52,19.18,55.39,1.0,0.006601,84.63,27.76,75.2,69.3,82.6,0.8729,1,0.018311
20250530,20250602,dynamic,5911.62,5906.95,5935,5945,1.7999999999999998,0,0.2195,0.2195,129.71,1,0,102672.23,18.57,86.6,1.0,0.004122,129.0,7.95,77.41,69.7,71.7,-0.1443,1,0.015522
20250603,20250604,dynamic,5970.38,5979.16,6020,6030,0.9499999999999997,0,0.105,0.105,60.98,1,0,102733.21,17.69,79.04,1.0,0.00787,117.41,31.82,68.86,58.9,94.9,0.0426,0,0.020626
20250606,20250609,dynamic,6000.32,6006.82,6035,6045,0.75,0,0.0811,0.0811,46.65,1,0,102779.86,16.77,56.72,1.0,0.006196,86.61,13.26,71.41,54.2,93.4,0.804,2,0.01698
20250610,20250611,dynamic,6038.81,6047.05,6075,6085,1.2000000000000002,0,0.1364,0.1364,79.82,1,0,102859.68,16.95,90.17,1.0,0.007976,132.95,28.9,67.31,59.8,98.5,0.0671,2,0.018836
20250612,20250613,dynamic,6045.22,6019.83,6035,6045,2.0000000000000004,0,0.25,0.25,148.0,1,0,103007.68,18.02,99.49,1.0,0.003771,147.16,35.32,62.8,72.9,95.1,-0.2064,2,0.017442
20250616,20250617,dynamic,6033.11,6016.08,6040,6050,1.15,0,0.1299,0.1299,75.97,1,0,103083.65,19.11,62.16,1.0,0.001631,95.48,29.11,59.93,63.6,87.8,0.4524,2,0.014253
20250627,20250630,dynamic,6173.07,6188.65,6220,6230,1.2999999999999998,0,0.1494,0.1494,87.66,1,0,103171.31,16.32,73.59,1.0,0.011193,108.87,22.37,56.78,68.3,94.0,0.1576,1,0.026229
20250703,20250707,dynamic,6279.35,6241.98,6285,6295,0.8,0,0.087,0.087,50.17,1,0,103221.48,16.38,86.12,1.0,0.0101,126.7,32.89,56.98,72.7,98.4,0.3059,0,0.034261
20250710,20250711,dynamic,6280.38,6261.2,6275,6285,1.1,0,0.1236,0.1236,72.16,1,0,103293.64,15.78,74.63,1.0,0.003942,112.3,13.58,51.64,83.5,97.2,0.0551,2,0.025856
20250711,20250714,dynamic,6259.75,6260.71,6275,6285,0.9500000000000001,0,0.105,0.105,60.98,1,0,103354.62,16.4,69.57,1.0,0.001272,105.94,4.07,50.0,82.1,91.2,-0.3933,1,0.020508
20250722,20250723,dynamic,6309.59,6357.72,6355,6365,0.9,2.72,-0.2,-0.2,-122.0,0,1,103232.62,16.5,81.02,1.0,0.002376,121.68,2.99,45.18,67.9,82.1,0.0159,2,0.012347
20250814,20250815,dynamic,6468.54,6450.87,6495,6505,1.2000000000000002,0,0.1364,0.1364,79.82,1,0,103312.44,14.83,83.62,1.0,0.006182,124.28,15.08,62.78,58.2,95.6,-0.2029,1,0.017207
20250828,20250829,dynamic,6501.86,6453.22,6510,6520,0.9000000000000001,0,0.0989,0.0989,57.34,1,0,103369.78,14.43,84.57,1.0,0.004757,125.99,18.02,46.83,64.2,96.1,0.0376,1,0.014901
20250917,20250918,dynamic,6600.42,6648.92,6645,6655,2.4,3.92,-0.2,-0.2,-122.0,0,1,103247.78,15.72,67.27,1.0,0.000238,103.02,4.45,50.3,66.1,90.0,-0.0291,2,0.015737
20250918,20250919,dynamic,6631.94,6642.91,6675,6685,0.8,0,0.087,0.087,50.17,1,0,103297.95,15.7,44.64,1.0,0.003661,70.4,5.09,51.38,67.1,91.6,0.4004,2,0.018736
20250930,20251001,dynamic,6688.43,6707.88,6705,6715,1.1,2.88,-0.2,-0.2,-122.0,0,1,103175.95,16.28,94.39,1.0,0.006199,139.34,32.24,47.69,71.1,92.8,-0.0754,1,0.014557
20251001,20251002,dynamic,6711.2,6706.48,6750,6760,0.7500000000000001,0,0.0811,0.0811,46.65,1,0,103222.6,16.29,88.31,1.0,0.007405,130.51,46.28,47.8,68.3,95.6,-0.3515,1,0.015985
20251008,20251009,dynamic,6753.72,6738.73,6780,6790,1.0,0,0.1111,0.1111,64.67,1,0,103287.27,16.3,94.89,1.0,0.00383,140.69,29.85,47.84,67.3,99.0,0.1382,2,0.013856
20251020,20251021,dynamic,6735.13,6745.73,6765,6775,1.2499999999999998,0,0.1429,0.1429,83.71,1,0,103370.98,18.23,83.02,1.0,0.009959,122.4,45.08,82.87,53.9,86.2,0.3908,2,0.008782
20251021,20251022,dynamic,6735.3,6710.21,6770,6780,1.0,0,0.1111,0.1111,64.67,1,0,103435.65,17.87,44.04,1.0,0.007236,68.58,1.45,80.57,52.1,86.3,0.0241,2,0.008216
20251028,20251029,dynamic,6890.91,6902.35,6945,6955,1.7000000000000002,0,0.2048,0.2048,120.89,1,0,103556.54,16.42,49.74,1.0,0.013499,74.84,6.83,88.98,59.6,94.3,0.329,1,0.025679
20251029,20251030,dynamic,6890.73,6855.72,6880,6890,2.0,0,0.25,0.25,148.0,1,0,103704.54,16.92,56.73,1.0,0.007802,86.18,20.22,90.41,61.2,92.0,0.2908,1,0.024284
20251103,20251104,dynamic,6852.04,6798.9,6820,6830,1.4,0,0.1628,0.1628,95.67,1,0,103800.21,17.17,50.92,1.0,-0.001051,80.48,30.28,72.07,70.7,79.1,0.615,3,0.015941
20251128,20251201,dynamic,6849.09,6835.18,6845,6855,1.4500000000000002,0,0.1696,0.1696,99.75,1,0,103899.96,16.35,94.31,1.0,0.015113,136.79,26.57,104.45,57.6,94.0,0.1455,0,0.015297
20251202,20251203,dynamic,6829.37,6858.44,6855,6865,1.8000000000000003,3.44,-0.2,-0.2,-122.0,0,1,103777.96,16.59,50.54,1.0,0.002267,79.03,1.59,99.68,48.8,88.4,0.2686,2,0.012751
20251203,20251204,dynamic,6850.0,6858.07,6885,6895,1.65,0,0.1976,0.1976,116.56,1,0,103894.52,16.08,76.11,1.0,0.002819,114.68,34.71,100.51,49.9,96.4,-0.2062,2,0.015221
20251204,20251205,dynamic,6856.95,6872.45,6905,6915,1.05,0,0.1173,0.1173,68.39,1,0,103962.91,15.78,75.81,1.0,0.002535,114.34,9.52,94.3,59.3,97.2,0.2404,2,0.015795
20251210,20251211,dynamic,6886.8,6898.24,6895,6905,1.5500000000000003,3.24,-0.2,-0.2,-122.0,0,1,103840.91,15.77,81.75,1.0,0.003872,122.28,53.31,77.58,71.0,96.3,-0.1028,3,0.017835
20251210,20251211,reentry,6886.8,6898.24,6920,6930,0.321638053497864,3.24,-0.2,-0.2,17.94,1,0,103858.85,15.77,81.75,1.0,0.003872,122.28,53.31,77.58,71.0,96.3,-0.1028,3,0.017835
20251211,20251212,dynamic,6900.99,6822.98,6920,6930,1.8499999999999999,0,0.227,0.227,134.2,1,0,103993.05,14.85,96.47,1.0,0.004651,142.69,39.69,65.71,86.6,99.4,-0.3703,2,0.019555
20260108,20260109,dynamic,6921.35,6974.0,6970,6980,2.5,4.0,-0.2,-0.2,-122.0,0,1,103871.05,15.45,68.92,1.0,0.001711,104.92,7.24,48.66,73.7,78.6,-0.0985,2,0.007414
20260112,20260113,dynamic,6977.32,6975.7,7005,7015,1.35,0,0.1561,0.1561,91.64,1,0,103962.69,15.12,82.76,1.0,0.004489,123.53,33.2,45.31,69.6,94.4,-0.3181,1,0.01441
20260113,20260114,dynamic,6963.66,6891.5,6950,6960,3.000000000000001,0,0.4286,0.4286,255.14,1,0,104217.83,15.98,52.89,1.0,0.001979,82.4,13.75,45.29,62.8,86.0,0.0013,1,0.011422
20260129,20260130,dynamic,6968.9,6927.48,6980,6990,3.1000000000000005,0,0.4493,0.4493,267.57,1,0,104485.4,16.88,80.38,1.0,0.001526,121.02,8.84,67.28,55.1,84.3,-0.0042,1,0.006418
20260202,20260203,dynamic,6976.5,6927.52,7010,7020,1.0999999999999999,0,0.1236,0.1236,72.16,1,0,104557.56,16.34,80.12,1.0,0.001187,120.75,59.86,70.14,49.9,87.9,-0.3242,1,0.005978
20260209,20260210,dynamic,6964.77,6968.21,6990,7000,2.05,0,0.2579,0.2579,152.72,1,0,104710.28,17.36,79.35,1.0,0.009516,117.38,47.51,83.1,63.9,83.1,-0.2162,2,0.005445
