signal_date,trade_date,signal_mode,spx_close_signal,spx_close_exit,short_strike,long_strike,credit_received,spread_value_exit,raw_return,capped_return,pnl_earned,win,loss,equity_after,vix_level,variance_pct,rel_vol,rising_rocket,exhaustion_score,body_size,atr,rsi,stoch,gap_pct,cluster_count,dist_from_sma
20220105,20220106,dynamic,4700.67,4675.38,4680,4670,3.269465880490543,4.6156,-0.2,-0.2,-122.0,0,1,99878.0,19.73,1.25,1.0,-0.01321,14.27,87.32,60.36,0.0,1.0,-0.1156,2,-0.01321
20220105,20220106,reentry,4700.67,4675.38,4680,4670,2.9139286992080997,4.6156,-0.2,-0.2,244.73,1,0,100122.73,19.73,1.25,1.0,-0.01321,14.27,87.32,60.36,0.0,1.0,-0.1156,2,-0.01321
20220112,20220113,dynamic,4726.43,4722.53,4770,4780,1.8159045482350393,0,0.2219,0.2219,131.13,1,0,100253.86,17.62,46.82,1.0,0.006356,72.7,2.16,61.6,30.8,61.0,0.3287,2,0.001
20220113,20220114,dynamic,4659.25,4642.13,4615,4605,2.0121489819247245,0,0.2519,0.2519,149.14,1,0,100403.0,20.31,9.55,1.0,-0.006391,24.02,74.31,65.18,22.5,32.6,0.1509,2,-0.011776
20220207,20220208,dynamic,4483.92,4514.99,4450,4440,2.7088976270949843,0,0.3715,0.3715,220.92,1,0,100623.92,22.86,24.71,1.0,-0.007872,45.65,21.83,107.82,43.2,67.2,0.1142,2,-0.008098
20220208,20220209,dynamic,4521.48,4571.12,4605,4615,1.1999999999999997,0,0.1364,0.1364,79.82,1,0,100703.74,21.44,85.07,1.0,0.001541,127.58,41.46,106.72,49.2,78.8,-0.087,2,0.001859
20220323,20220324,dynamic,4456.12,4499.62,4440,4430,3.7279818717433955,0,0.5944,0.5944,354.63,1,0,101058.37,23.57,0.68,1.0,-0.001029,10.14,36.98,87.92,55.8,81.9,-0.4147,1,0.028624
20220325,20220328,dynamic,4543.06,4521.47,4575,4585,1.0,0,0.1111,0.1111,64.67,1,0,101123.04,20.81,93.39,1.0,0.009912,136.94,20.15,80.91,73.5,99.2,0.0602,1,0.043994
20220328,20220329,dynamic,4575.49,4610.57,4645,4655,0.9740180072578255,0,0.1079,0.1079,62.75,1,0,101185.79,19.63,99.72,1.0,0.011978,145.23,34.4,76.54,77.7,100.0,-0.0434,1,0.049011
20220329,20220330,dynamic,4631.69,4613.41,4650,4660,0.95,0,0.105,0.105,60.98,1,0,101246.77,18.9,88.22,1.0,0.019004,127.21,28.83,71.76,76.1,98.8,0.5982,0,0.057948
20220330,20220331,dynamic,4602.49,4596.62,4625,4635,1.3,0,0.1494,0.1494,87.66,1,0,101334.43,19.33,45.58,1.0,0.0061,71.03,21.71,70.5,74.9,92.7,-0.1617,1,0.048691
