signal_date,trade_date,signal_mode,spx_close_signal,spx_close_exit,short_strike,long_strike,credit_received,spread_value_exit,raw_return,capped_return,pnl_earned,win,loss,equity_after,vix_level,variance_pct,rel_vol,rising_rocket,exhaustion_score,body_size,atr,rsi,stoch,gap_pct,cluster_count,dist_from_sma
20220103,20220104,dynamic,4796.59,4793.53,4840.0,4850.0,1.7181170830067458,0,0.2075,0.2075,122.47,1,0,100122.47,16.6,99.87,1.0,0.0,148.72,18.45,38.47,nan,99.9,nan,0,0.0
20220104,20220105,dynamic,4793.53,4700.67,4835.0,4845.0,1.8594048589000067,0,0.2284,0.2284,135.05,1,0,100257.52,16.91,43.43,1.0,-0.000319,69.79,10.98,41.41,0.0,58.5,0.1651,1,-0.000319
20220106,20220107,dynamic,4696.05,4677.02,4740.0,4750.0,2.0319409079410207,0,0.255,0.255,151.01,1,0,100408.53,19.61,46.12,1.0,-0.010673,76.39,2.66,58.71,0.0,16.8,-0.1549,3,-0.010673
20220107,20220110,dynamic,4677.02,4670.29,4720.0,4730.0,1.9671210660449105,0,0.2449,0.2449,144.93,1,0,100553.46,18.76,31.59,1.0,-0.01178,56.35,20.64,56.01,0.0,9.2,0.0343,4,-0.01178
20220110,20220111,dynamic,4670.29,4713.1,4715.0,4725.0,1.9575155177049055,0,0.2434,0.2434,144.04,1,0,100697.5,19.4,96.99,1.0,-0.007907,146.86,14.95,62.47,0.0,37.2,-0.4635,3,-0.011026
20220111,20220112,dynamic,4713.1,4726.43,4755.0,4765.0,1.9956701555630616,0,0.2493,0.2493,147.59,1,0,100845.09,18.41,98.64,1.0,0.00462,145.73,43.96,64.38,25.3,55.4,-0.0246,2,-0.001681
20220112,20220113,dynamic,4726.43,4659.25,4770.0,4780.0,1.8159045482350393,0,0.2219,0.2219,131.13,1,0,100976.22,17.62,46.82,1.0,0.006356,72.7,2.16,61.6,30.8,61.0,0.3287,2,0.001
20220114,20220118,dynamic,4662.82,4577.34,4705.0,4715.0,2.0521439439626192,0,0.2582,0.2582,152.92,1,0,101129.14,19.19,95.41,1.0,-0.005027,143.86,24.83,63.7,23.6,34.1,-0.4563,2,-0.009928
20220124,20220125,dynamic,4410.5,4356.45,4455.0,4465.0,2.7683558702094615,0,0.3828,0.3828,227.69,1,0,101356.83,29.9,96.48,1.0,-0.015558,148.24,54.18,85.15,13.6,31.5,-0.9416,3,-0.048049
20220125,20220126,dynamic,4356.45,4349.78,4400.0,4410.0,2.8598450711076566,0,0.4005,0.4005,238.32,1,0,101595.15,31.16,55.96,1.0,-0.017939,92.17,10.19,90.83,12.5,23.3,-0.9944,2,-0.056193
20220126,20220127,dynamic,4349.78,4326.5,4390.0,4400.0,3.033580476715997,0,0.4355,0.4355,259.27,1,0,101854.42,31.96,30.3,1.0,-0.01128,54.42,58.65,94.42,14.6,24.2,1.1932,2,-0.054432
20220128,20220131,dynamic,4432.0,4515.45,4475.0,4485.0,2.688141813379616,10.0,-1.0,-1.0,-602.0,0,1,101252.42,27.66,99.49,1.0,0.013018,144.61,95.81,105.88,29.6,39.8,0.224,2,-0.031663
20220131,20220201,dynamic,4515.45,4546.35,4560.0,4570.0,2.439338378871412,0,0.3226,0.3226,191.58,1,0,101444.0,24.83,98.6,1.0,0.027164,139.5,83.66,106.46,38.6,55.6,-0.0047,2,-0.012768
20220201,20220202,dynamic,4546.35,4589.31,4590.0,4600.0,2.227971769622627,0,0.2867,0.2867,170.0,1,0,101614.0,21.96,93.82,1.0,0.025335,133.3,26.78,105.82,37.5,61.5,0.0912,1,-0.003285
20220202,20220203,dynamic,4589.31,4477.3,4630.0,4640.0,2.402641710404737,0,0.3162,0.3162,187.75,1,0,101801.75,22.09,88.23,1.0,0.02396,125.86,22.92,106.46,40.1,70.3,0.4408,0,0.00839
20220204,20220207,dynamic,4500.61,4483.92,4545.0,4555.0,2.2943983149949645,0,0.2978,0.2978,176.65,1,0,101978.4,23.22,55.71,1.0,-0.005567,88.41,17.82,110.95,39.3,67.9,0.1226,1,-0.006528
20220207,20220208,dynamic,4483.92,4521.48,4525.0,4535.0,2.4064431293558073,0,0.3169,0.3169,188.14,1,0,102166.54,22.86,24.71,1.0,-0.007872,45.65,21.83,107.82,43.2,67.2,0.1142,2,-0.008098
20220208,20220209,dynamic,4521.48,4587.21,4565.0,4575.0,2.1678449042458396,10.0,-1.0,-1.0,-602.0,0,1,101564.54,21.44,85.07,1.0,0.001541,127.58,41.46,106.72,49.2,78.8,-0.087,2,0.001859
20220209,20220210,dynamic,4587.21,4504.06,4630.0,4640.0,2.0739874122858737,0,0.2617,0.2617,155.0,1,0,101719.54,19.96,93.45,1.0,0.016195,135.29,40.21,102.75,57.5,97.8,0.5644,1,0.017843
20220214,20220215,dynamic,4401.55,4471.0,4445.0,4455.0,2.702446491621231,10.0,-1.0,-1.0,-602.0,0,1,101117.54,28.33,59.81,1.0,-0.018947,97.82,11.06,93.69,53.1,36.0,-0.1331,2,-0.01544
20220215,20220216,dynamic,4471.0,4475.1,4515.0,4525.0,2.514473365525646,0,0.3359,0.3359,199.55,1,0,101317.09,25.7,95.93,1.0,-0.00122,143.54,41.72,88.17,57.6,59.0,0.63,2,0.001286
20220216,20220217,dynamic,4475.1,4380.04,4520.0,4530.0,2.3570663547311597,0,0.3084,0.3084,183.04,1,0,101500.13,24.29,75.86,1.0,0.004728,113.81,19.35,83.93,59.6,60.3,-0.3411,1,0.002853
20220218,20220222,dynamic,4348.97,4304.66,4390.0,4400.0,2.7407883147411667,0,0.3776,0.3776,224.54,1,0,101724.67,27.75,32.28,1.0,-0.01503,58.21,35.6,78.61,38.3,8.1,0.1034,2,-0.023757
20220222,20220223,dynamic,4304.66,4225.62,4345.0,4355.0,2.822013025486285,0,0.3931,0.3931,233.89,1,0,101958.56,28.81,39.52,1.0,-0.020768,69.92,28.08,80.62,33.4,11.4,-0.3732,3,-0.032554
20220224,20220225,dynamic,4288.65,4384.62,4330.0,4340.0,2.867821343092828,10.0,-1.0,-1.0,-602.0,0,1,101356.56,30.32,96.62,1.0,-0.004858,145.5,132.88,89.91,36.8,36.6,-1.653,3,-0.034069
20220225,20220228,dynamic,4384.62,4373.39,4425.0,4435.0,2.7740271473680878,0,0.3839,0.3839,228.34,1,0,101584.9,27.59,99.27,1.0,0.017194,143.17,86.24,90.65,42.6,56.8,0.2269,2,-0.0131
20220228,20220301,dynamic,4373.39,4306.19,4415.0,4425.0,2.883954823889326,0,0.4053,0.4053,241.16,1,0,101826.06,30.15,79.04,1.0,0.013441,115.88,19.22,92.32,42.9,54.4,-0.6945,1,-0.014978
20220301,20220302,dynamic,4306.19,4386.47,4350.0,4360.0,2.9499707348209085,10.0,-1.0,-1.0,-602.0,0,1,101224.06,33.32,26.94,1.0,-0.002202,47.22,56.95,94.68,36.7,40.3,-0.2344,1,-0.027822
20220302,20220303,dynamic,4386.47,4363.54,4430.0,4440.0,2.848555760929912,0,0.3983,0.3983,236.99,1,0,101461.05,30.74,80.98,1.0,0.008879,119.84,63.91,96.59,37.9,57.3,0.3802,1,-0.007907
20220303,20220304,dynamic,4363.54,4328.87,4405.0,4415.0,2.9057043059872285,0,0.4096,0.4096,243.75,1,0,101704.8,30.48,25.25,1.0,0.00016,44.2,37.77,94.2,40.8,60.5,0.3383,2,-0.010567
