signal_date,trade_date,signal_mode,spx_close_signal,spx_close_exit,short_strike,long_strike,credit_received,spread_value_exit,raw_return,capped_return,pnl_earned,win,loss,equity_after,vix_level,variance_pct,rel_vol,rising_rocket,exhaustion_score,body_size,atr,rsi,stoch,gap_pct,cluster_count,dist_from_sma
20220329,20220330,dynamic,4631.69,4602.49,4655,4665,3.0775210949859684,0,0.4446,0.4446,264.74,1,0,102122.39,18.9,88.22,1.0,0.019004,127.21,28.83,71.76,76.1,98.8,0.5982,0,0.057948
20220330,20220331,dynamic,4602.49,4530.5,4630,4640,2.8472541670132614,0,0.3981,0.3981,236.84,1,0,102359.23,19.33,45.58,1.0,0.0061,71.03,21.71,70.5,74.9,92.7,-0.1617,1,0.048691
20220331,20220401,dynamic,4530.5,4545.8,4510,4500,3.2897059190854634,0,0.4902,0.4902,292.15,1,0,102651.38,20.56,0.01,1.0,-0.010083,11.68,68.52,69.21,73.1,77.5,-0.0754,2,0.030328
20220401,20220404,dynamic,4545.8,4582.62,4580,4590,2.46562893117391,2.62,-0.0205,-0.0205,-14.29,0,1,102637.09,19.63,92.95,1.0,-0.006859,140.91,5.48,66.02,77.0,79.6,0.2168,2,0.031264
20220404,20220405,dynamic,4582.62,4525.33,4605,4615,3.0880573124072725,0,0.4468,0.4468,266.06,1,0,102903.15,18.57,98.01,1.0,0.000874,145.88,34.65,62.19,75.1,85.8,0.0477,2,0.035135
20220406,20220407,dynamic,4481.26,4509.94,4505,4515,3.252722156755908,4.9395,-0.25,-0.25,-152.0,0,1,102751.15,22.1,57.92,1.0,-0.011436,93.12,12.91,60.09,55.9,36.8,-0.6886,1,0.005899
20220407,20220408,dynamic,4500.27,4488.68,4525,4535,3.1622132369725477,0,0.4625,0.4625,275.48,1,0,103026.63,21.55,70.52,1.0,-0.005917,109.25,25.62,59.8,53.3,35.7,-0.1475,1,0.007442
20220412,20220413,dynamic,4397.35,4446.67,4360,4350,2.6211208589572834,0,0.3552,0.3552,211.13,1,0,103237.76,24.26,17.86,1.0,-0.013179,37.51,40.24,62.77,44.7,6.3,0.5611,3,-0.022803
20220418,20220419,dynamic,4391.81,4429.52,4425,4435,2.6973555335316632,4.523,-0.25,-0.25,-152.0,0,1,103085.76,22.17,53.76,1.0,-0.003731,85.19,6.18,63.02,32.9,8.1,-0.1591,3,-0.024018
20220419,20220420,dynamic,4462.48,4459.4,4505,4515,2.1782641724746554,0,0.2785,0.2785,165.09,1,0,103250.85,21.37,89.37,1.0,0.010025,131.26,71.85,64.35,34.7,35.8,-0.0269,2,-0.008328
20220728,20220729,dynamic,4072.17,4123.86,4120,4130,1.8149709885250331,3.8612,-0.25,-0.25,-152.0,0,1,103098.85,22.33,92.11,1.0,0.020852,132.15,46.04,73.54,63.9,98.1,0.0698,1,0.045631
20220802,20220803,dynamic,4091.36,4155.12,4075,4065,3.6266390028035858,0,0.569,0.569,339.42,1,0,103438.27,23.93,19.04,1.0,0.001022,35.28,12.85,72.4,73.3,87.3,-0.3499,2,0.038592
20220803,20220804,dynamic,4155.12,4152.02,4185,4195,2.749363717180131,0,0.3792,0.3792,225.51,1,0,103663.78,21.95,78.99,1.0,0.010108,116.72,47.16,72.13,77.1,96.4,0.4057,2,0.050644
20220804,20220805,dynamic,4152.02,4145.07,4150,4160,4.81340402229057,0,0.928,0.66,394.0,1,0,104057.78,21.44,64.17,1.0,0.005451,97.24,2.83,68.74,73.9,95.5,-0.0065,2,0.046557
20220805,20220808,dynamic,4145.07,4140.05,4190,4200,1.864963608887706,0,0.2293,0.2293,135.55,1,0,104193.33,21.15,85.29,1.0,0.003057,127.48,29.2,65.95,77.2,92.6,-0.8707,1,0.04158
20220808,20220809,dynamic,4140.05,4122.65,4100,4090,2.0570089327761707,0,0.259,0.259,153.38,1,0,104346.71,21.29,19.22,1.0,0.000804,35.59,15.88,62.28,71.3,83.1,0.262,1,0.036599
20220810,20220811,dynamic,4210.12,4207.34,4260,4270,1.5105449910138304,0,0.1779,0.1779,104.76,1,0,104451.47,19.74,97.31,1.0,0.013514,141.42,29.1,61.75,70.3,99.7,1.4158,2,0.04483
20220811,20220812,dynamic,4207.34,4279.95,4195,4185,3.699702437639644,0,0.5872,0.5872,350.34,1,0,104801.81,20.2,10.5,1.0,0.010155,20.81,20.06,60.53,75.3,85.4,0.4104,3,0.038764
20220812,20220815,dynamic,4279.95,4297.14,4300,4310,3.20809074812405,0,0.4723,0.4723,281.4,1,0,105083.21,19.53,99.14,1.0,0.020975,141.95,54.93,63.48,78.3,99.9,0.4202,2,0.051278
20220815,20220816,dynamic,4297.14,4305.24,4325,4335,2.7507764633369334,0,0.3795,0.3795,225.67,1,0,105308.88,19.95,89.64,1.0,0.01745,129.62,27.77,62.69,85.8,98.7,-0.2472,1,0.04949
20220816,20220817,dynamic,4305.24,4274.06,4315,4325,3.9453718424736053,0,0.6516,0.6516,388.98,1,0,105697.86,19.69,57.82,1.0,0.01063,86.93,14.78,57.6,82.7,94.0,-0.1555,1,0.046751
20220817,20220818,dynamic,4274.06,4284.15,4305,4315,2.5488731037347634,0,0.3421,0.3421,203.25,1,0,105901.11,19.9,42.73,1.0,0.000308,68.64,6.34,55.19,74.4,79.2,-0.577,1,0.035217
20220818,20220819,dynamic,4284.15,4228.37,4300,4310,3.5001928493572905,0,0.5385,0.5385,321.1,1,0,106222.21,19.56,72.57,1.0,-0.000923,110.75,11.02,52.51,71.1,83.2,-0.0218,1,0.034091
20221121,20221122,dynamic,3949.99,4003.44,4000,4010,1.25,3.4375,-0.25,-0.25,-152.0,0,1,106070.21,22.36,58.09,1.0,-0.003199,91.11,6.24,75.13,56.5,76.2,-0.2333,1,0.019602
20221122,20221123,dynamic,4003.63,4027.46,4035,4045,1.2000000000000002,0,0.1364,0.1364,79.82,1,0,106150.03,21.29,95.41,1.0,0.00974,139.8,38.12,69.42,68.1,92.4,0.3929,0,0.031527
20221123,20221125,dynamic,4027.46,4026.12,4055,4065,2.678317801829735,0,0.3658,0.3658,217.48,1,0,106367.51,20.35,82.0,1.0,0.012259,120.35,27.16,67.55,73.3,98.1,-0.0832,0,0.035043
20221128,20221129,dynamic,3964.02,3957.43,3930,3920,2.3823551468735786,0,0.3127,0.3127,185.65,1,0,106553.16,22.21,14.6,1.0,-0.007567,31.42,41.34,63.75,62.4,75.8,-0.5156,2,0.015073
20221130,20221201,dynamic,4079.64,4076.79,4120,4130,1.25,0,0.1429,0.1429,83.71,1,0,106636.87,20.58,100.0,1.0,0.01713,144.21,122.46,65.4,75.0,100.0,-0.0063,3,0.040566
20221202,20221205,dynamic,4071.63,3998.82,4085,4095,3.5734259715429744,0,0.556,0.556,331.62,1,0,106968.49,19.06,83.57,1.0,0.010355,123.05,31.46,53.76,59.2,85.1,-0.8983,2,0.029734
20221220,20221221,dynamic,3821.73,3873.66,3870,3880,1.5502077672935002,3.6627,-0.25,-0.25,-152.0,0,1,106816.49,21.48,61.26,1.0,-0.014136,98.54,11.26,66.38,24.1,8.6,-0.1834,3,-0.037002
20221222,20221223,dynamic,3822.6,3844.88,3850,3860,1.5,0,0.1765,0.1765,103.88,1,0,106920.37,21.97,65.46,1.0,-0.004133,101.68,30.66,71.99,29.3,17.3,-0.6482,1,-0.03276
20221223,20221227,dynamic,3844.88,3829.24,3875,3885,1.1999999999999997,0,0.1364,0.1364,79.82,1,0,107000.19,20.87,98.11,1.0,0.00205,145.7,29.77,69.25,36.0,23.9,-0.1959,0,-0.024886
20221228,20221229,dynamic,3783.0,3849.14,3775,3765,4.0033734605383415,0,0.6676,0.66,394.0,1,0,107394.19,22.14,3.29,1.0,-0.01269,16.98,46.56,68.03,36.2,5.5,0.0084,2,-0.036803
20221229,20221230,dynamic,3849.14,3839.53,3860,3870,0.8,0,0.087,0.087,50.17,1,0,107444.36,21.44,82.84,1.0,0.006108,123.2,43.69,70.52,40.2,25.2,0.5934,2,-0.017079
20230109,20230110,dynamic,3892.1,3919.41,3855,3845,2.14529583131025,0,0.2731,0.2731,161.87,1,0,107606.23,21.97,2.79,1.0,0.00979,10.13,18.72,64.53,54.1,68.6,0.4062,2,0.005112
20230110,20230111,dynamic,3919.41,3968.29,3965,3975,1.05,3.2875,-0.25,-0.25,-152.0,0,1,107454.23,20.58,99.01,1.0,0.011863,144.27,30.84,63.65,60.6,83.3,-0.0907,2,0.012359
20230113,20230117,dynamic,3999.03,3990.96,4030,4040,0.7999999999999999,0,0.087,0.087,50.17,1,0,107504.4,18.35,91.26,1.0,0.01174,133.44,38.43,59.55,69.8,97.8,-0.5646,0,0.033647
20230117,20230118,dynamic,3990.96,3965.3,3970,3960,2.936145790721639,4.7021,-0.25,-0.25,-152.0,0,1,107352.4,19.36,20.73,1.0,0.004672,36.65,8.32,58.26,66.9,89.6,0.0063,1,0.030298
20230118,20230119,dynamic,3928.75,3898.92,3880,3870,1.3985555748915317,0,0.1626,0.1626,95.56,1,0,107447.96,20.34,2.47,1.0,-0.011453,15.49,73.5,62.13,60.4,63.1,0.2829,2,0.013236
20230123,20230124,dynamic,4019.65,4016.82,4035,4045,0.9999999999999998,0,0.1111,0.1111,64.67,1,0,107512.63,19.81,70.95,1.0,0.014518,104.25,41.51,61.73,67.8,92.0,0.1458,2,0.031713
20230124,20230125,dynamic,4016.82,4016.17,4015,4025,4.773500959235889,1.17,0.6895,0.66,394.0,1,0,107906.63,19.2,79.2,1.0,0.012483,116.36,15.08,58.16,69.5,90.5,-0.4456,1,0.028423
20230125,20230126,dynamic,4016.17,4060.33,4070,4080,1.4500000000000002,0,0.1696,0.1696,99.75,1,0,108006.38,19.08,95.2,1.0,0.007877,140.03,33.46,59.1,67.5,90.2,-0.8492,0,0.026007
20230130,20230131,dynamic,4017.9,4076.7,3990,3980,2.541239759081691,0,0.3407,0.3407,202.42,1,0,108208.8,19.94,4.87,1.0,-0.004568,16.96,31.37,54.81,64.4,64.8,-0.5211,2,0.017515
20230203,20230206,dynamic,4136.42,4110.98,4085,4075,1.156600395713383,0,0.1308,0.1308,76.47,1,0,108285.27,18.33,22.14,1.0,0.007397,37.86,0.27,61.69,62.8,81.0,-1.0297,1,0.032005
20230207,20230208,dynamic,4164.03,4117.91,4185,4195,0.9999999999999998,0,0.1111,0.1111,64.67,1,0,108349.94,18.66,85.81,1.0,0.005287,127.58,58.68,62.61,71.6,89.9,-0.137,1,0.032608
20230208,20230209,dynamic,4117.91,4104.52,4110,4100,3.9667360649248167,5.4751,-0.25,-0.25,-152.0,0,1,108197.94,19.63,13.81,1.0,-0.005771,29.82,35.56,63.26,69.5,73.9,-0.2536,2,0.018664
20230209,20230210,dynamic,4081.6,4090.48,4035,4025,1.6328734290735838,0,0.1952,0.1952,115.09,1,0,108313.03,20.71,13.78,1.0,-0.009846,30.89,62.65,64.08,60.4,53.8,0.6396,2,0.008284
20230210,20230213,dynamic,4090.48,4133.29,4130,4140,1.0499999999999998,3.2875,-0.25,-0.25,-152.0,0,1,108161.03,20.53,88.44,1.0,-0.005475,134.22,21.56,61.64,57.3,57.4,-0.3107,2,0.009139
20230214,20230215,dynamic,4136.18,4147.76,4150,4160,3.5510016384610026,0,0.5506,0.5506,328.38,1,0,108489.41,18.91,63.57,1.0,0.005706,96.34,9.48,62.25,61.3,67.5,-0.2586,1,0.016856
20230224,20230227,dynamic,3970.05,3982.35,4025,4035,0.8999999999999995,0,0.0989,0.0989,57.34,1,0,108546.75,21.67,76.68,1.0,-0.009979,118.99,3.19,58.2,31.5,11.6,-0.9757,2,-0.028471
20230227,20230228,dynamic,3982.35,3969.69,3945,3935,2.072656095677644,0,0.2615,0.2615,154.87,1,0,108701.62,20.95,19.78,1.0,-0.00209,37.16,10.01,58.55,35.3,16.8,0.562,2,-0.024409
20230228,20230301,dynamic,3969.69,3951.61,3930,3920,1.9101272534240934,0,0.2361,0.2361,139.67,1,0,108841.29,20.7,2.49,1.0,-0.00388,13.45,7.5,54.29,25.5,12.3,-0.1296,2,-0.026936
20230302,20230303,dynamic,3981.54,4033.57,4030,4040,1.4213180899292297,3.566,-0.25,-0.25,-152.0,0,1,108689.29,19.59,85.16,1.0,0.002642,127.4,42.86,51.18,36.2,23.0,-0.3272,3,-0.020875
20230307,20230308,dynamic,3986.44,3992.08,3955,3945,2.262440581022929,0,0.2924,0.2924,173.44,1,0,108862.73,19.59,8.8,1.0,-0.00406,22.33,61.82,52.86,32.7,26.5,-0.0032,2,-0.015472
20230320,20230321,dynamic,3951.55,4003.16,4010,4020,1.4873090288384674,0,0.1747,0.1747,102.83,1,0,108965.56,24.15,87.24,1.0,0.005934,129.41,34.08,68.03,48.4,52.9,0.0212,1,-0.002207
20230324,20230327,dynamic,3971.18,3977.75,4015,4025,1.8810547628760332,0,0.2317,0.2317,137.01,1,0,109102.57,21.74,97.55,1.0,0.002266,144.84,31.97,76.39,43.5,67.3,-0.2302,2,0.004166
20230327,20230328,dynamic,3977.75,3971.3,3940,3930,2.0080291091587696,0,0.2513,0.2513,148.75,1,0,109251.32,20.6,21.78,1.0,0.002598,38.67,5.18,73.79,49.2,73.2,0.2959,3,0.005885
20230328,20230329,dynamic,3971.3,4027.88,4030,4040,1.6,0,0.1905,0.1905,112.29,1,0,109363.61,19.97,71.45,1.0,0.002583,108.22,2.83,73.58,48.1,70.4,-0.091,2,0.004234
20230330,20230331,dynamic,4050.85,4093.89,4090,4100,1.855617460278836,3.8917,-0.25,-0.25,-152.0,0,1,109211.61,19.02,72.82,1.0,0.012765,107.34,4.11,65.89,69.3,97.2,0.4682,1,0.022468
20230331,20230403,dynamic,4108.93,4124.41,4135,4145,0.8,0,0.087,0.087,50.17,1,0,109261.78,18.7,96.66,1.0,0.020259,138.68,52.75,63.3,73.4,99.3,0.1316,0,0.036298
20230412,20230413,dynamic,4092.12,4146.32,4070,4060,2.8740862220879535,0,0.4033,0.4033,240.0,1,0,109501.78,19.09,10.92,1.0,-0.00219,24.79,29.6,43.51,78.7,81.2,0.3083,2,0.017337
20230417,20230418,dynamic,4151.4,4154.76,4195,4205,1.408483620850916,0,0.1639,0.1639,96.36,1,0,109598.14,16.95,98.88,1.0,0.005844,145.73,14.23,40.02,78.3,94.4,-0.0082,2,0.023602
20230419,20230420,dynamic,4154.54,4129.96,4165,4175,3.6483553079299327,0,0.5744,0.5744,342.64,1,0,109940.78,16.46,71.4,1.0,0.001358,108.49,15.21,37.89,75.6,89.1,-0.3714,2,0.019918
20230420,20230421,dynamic,4129.96,4133.52,4165,4175,1.8963703652198092,0,0.234,0.234,138.41,1,0,110079.19,17.17,45.26,1.0,-0.003781,73.31,0.52,38.61,65.9,65.1,-0.5791,2,0.011486
20230425,20230426,dynamic,4071.71,4050.08,4055,4045,3.2242327358405873,4.9182,-0.25,-0.25,-152.0,0,1,109927.19,18.76,0.6,1.0,-0.013007,13.3,54.72,37.14,43.5,1.9,-0.2584,2,-0.008187
20230426,20230427,dynamic,4055.94,4135.45,4045,4035,3.6674500299513966,0,0.5791,0.5791,345.49,1,0,110272.68,18.84,16.34,1.0,-0.012108,35.1,31.84,38.02,42.5,5.5,0.3947,2,-0.013046
20230501,20230502,dynamic,4167.59,4126.35,4130,4120,1.5284098898855518,3.6463,-0.25,-0.25,-152.0,0,1,110120.68,16.08,15.22,1.0,0.011538,27.05,0.8,41.72,59.0,85.9,-0.0669,2,0.010619
20230503,20230504,dynamic,4090.85,4061.37,4050,4040,1.6266974988535594,0,0.1943,0.1943,114.56,1,0,110235.24,18.34,3.35,1.0,-0.011063,16.62,31.4,43.99,41.6,30.2,0.0646,3,-0.007814
20230516,20230517,dynamic,4109.9,4158.81,4090,4080,2.9272513280361636,0,0.4139,0.4139,246.33,1,0,110481.57,17.99,0.08,1.0,-0.004324,10.19,18.05,45.67,56.9,44.4,-0.2079,1,-0.003173
20230523,20230524,dynamic,4145.67,4115.33,4100,4090,1.44300374649805,0,0.1686,0.1686,99.18,1,0,110580.75,18.53,7.26,1.0,-0.007599,21.14,31.13,40.71,58.1,59.2,-0.3788,3,0.002339
20230525,20230526,dynamic,4151.31,4193.97,4190,4200,1.9537795511221248,3.9653,-0.25,-0.25,-152.0,0,1,110428.75,19.14,59.93,1.0,-0.00194,93.33,4.4,38.13,52.5,46.0,0.9812,3,0.002791
20230601,20230602,dynamic,4221.09,4278.06,4275,4285,0.75,3.0625,-0.25,-0.25,-152.0,0,1,110276.75,15.65,81.35,1.0,0.006767,120.93,38.06,43.64,62.1,91.5,0.0694,2,0.016398
20230602,20230605,dynamic,4282.17,4273.76,4315,4325,1.7383125286553422,0,0.2104,0.2104,124.24,1,0,110400.99,14.6,82.88,1.0,0.015,120.83,41.16,45.42,68.4,95.4,0.4719,2,0.028371
20230605,20230606,dynamic,4273.76,4283.73,4240,4230,1.6013010177280194,0,0.1907,0.1907,112.4,1,0,110513.39,14.73,21.38,1.0,0.009737,36.16,9.23,45.53,66.1,86.9,0.0191,2,0.024661
20230607,20230608,dynamic,4267.62,4293.87,4235,4225,1.5355407696217753,0,0.1814,0.1814,106.85,1,0,110620.24,13.94,10.39,1.0,0.000456,23.32,17.85,44.03,64.5,83.8,0.0406,2,0.019596
20230616,20230620,dynamic,4409.8,4388.8,4365,4355,0.8942660254501789,0,0.0982,0.0982,56.93,1,0,110677.17,13.54,5.75,1.0,0.006039,15.3,31.15,44.19,80.3,86.3,0.3371,1,0.03485
20230626,20230627,dynamic,4329.01,4378.33,4305,4295,2.2289002741223385,0,0.2868,0.2868,170.09,1,0,110847.26,14.25,2.74,1.0,-0.007734,14.85,15.83,39.54,58.8,36.3,-0.0814,3,0.003913
20230705,20230706,dynamic,4446.83,4411.67,4455,4465,3.7643003792616128,0,0.6037,0.6037,360.2,1,0,111207.46,14.18,58.57,1.0,0.004875,89.56,4.79,39.63,62.0,91.1,-0.3041,0,0.017824
20230707,20230710,dynamic,4399.04,4409.72,4360,4350,1.3810367662983936,0,0.1602,0.1602,94.14,1,0,111301.6,14.83,3.81,1.0,-0.007584,16.32,5.5,37.79,45.7,54.4,-0.1616,1,0.003905
20230714,20230717,dynamic,4505.7,4522.73,4475,4465,1.6828164900801994,0,0.2023,0.2023,119.4,1,0,111421.0,13.34,21.77,1.0,0.008573,37.03,8.91,37.57,74.6,89.0,0.1029,2,0.020521
20230717,20230718,dynamic,4522.73,4558.79,4555,4565,1.7178205081438591,3.7884,-0.25,-0.25,-152.0,0,1,111269.0,13.48,63.79,1.0,0.007289,96.21,13.87,37.14,80.5,94.9,0.0701,2,0.023258
20230718,20230719,dynamic,4555.1,4565.69,4595,4605,1.2497150043807892,0,0.1428,0.1428,83.69,1,0,111352.69,13.3,84.91,1.0,0.00929,125.23,33.32,36.59,79.4,96.4,-0.021,1,0.028891
20230720,20230721,dynamic,4534.8,4536.32,4520,4510,3.0460108256743297,0,0.438,0.438,260.81,1,0,111613.5,13.99,19.47,1.0,-0.000442,36.28,19.58,36.94,71.5,77.4,-0.2477,2,0.020319
20230721,20230724,dynamic,4536.32,4554.67,4510,4500,2.052247569764745,0,0.2582,0.2582,152.93,1,0,111766.43,13.6,2.76,1.0,-0.001455,13.16,13.84,33.96,66.0,78.2,0.3387,3,0.01889
20230728,20230731,dynamic,4582.14,4589.15,4615,4625,0.75,0,0.0811,0.0811,46.65,1,0,111813.08,13.33,69.33,1.0,0.004471,104.74,16.39,38.3,78.5,87.4,0.6241,2,0.017986
20230731,20230801,dynamic,4589.15,4576.72,4610,4620,2.6234541841704413,0,0.3556,0.3556,211.39,1,0,112024.47,13.63,75.95,1.0,0.004489,114.0,4.33,37.29,76.7,87.5,0.0585,1,0.017971
20230801,20230802,dynamic,4576.72,4513.45,4585,4595,3.7692114462829522,0,0.6049,0.6049,360.96,1,0,112385.43,13.93,53.77,1.0,0.001365,83.81,2.11,35.33,70.1,74.2,-0.2249,2,0.013852
20230802,20230803,dynamic,4513.45,4501.73,4460,4450,0.9748012779115811,0,0.108,0.108,62.81,1,0,112448.24,16.09,17.04,1.0,-0.01016,35.54,37.48,37.19,50.6,12.9,-0.5635,2,-0.000901
20230803,20230804,dynamic,4501.73,4478.38,4545,4555,1.1500000000000001,0,0.1299,0.1299,75.97,1,0,112524.21,15.92,47.69,1.0,-0.011182,78.73,7.46,37.6,49.3,13.3,-0.425,3,-0.004488
20230804,20230807,dynamic,4478.38,4518.53,4460,4450,3.09810065293118,0,0.4489,0.4489,267.33,1,0,112791.54,17.1,5.82,1.0,-0.011807,20.29,35.58,40.3,42.6,2.9,0.2717,4,-0.010519
20230810,20230811,dynamic,4468.91,4464.18,4420,4410,1.1011111836998566,0,0.1237,0.1237,72.24,1,0,112863.78,15.85,15.82,1.0,-0.003942,32.13,18.25,45.78,39.3,7.4,0.4324,2,-0.013955
20230811,20230814,dynamic,4464.18,4489.83,4490,4500,0.8,0,0.087,0.087,50.17,1,0,112913.95,14.84,62.64,1.0,-0.004366,97.79,13.49,46.15,35.0,12.4,-0.4077,2,-0.014547
20230815,20230816,dynamic,4437.79,4404.27,4400,4390,1.7240166178519303,0,0.2083,0.2083,122.99,1,0,113036.94,16.46,12.0,1.0,-0.006252,27.41,41.08,48.4,32.4,3.2,-0.2441,2,-0.018746
20230816,20230817,dynamic,4404.27,4380.27,4385,4375,2.9684146652214167,4.7263,-0.25,-0.25,-152.0,0,1,112884.94,16.78,1.55,1.0,-0.010942,14.07,29.52,46.11,32.0,0.4,-0.0901,2,-0.024416
20230817,20230818,dynamic,4370.13,4370.04,4310,4300,0.9006520531647197,0,0.099,0.099,57.39,1,0,112942.33,17.89,9.41,1.0,-0.014236,25.97,46.19,46.36,20.5,2.3,0.2736,3,-0.03021
20230821,20230822,dynamic,4399.91,4387.65,4450,4460,1.2714679376795175,0,0.1457,0.1457,85.4,1,0,113027.73,17.13,83.83,1.0,0.000792,126.05,19.63,50.01,26.1,30.0,0.2343,2,-0.020111
20230822,20230823,dynamic,4387.65,4436.13,4365,4355,2.736752799769647,0,0.3768,0.3768,224.08,1,0,113251.81,16.97,13.62,1.0,0.000285,27.9,27.68,47.5,30.3,25.5,0.3505,2,-0.02088
20230823,20230824,dynamic,4436.13,4376.21,4490,4500,0.9776911614025607,0,0.1084,0.1084,63.02,1,0,113314.83,15.98,84.92,1.0,0.00987,125.08,39.69,49.04,40.8,49.2,0.2003,1,-0.008614
20230825,20230828,dynamic,4405.73,4433.28,4460,4470,0.9061499488893219,0,0.0996,0.0996,57.79,1,0,113372.62,15.68,79.52,1.0,0.001046,119.95,16.35,51.73,35.2,36.7,0.3009,2,-0.01168
20230828,20230829,dynamic,4433.28,4468.98,4465,4475,1.9699167867854612,3.9774,-0.25,-0.25,-152.0,0,1,113220.62,15.08,74.45,1.0,0.005781,111.55,7.25,50.28,41.5,51.0,0.4608,1,-0.003758
20230829,20230830,dynamic,4497.77,4515.0,4535,4545,1.5643366039860211,0,0.1854,0.1854,109.27,1,0,113329.89,14.45,96.54,1.0,0.015338,139.85,65.02,52.24,53.5,84.6,-0.012,1,0.011632
20230830,20230831,dynamic,4515.0,4507.54,4550,4560,0.9500000000000001,0,0.105,0.105,60.98,1,0,113390.87,13.88,76.3,1.0,0.015611,111.44,14.66,49.28,55.2,96.4,0.0571,0,0.015489
20230831,20230901,dynamic,4507.54,4515.74,4500,4490,3.6627012089372784,0,0.578,0.578,344.78,1,0,113735.65,13.57,0.6,1.0,0.007978,7.56,9.47,48.75,54.9,87.4,0.0445,1,0.013745
20230905,20230906,dynamic,4496.79,4456.43,4460,4450,1.4208377655994013,3.5656,-0.25,-0.25,-152.0,0,1,113583.65,14.01,4.27,1.0,-0.00217,15.47,13.27,46.26,57.5,78.4,-0.1258,3,0.01115
20230906,20230907,dynamic,4465.61,4451.2,4465,4475,0.75,0,0.0811,0.0811,46.65,1,0,113630.3,14.45,48.43,1.0,-0.007672,78.8,24.74,46.83,57.9,63.3,-0.1432,4,0.00452
20230912,20230913,dynamic,4462.03,4467.48,4430,4420,1.7290460541079256,0,0.2091,0.2091,123.43,1,0,113753.73,14.23,17.17,1.0,-0.000621,33.11,11.24,42.43,59.6,57.2,-0.3191,2,0.00408
20230915,20230918,dynamic,4450.3,4453.53,4415,4405,1.4445135083984724,0,0.1688,0.1688,99.3,1,0,113853.03,13.79,6.09,1.0,-0.005412,18.9,47.68,37.28,56.4,28.0,-0.1598,3,-0.000929
