signal_date,trade_date,signal_mode,spx_close_signal,spx_close_exit,short_strike,long_strike,credit_received,spread_value_exit,raw_return,capped_return,pnl_earned,win,loss,equity_after,vix_level,variance_pct,rel_vol,rising_rocket,exhaustion_score,body_size,atr,rsi,stoch,gap_pct,cluster_count,dist_from_sma
20220719,20220721,dynamic,3936.14,3999.1,3945.0,3955.0,4.0,10.0,-1.0,-1.0,-602.0,0,1,96878.0,24.5,95.36,1.0,0.023879,135.86,75.41,71.54,62.1,98.3,0.7805,1,0.025589
20220720,20220722,dynamic,3959.95,3961.9,3965.0,3975.0,4.0,0,0.6667,0.66,394.0,1,0,97272.0,23.88,72.78,1.0,0.021656,104.86,24.63,72.59,64.3,94.4,-0.0208,1,0.029177
20220721,20220725,dynamic,3999.1,3966.72,4005.0,4015.0,4.0,0,0.6667,0.66,394.0,1,0,97666.0,23.11,99.73,1.0,0.020756,142.84,43.63,71.97,71.2,99.9,-0.1131,1,0.03613
20220722,20220726,dynamic,3961.9,3920.85,3970.0,3980.0,4.0,0,0.6667,0.66,394.0,1,0,98060.0,23.03,31.31,1.0,0.006175,51.05,36.53,71.67,63.7,82.6,-0.0168,1,0.024288
20220725,20220727,dynamic,3966.72,4023.32,3975.0,3985.0,4.0,10.0,-1.0,-1.0,-602.0,0,1,97458.0,23.36,73.05,1.0,0.000494,111.04,1.0,67.51,63.6,84.3,0.0964,1,0.024811
20220726,20220728,dynamic,3920.85,4072.17,3930.0,3940.0,4.0,10.0,-1.0,-1.0,-602.0,0,1,96856.0,24.69,23.8,1.0,-0.010312,45.04,32.37,67.11,57.1,68.5,-0.3403,2,0.012692
20220727,20220729,dynamic,4023.32,4130.44,4030.0,4040.0,4.0,10.0,-1.0,-1.0,-602.0,0,1,96254.0,23.24,81.57,1.0,0.012314,119.73,71.89,70.91,60.5,94.9,0.7799,2,0.03646
20220728,20220801,dynamic,4072.17,4118.62,4080.0,4090.0,4.0,10.0,-1.0,-1.0,-602.0,0,1,95652.0,22.33,92.11,1.0,0.020852,132.15,46.04,73.54,63.9,98.1,0.0698,1,0.045631
20220729,20220802,dynamic,4130.44,4091.36,4140.0,4150.0,4.0,0,0.6667,0.66,394.0,1,0,96046.0,21.33,84.06,1.0,0.026783,119.25,43.11,74.67,71.7,97.7,0.3723,1,0.055924
20220801,20220803,dynamic,4118.62,4155.12,4125.0,4135.0,4.0,10.0,-1.0,-1.0,-602.0,0,1,95444.0,22.84,46.19,1.0,0.01617,69.13,6.24,73.09,74.5,93.8,-0.4372,1,0.04897
20220803,20220805,dynamic,4155.12,4145.07,4165.0,4175.0,4.0,0,0.6667,0.66,394.0,1,0,95838.0,21.95,78.99,1.0,0.010108,116.72,47.16,72.13,77.1,96.4,0.4057,2,0.050644
20220804,20220808,dynamic,4152.02,4140.05,4160.0,4170.0,4.0,0,0.6667,0.66,394.0,1,0,96232.0,21.44,64.17,1.0,0.005451,97.24,2.83,68.74,73.9,95.5,-0.0065,2,0.046557
20220805,20220809,dynamic,4145.07,4122.65,4155.0,4165.0,4.0,0,0.6667,0.66,394.0,1,0,96626.0,21.15,85.29,1.0,0.003057,127.48,29.2,65.95,77.2,92.6,-0.8707,1,0.04158
20220809,20220811,dynamic,4122.65,4207.34,4130.0,4140.0,4.0,10.0,-1.0,-1.0,-602.0,0,1,96024.0,21.77,41.89,1.0,-0.004908,68.89,10.46,60.56,67.2,76.8,-0.1676,2,0.028335
20220810,20220812,dynamic,4210.12,4279.95,4220.0,4230.0,4.0,10.0,-1.0,-1.0,-602.0,0,1,95422.0,19.74,97.31,1.0,0.013514,141.42,29.1,61.75,70.3,99.7,1.4158,2,0.04483
20220812,20220816,dynamic,4279.95,4305.24,4285.0,4295.0,4.0,10.0,-1.0,-1.0,-602.0,0,1,94820.0,19.53,99.14,1.0,0.020975,141.95,54.93,63.48,78.3,99.9,0.4202,2,0.051278
20220815,20220817,dynamic,4297.14,4274.06,4305.0,4315.0,4.0,0,0.6667,0.66,394.0,1,0,95214.0,19.95,89.64,1.0,0.01745,129.62,27.77,62.69,85.8,98.7,-0.2472,1,0.04949
