signal_date,trade_date,signal_mode,spx_close_signal,spx_close_exit,short_strike,long_strike,credit_received,spread_value_exit,raw_return,capped_return,pnl_earned,win,loss,equity_after,vix_level,variance_pct,rel_vol,rising_rocket,exhaustion_score,body_size,atr,rsi,stoch,gap_pct,cluster_count,dist_from_sma
20220103,20220104,dynamic,4796.59,4793.53,4830.0,4840.0,2.2669443513339047,0,0.2931,0.2931,173.89,1,0,100173.89,16.6,99.87,1.0,0.0,148.72,18.45,38.47,nan,99.9,nan,0,0.0
20220104,20220105,dynamic,4793.53,4700.67,4825.0,4835.0,2.42241991062383,0,0.3197,0.3197,189.81,1,0,100363.7,16.91,43.43,1.0,-0.000319,69.79,10.98,41.41,0.0,58.5,0.1651,1,-0.000319
20220106,20220107,dynamic,4696.05,4677.02,4730.0,4740.0,2.547231276480261,0,0.3418,0.3418,203.07,1,0,100566.77,19.61,46.12,1.0,-0.010673,76.39,2.66,58.71,0.0,16.8,-0.1549,3,-0.010673
20220107,20220110,dynamic,4677.02,4670.29,4710.0,4720.0,2.500299070806477,0,0.3334,0.3334,198.03,1,0,100764.8,18.76,31.59,1.0,-0.01178,56.35,20.64,56.01,0.0,9.2,0.0343,4,-0.01178
20220110,20220111,dynamic,4670.29,4713.1,4705.0,4715.0,2.471220289923167,8.1,-0.7476,-0.7476,-450.58,0,1,100314.22,19.4,96.99,1.0,-0.007907,146.86,14.95,62.47,0.0,37.2,-0.4635,3,-0.011026
20220111,20220112,dynamic,4713.1,4726.43,4745.0,4755.0,2.5395821093482027,0,0.3404,0.3404,202.24,1,0,100516.46,18.41,98.64,1.0,0.00462,145.73,43.96,64.38,25.3,55.4,-0.0246,2,-0.001681
20220112,20220113,dynamic,4726.43,4659.25,4760.0,4770.0,2.355366662702636,0,0.3081,0.3081,182.86,1,0,100699.32,17.62,46.82,1.0,0.006356,72.7,2.16,61.6,30.8,61.0,0.3287,2,0.001
20220114,20220118,dynamic,4662.82,4577.34,4695.0,4705.0,2.586360249071504,0,0.3489,0.3489,207.32,1,0,100906.64,19.19,95.41,1.0,-0.005027,143.86,24.83,63.7,23.6,34.1,-0.4563,2,-0.009928
20220124,20220125,dynamic,4410.5,4356.45,4445.0,4455.0,3.1804434123657757,0,0.4664,0.4664,277.82,1,0,101184.46,29.9,96.48,1.0,-0.015558,148.24,54.18,85.15,13.6,31.5,-0.9416,3,-0.048049
20220125,20220126,dynamic,4356.45,4349.78,4390.0,4400.0,3.2655556593831534,0,0.4849,0.4849,288.94,1,0,101473.4,31.16,55.96,1.0,-0.017939,92.17,10.19,90.83,12.5,23.3,-0.9944,2,-0.056193
20220126,20220127,dynamic,4349.78,4326.5,4380.0,4390.0,3.4395451383738873,0,0.5243,0.5243,312.57,1,0,101785.97,31.96,30.3,1.0,-0.01128,54.42,58.65,94.42,14.6,24.2,1.1932,2,-0.054432
20220128,20220131,dynamic,4432.0,4515.45,4465.0,4475.0,3.126856004473666,10.0,-1.0,-1.0,-602.0,0,1,101183.97,27.66,99.49,1.0,0.013018,144.61,95.81,105.88,29.6,39.8,0.224,2,-0.031663
20220131,20220201,dynamic,4515.45,4546.35,4550.0,4560.0,2.8991755513450244,0,0.4083,0.4083,242.97,1,0,101426.94,24.83,98.6,1.0,0.027164,139.5,83.66,106.46,38.6,55.6,-0.0047,2,-0.012768
20220201,20220202,dynamic,4546.35,4589.31,4580.0,4590.0,2.7243601550258063,9.31,-0.9052,-0.9052,-545.1,0,1,100881.84,21.96,93.82,1.0,0.025335,133.3,26.78,105.82,37.5,61.5,0.0912,1,-0.003285
20220202,20220203,dynamic,4589.31,4477.3,4620.0,4630.0,2.9101975113351273,0,0.4105,0.4105,244.29,1,0,101126.13,22.09,88.23,1.0,0.02396,125.86,22.92,106.46,40.1,70.3,0.4408,0,0.00839
20220204,20220207,dynamic,4500.61,4483.92,4535.0,4545.0,2.774529119084036,0,0.384,0.384,228.4,1,0,101354.53,23.22,55.71,1.0,-0.005567,88.41,17.82,110.95,39.3,67.9,0.1226,1,-0.006528
20220207,20220208,dynamic,4483.92,4521.48,4515.0,4525.0,2.908411959058867,6.48,-0.5036,-0.5036,-304.18,0,1,101050.35,22.86,24.71,1.0,-0.007872,45.65,21.83,107.82,43.2,67.2,0.1142,2,-0.008098
20220208,20220209,dynamic,4521.48,4587.21,4555.0,4565.0,2.6726944344097774,10.0,-1.0,-1.0,-602.0,0,1,100448.35,21.44,85.07,1.0,0.001541,127.58,41.46,106.72,49.2,78.8,-0.087,2,0.001859
20220209,20220210,dynamic,4587.21,4504.06,4620.0,4630.0,2.5981164371874,0,0.351,0.351,208.6,1,0,100656.95,19.96,93.45,1.0,0.016195,135.29,40.21,102.75,57.5,97.8,0.5644,1,0.017843
20220214,20220215,dynamic,4401.55,4471.0,4435.0,4445.0,3.1344615258801696,10.0,-1.0,-1.0,-602.0,0,1,100054.95,28.33,59.81,1.0,-0.018947,97.82,11.06,93.69,53.1,36.0,-0.1331,2,-0.01544
20220215,20220216,dynamic,4471.0,4475.1,4505.0,4515.0,2.969297256382333,0,0.4223,0.4223,251.4,1,0,100306.35,25.7,95.93,1.0,-0.00122,143.54,41.72,88.17,57.6,59.0,0.63,2,0.001286
20220216,20220217,dynamic,4475.1,4380.04,4510.0,4520.0,2.823993732430381,0,0.3935,0.3935,234.12,1,0,100540.47,24.29,75.86,1.0,0.004728,113.81,19.35,83.93,59.6,60.3,-0.3411,1,0.002853
20220218,20220222,dynamic,4348.97,4304.66,4380.0,4390.0,3.1906410009955835,0,0.4686,0.4686,279.14,1,0,100819.61,27.75,32.28,1.0,-0.01503,58.21,35.6,78.61,38.3,8.1,0.1034,2,-0.023757
20220222,20220223,dynamic,4304.66,4225.62,4335.0,4345.0,3.2650077966759454,0,0.4848,0.4848,288.87,1,0,101108.48,28.81,39.52,1.0,-0.020768,69.92,28.08,80.62,33.4,11.4,-0.3732,3,-0.032554
20220224,20220225,dynamic,4288.65,4384.62,4320.0,4330.0,3.2925243013139607,10.0,-1.0,-1.0,-602.0,0,1,100506.48,30.32,96.62,1.0,-0.004858,145.5,132.88,89.91,36.8,36.6,-1.653,3,-0.034069
20220225,20220228,dynamic,4384.62,4373.39,4415.0,4425.0,3.2252500498834706,0,0.4761,0.4761,283.64,1,0,100790.12,27.59,99.27,1.0,0.017194,143.17,86.24,90.65,42.6,56.8,0.2269,2,-0.0131
