signal_date,trade_date,signal_mode,spx_close_signal,spx_close_exit,short_strike,long_strike,credit_received,spread_value_exit,raw_return,capped_return,pnl_earned,win,loss,equity_after,vix_level,variance_pct,rel_vol,rising_rocket,exhaustion_score,body_size,atr,rsi,stoch,gap_pct,cluster_count,dist_from_sma
20220103,20220104,dynamic,4796.59,4793.53,4820,4830,2.9043249210740214,0,0.4093,0.4093,366.38,1,0,100366.38,16.6,99.87,1.0,0.0,148.72,18.45,38.47,nan,99.9,nan,0,0.0
20220103,20220104,dynamic,4796.59,4793.53,4775,4765,2.9366518672463826,0,0.4158,0.4158,559.27,1,0,100925.65,16.6,99.87,1.0,0.0,148.72,18.45,38.47,nan,99.9,nan,0,0.0
20220104,20220105,dynamic,4793.53,4700.67,4815,4830,4.3552895391521815,0,0.4092,0.4092,826.53,1,0,101752.18,16.91,43.43,1.0,-0.000319,69.79,10.98,41.41,0.0,58.5,0.1651,1,-0.000319
20220104,20220105,dynamic,4793.53,4763.24,4770,4755,4.019206613152846,6.7644,-0.25,-0.25,-339.5,0,1,101412.68,16.91,43.43,1.0,-0.000319,69.79,10.98,41.41,0.0,58.5,0.1651,1,-0.000319
20220106,20220107,dynamic,4696.05,4677.02,4730,4745,3.6234084063952423,0,0.3185,0.3185,642.96,1,0,102055.64,19.61,46.12,1.0,-0.010673,76.39,2.66,58.71,0.0,16.8,-0.1549,3,-0.010673
20220111,20220112,dynamic,4713.1,4726.43,4745,4765,4.535252264911264,0,0.2933,0.2933,393.91,1,0,102449.55,18.41,98.64,1.0,0.00462,145.73,43.96,64.38,25.3,55.4,-0.0246,2,-0.001681
20220111,20220112,dynamic,4713.1,4726.43,4680,4660,4.252061390939161,0,0.27,0.27,362.51,1,0,102812.06,18.41,98.64,1.0,0.00462,145.73,43.96,64.38,25.3,55.4,-0.0246,2,-0.001681
20220112,20220113,dynamic,4726.43,4659.25,4750,4780,7.145746330273596,0,0.3127,0.3127,842.2,1,0,103654.26,17.62,46.82,1.0,0.006356,72.7,2.16,61.6,30.8,61.0,0.3287,2,0.001
20220208,20220209,dynamic,4521.48,4562.11,4555,4575,4.840539338655617,7.1145,-0.15,-0.15,-137.0,0,1,103517.26,21.44,85.07,1.0,0.001541,127.58,41.46,106.72,49.2,78.8,-0.087,2,0.001859
20220208,20220209,dynamic,4521.48,4587.21,4490,4470,4.927517895520168,0,0.3269,0.3269,439.34,1,0,103956.6,21.44,85.07,1.0,0.001541,127.58,41.46,106.72,49.2,78.8,-0.087,2,0.001859
20220323,20220324,dynamic,4456.12,4497.37,4490,4510,5.137489612694253,7.3669,-0.15,-0.15,-609.5,0,1,103347.1,23.57,0.68,1.0,-0.001029,10.14,36.98,87.92,55.8,81.9,-0.4147,1,0.028624
