entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220110,15:55:00,PUT,4645,4630,15.0,0.05,0.1,0.2,0.0,0.05,10,18.76,15.3,0.0,30.0,WIN,16:00:00,4660.28,4670.29,100030.0
20220110,15:55:00,CALL,4675,4690,15.0,0.05,0.1,0.15,0.0,0.05,10,18.76,14.7,0.0,30.0,WIN,16:00:00,4660.28,4670.29,100060.0
20220214,15:55:00,PUT,4390,4375,15.0,0.6,0.7,0.95,0.0,0.1,10,27.36,13.3,0.0,580.0,WIN,16:00:00,4403.3,4401.55,100640.0
20220214,15:55:00,CALL,4420,4435,15.0,0.1,0.15,0.25,0.0,0.05,10,27.36,16.7,0.0,80.0,WIN,16:00:00,4403.3,4401.55,100720.0
20220228,15:55:00,PUT,4350,4335,15.0,0.25,0.5,0.8,0.1,0.25,10,27.59,15.6,0.0,230.0,WIN,16:00:00,4365.56,4373.39,100950.0
20220228,15:55:00,CALL,4380,4395,15.0,0.35,0.4,0.6,0.0,0.05,10,27.59,14.4,0.0,330.0,WIN,16:00:00,4365.56,4373.39,101280.0
20220304,15:55:00,PUT,4310,4295,15.0,0.15,0.3,0.5,0.1,0.15,10,30.48,15.6,0.0,130.0,WIN,16:00:00,4325.56,4328.87,101410.0
20220304,15:55:00,CALL,4340,4355,15.0,0.15,0.2,0.35,0.0,0.05,10,30.48,14.4,0.0,130.0,WIN,16:00:00,4325.56,4328.87,101540.0
20220401,15:55:00,CALL,4555,4570,15.0,0.1,0.15,0.25,0.0,0.05,10,20.56,13.4,0.0,80.0,WIN,16:00:00,4541.6,4545.8,101620.0
20220408,15:55:00,PUT,4470,4455,15.0,0.05,0.1,0.15,0.0,0.05,10,21.55,16.6,0.0,30.0,WIN,16:00:00,4486.6,4488.68,101650.0
20220408,15:55:00,CALL,4500,4515,15.0,0.05,0.1,0.2,0.0,0.05,10,21.55,13.4,0.0,30.0,WIN,16:00:00,4486.6,4488.68,101680.0
20220418,15:55:00,PUT,4365,4350,15.0,0.05,0.1,0.2,0.0,0.05,10,22.7,13.2,0.0,30.0,WIN,16:00:00,4378.24,4391.81,101710.0
20220506,15:55:00,PUT,4110,4095,15.0,0.55,0.65,0.9,0.0,0.1,10,31.2,14.6,0.0,530.0,WIN,16:00:00,4124.65,4123.67,102240.0
20220506,15:55:00,CALL,4140,4155,15.0,0.35,0.5,0.7,0.1,0.15,10,31.2,15.4,0.0,330.0,WIN,16:00:00,4124.65,4123.67,102570.0
20220519,15:55:00,CALL,3915,3930,15.0,0.05,0.1,0.2,0.0,0.05,10,30.96,13.7,0.0,30.0,WIN,16:00:00,3901.33,3900.72,102600.0
20220524,15:55:00,PUT,3920,3905,15.0,0.05,0.1,0.25,0.0,0.05,10,28.48,14.8,0.0,30.0,WIN,16:00:00,3934.81,3942.21,102630.0
20220524,15:55:00,CALL,3950,3965,15.0,0.05,0.1,0.15,0.0,0.05,10,28.48,15.2,0.0,30.0,WIN,16:00:00,3934.81,3942.21,102660.0
20220531,15:55:00,PUT,4125,4110,15.0,0.1,0.15,0.3,0.0,0.05,10,25.72,15.2,0.0,80.0,WIN,16:00:00,4140.18,4132.47,102740.0
20220531,15:55:00,CALL,4155,4170,15.0,0.25,0.3,0.45,0.0,0.05,10,25.72,14.8,0.0,230.0,WIN,16:00:00,4140.18,4132.47,102970.0
