entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220107,15:55:00,PUT,4670,4660,10.0,0.15,0.2,0.35,0.0,0.05,30,19.61,10.3,0.0,390.0,WIN,16:00:00,4680.34,4677.02,100390.0
20220114,15:55:00,PUT,4650,4640,10.0,0.1,0.2,0.25,0.0,0.1,30,20.31,13.5,0.0,240.0,WIN,16:00:00,4663.47,4662.82,100630.0
20220121,15:55:00,PUT,4385,4375,10.0,0.3,0.45,0.8,0.05,0.15,30,25.59,13.7,0.0,840.0,WIN,16:00:00,4398.74,4397.73,101470.0
20220128,15:55:00,PUT,4410,4400,10.0,0.4,0.65,1.0,0.15,0.25,30,30.49,10.9,0.0,1140.0,WIN,16:00:00,4420.86,4432.0,102610.0
20220128,15:55:00,CALL,4435,4445,10.0,0.25,0.4,0.6,0.05,0.15,1,30.49,14.1,0.0,23.0,WIN,16:00:00,4420.86,4432.0,102633.0
20220225,15:55:00,PUT,4370,4360,10.0,0.3,0.4,0.7,0.0,0.1,30,30.32,11.4,0.0,840.0,WIN,16:00:00,4381.4,4384.62,103473.0
20220304,15:55:00,PUT,4315,4305,10.0,0.25,0.55,0.85,0.15,0.3,30,30.48,10.6,0.0,690.0,WIN,16:00:00,4325.56,4328.87,104163.0
20220311,15:55:00,PUT,4195,4185,10.0,0.25,0.4,0.45,0.05,0.15,30,30.23,12.5,0.0,690.0,WIN,16:00:00,4207.48,4204.36,104853.0
20220318,15:55:00,PUT,4450,4440,10.0,0.25,0.35,0.5,0.05,0.1,30,25.67,10.3,0.0,690.0,WIN,16:00:00,4460.3,4463.08,105543.0
20220325,15:55:00,PUT,4525,4515,10.0,0.1,0.15,0.3,0.0,0.05,30,21.67,11.2,0.0,240.0,WIN,16:00:00,4536.18,4543.06,105783.0
20220408,15:55:00,PUT,4475,4465,10.0,0.25,0.35,0.5,0.0,0.1,30,21.55,11.6,0.0,690.0,WIN,16:00:00,4486.6,4488.68,106473.0
20220422,15:55:00,PUT,4265,4255,10.0,0.5,0.75,1.05,0.1,0.25,30,22.68,12.1,0.0,1440.0,WIN,16:00:00,4277.15,4271.94,107913.0
20220422,15:55:00,CALL,4290,4300,10.0,0.4,0.65,0.95,0.15,0.25,1,22.68,12.9,0.0,38.0,WIN,16:00:00,4277.15,4271.94,107951.0
20220513,15:55:00,PUT,4005,3995,10.0,0.45,0.6,0.85,0.05,0.15,30,31.77,12.5,0.0,1290.0,WIN,16:00:00,4017.5,4023.86,109241.0
20220513,15:55:00,CALL,4030,4040,10.0,0.25,0.3,0.5,0.0,0.05,1,31.77,12.5,0.0,23.0,WIN,16:00:00,4017.5,4023.86,109264.0
20220520,15:55:00,PUT,3885,3875,10.0,0.6,0.85,1.1,0.1,0.25,30,29.35,10.2,0.0,1740.0,WIN,16:00:00,3895.23,3901.37,111004.0
20220520,15:55:00,CALL,3910,3920,10.0,0.2,0.35,0.5,0.0,0.15,1,29.35,14.8,0.0,18.0,WIN,16:00:00,3895.23,3901.37,111022.0
20220624,15:55:00,CALL,3920,3930,10.0,0.05,0.1,0.2,0.0,0.05,30,29.05,12.6,0.0,90.0,WIN,16:00:00,3907.41,3912.15,111112.0
20220701,15:55:00,PUT,3810,3800,10.0,0.05,0.1,0.2,0.0,0.05,30,28.71,11.6,0.0,90.0,WIN,16:00:00,3821.64,3825.36,111202.0
20220715,15:55:00,PUT,3845,3835,10.0,0.1,0.15,0.25,0.0,0.05,30,26.4,10.0,0.0,240.0,WIN,16:00:00,3855.0,3862.89,111442.0
20220826,15:55:00,CALL,4070,4080,10.0,0.05,0.1,0.15,0.0,0.05,30,21.78,11.2,0.0,90.0,WIN,16:00:00,4058.81,4057.74,111532.0
