entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20260115,15:57:00,CALL,6950,6960,10.0,0.05,0.1,0.15,0.0,0.05,15,16.75,8.4,0.0,45.0,WIN,16:00:00,6941.65,6944.49,100045.0
20260120,15:57:00,PUT,6790,6780,10.0,0.1,0.2,0.25,0.05,0.1,15,15.86,8.7,0.0,120.0,WIN,16:00:00,6798.7,6796.93,100165.0
20260129,15:57:00,CALL,6975,6985,10.0,0.05,0.1,0.15,0.0,0.05,15,16.35,10.5,0.0,45.0,WIN,16:00:00,6964.48,6968.9,100210.0
20260130,15:57:00,PUT,6930,6920,10.0,0.15,0.25,0.3,0.05,0.1,15,16.88,9.7,0.0,195.0,WIN,16:00:00,6939.7,6939.14,100405.0
20260130,15:57:00,CALL,6950,6960,10.0,0.15,0.2,0.25,0.0,0.05,15,16.88,10.3,0.0,195.0,WIN,16:00:00,6939.7,6939.14,100600.0
20260203,15:57:00,CALL,6925,6935,10.0,0.05,0.1,0.15,0.0,0.05,15,16.34,8.3,0.0,45.0,WIN,16:00:00,6916.67,6917.76,100645.0
20260205,15:57:00,CALL,6810,6820,10.0,0.05,0.1,0.15,0.0,0.05,15,18.64,12.4,0.0,45.0,WIN,16:00:00,6797.61,6798.09,100690.0
20260206,15:57:00,CALL,6945,6955,10.0,0.1,0.2,0.25,0.05,0.1,15,21.77,8.2,0.0,120.0,WIN,16:00:00,6936.83,6932.25,100810.0
20260212,15:57:00,PUT,6820,6810,10.0,0.2,0.25,0.3,0.0,0.05,15,17.65,10.9,0.0,270.0,WIN,16:00:00,6830.87,6832.75,101080.0
20260212,15:57:00,CALL,6840,6850,10.0,0.1,0.2,0.25,0.05,0.1,15,17.65,9.1,0.0,120.0,WIN,16:00:00,6830.87,6832.75,101200.0
20260220,15:57:00,PUT,6900,6890,10.0,0.05,0.1,0.2,0.0,0.05,15,20.23,9.6,0.0,45.0,WIN,16:00:00,6909.64,6909.5,101245.0
20260302,15:57:00,PUT,6875,6865,10.0,0.05,0.1,0.15,0.0,0.05,15,19.86,8.9,0.0,45.0,WIN,16:00:00,6883.94,6881.59,101290.0
20260309,15:57:00,PUT,6780,6770,10.0,0.2,0.3,0.35,0.05,0.1,15,29.49,11.6,0.0,270.0,WIN,16:00:00,6791.58,6795.9,101560.0
20260309,15:57:00,CALL,6800,6810,10.0,0.3,0.45,0.55,0.1,0.15,15,29.49,8.4,0.0,420.0,WIN,16:00:00,6791.58,6795.9,101980.0
20260310,15:57:00,CALL,6785,6795,10.0,0.15,0.2,0.25,0.0,0.05,15,25.5,9.0,0.0,195.0,WIN,16:00:00,6776.03,6781.52,102175.0
20260312,15:57:00,CALL,6685,6695,10.0,0.05,0.1,0.15,0.0,0.05,15,24.23,12.7,0.0,45.0,WIN,16:00:00,6672.3,6672.58,102220.0
20260320,15:57:00,CALL,6515,6525,10.0,0.15,0.25,0.3,0.05,0.1,15,24.06,9.4,0.0,195.0,WIN,16:00:00,6505.55,6506.68,102415.0
20260324,15:57:00,PUT,6545,6535,10.0,0.05,0.1,0.15,0.0,0.05,15,26.15,8.6,0.0,45.0,WIN,16:00:00,6553.65,6556.33,102460.0
