entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20230203,15:55:00,PUT,4125,4105,20.0,0.05,0.1,0.15,0.0,0.05,15,18.73,12.6,0.0,45.0,WIN,16:00:00,4137.61,4136.42,100045.0
20230707,15:55:00,PUT,4390,4370,20.0,0.1,0.15,0.2,0.0,0.05,15,15.44,12.0,0.0,120.0,WIN,16:00:00,4402.0,4399.04,100165.0
20231114,15:55:00,PUT,4480,4460,20.0,0.05,0.1,0.15,0.0,0.05,15,14.76,13.2,0.0,45.0,WIN,16:00:00,4493.2,4495.54,100210.0
20231229,15:55:00,CALL,4780,4800,20.0,0.05,0.1,0.15,0.0,0.05,15,12.47,14.4,0.0,45.0,WIN,16:00:00,4765.57,4769.89,100255.0
20240216,15:55:00,PUT,4990,4970,20.0,0.05,0.1,0.15,0.0,0.05,15,14.01,15.1,0.0,45.0,WIN,16:00:00,5005.06,5005.55,100300.0
20240531,15:55:00,PUT,5250,5230,20.0,0.1,0.15,0.2,0.0,0.05,15,14.47,16.4,0.0,120.0,WIN,16:00:00,5266.41,5277.8,100420.0
20240607,15:55:00,PUT,5335,5315,20.0,0.05,0.1,0.15,0.0,0.05,15,12.58,12.9,0.0,45.0,WIN,16:00:00,5347.91,5347.01,100465.0
20240628,15:55:00,PUT,5450,5430,20.0,0.25,0.3,0.4,0.0,0.05,15,12.24,15.3,0.0,345.0,WIN,16:00:00,5465.3,5460.71,100810.0
20240712,15:55:00,PUT,5610,5590,20.0,0.15,0.2,0.3,0.0,0.05,15,12.92,12.4,0.0,195.0,WIN,16:00:00,5622.39,5615.39,101005.0
20240715,15:55:00,CALL,5640,5660,20.0,0.05,0.1,0.15,0.0,0.05,15,12.46,13.8,0.0,45.0,WIN,16:00:00,5626.22,5631.25,101050.0
20240716,15:55:00,PUT,5655,5635,20.0,0.05,0.1,0.15,0.0,0.05,15,13.12,12.6,0.0,45.0,WIN,16:00:00,5667.65,5667.21,101095.0
20240722,15:55:00,PUT,5550,5530,20.0,0.05,0.1,0.15,0.0,0.05,15,16.52,13.6,0.0,45.0,WIN,16:00:00,5563.6,5564.44,101140.0
20240830,15:55:00,PUT,5630,5610,20.0,0.3,0.35,0.4,0.0,0.05,15,15.65,13.7,0.0,420.0,WIN,16:00:00,5643.69,5648.21,101560.0
