entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220118,15:56:00,CALL,4585,4595,10.0,0.15,0.25,0.3,0.0,0.1,8,19.19,13.5,0.0,104.0,WIN,16:00:00,4571.54,4577.34,100104.0
20220121,15:56:00,PUT,4390,4380,10.0,0.25,0.35,0.5,0.05,0.1,8,25.59,12.5,0.0,184.0,WIN,16:00:00,4402.54,4397.73,100288.0
20220121,15:56:00,CALL,4415,4425,10.0,0.2,0.4,0.7,0.05,0.2,8,25.59,12.5,0.0,144.0,WIN,16:00:00,4402.54,4397.73,100432.0
20220128,15:56:00,PUT,4405,4395,10.0,0.15,0.2,0.35,0.0,0.05,8,30.49,13.9,0.0,104.0,WIN,16:00:00,4418.93,4432.0,100536.0
20220128,15:56:00,CALL,4435,4445,10.0,0.1,0.2,0.35,0.0,0.1,8,30.49,16.1,0.0,64.0,WIN,16:00:00,4418.93,4432.0,100600.0
20220207,15:56:00,PUT,4460,4450,10.0,0.3,0.4,0.5,0.0,0.1,8,23.22,12.4,0.0,224.0,WIN,16:00:00,4472.36,4483.92,100824.0
20220207,15:56:00,CALL,4485,4495,10.0,0.2,0.25,0.3,0.0,0.05,8,23.22,12.6,0.0,144.0,WIN,16:00:00,4472.36,4483.92,100968.0
20220222,15:56:00,PUT,4290,4280,10.0,0.4,0.5,0.65,0.05,0.1,8,27.75,12.2,0.0,304.0,WIN,16:00:00,4302.19,4304.66,101272.0
20220222,15:56:00,CALL,4315,4325,10.0,0.25,0.3,0.45,0.0,0.05,8,27.75,12.8,0.0,184.0,WIN,16:00:00,4302.19,4304.66,101456.0
20220225,15:56:00,PUT,4370,4360,10.0,0.1,0.15,0.3,0.0,0.05,8,30.32,12.9,0.0,64.0,WIN,16:00:00,4382.91,4384.62,101520.0
20220225,15:56:00,CALL,4395,4405,10.0,0.1,0.2,0.35,0.0,0.1,8,30.32,12.1,0.0,64.0,WIN,16:00:00,4382.91,4384.62,101584.0
20220304,15:56:00,CALL,4340,4350,10.0,0.15,0.25,0.45,0.0,0.1,8,30.48,13.3,0.0,104.0,WIN,16:00:00,4326.7,4328.87,101688.0
20220307,15:56:00,CALL,4220,4230,10.0,0.1,0.15,0.2,0.0,0.05,8,31.98,15.6,0.0,64.0,WIN,16:00:00,4204.43,4200.89,101752.0
20220311,15:56:00,PUT,4195,4185,10.0,0.1,0.15,0.3,0.0,0.05,8,30.23,15.2,0.0,64.0,WIN,16:00:00,4210.19,4204.36,101816.0
20220418,15:56:00,PUT,4370,4360,10.0,0.05,0.1,0.15,0.0,0.05,8,22.7,14.1,0.0,24.0,WIN,16:00:00,4384.07,4391.81,101840.0
20220422,15:56:00,PUT,4260,4250,10.0,0.25,0.4,0.65,0.1,0.15,8,22.68,14.1,0.0,184.0,WIN,16:00:00,4274.14,4271.94,102024.0
