entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220114,15:57:00,PUT,4655,4645,10.0,0.15,0.2,0.3,0.0,0.05,30,20.31,8.9,0.0,390.0,WIN,16:00:00,4663.91,4662.82,100390.0
20220118,15:57:00,PUT,4565,4555,10.0,0.35,0.45,0.55,0.05,0.1,30,19.19,8.4,0.0,990.0,WIN,16:00:00,4573.38,4577.34,101380.0
20220118,15:57:00,CALL,4585,4595,10.0,0.2,0.25,0.4,0.0,0.05,1,19.19,11.6,0.0,18.0,WIN,16:00:00,4573.38,4577.34,101398.0
20220318,15:57:00,PUT,4455,4445,10.0,0.1,0.2,0.4,0.05,0.1,30,25.67,8.6,0.0,240.0,WIN,16:00:00,4463.63,4463.08,101638.0
20220822,15:57:00,CALL,4145,4155,10.0,0.05,0.1,0.15,0.0,0.05,30,20.6,9.0,0.0,90.0,WIN,16:00:00,4136.04,4138.37,101728.0
20221202,15:57:00,CALL,4080,4090,10.0,0.05,0.1,0.15,0.0,0.05,30,19.84,8.5,0.0,90.0,WIN,16:00:00,4071.48,4071.63,101818.0
20230203,15:57:00,PUT,4130,4120,10.0,0.05,0.1,0.15,0.0,0.05,30,18.73,8.5,0.0,90.0,WIN,16:00:00,4138.51,4136.42,101908.0
20230630,15:57:00,PUT,4445,4435,10.0,0.1,0.15,0.2,0.0,0.05,30,13.54,8.9,0.0,240.0,WIN,16:00:00,4453.86,4450.16,102148.0
20230707,15:57:00,PUT,4390,4380,10.0,0.1,0.15,0.2,0.0,0.05,30,15.44,8.8,0.0,240.0,WIN,16:00:00,4398.79,4399.04,102388.0
20231229,15:57:00,PUT,4760,4750,10.0,0.05,0.1,0.15,0.0,0.05,30,12.47,9.1,0.0,90.0,WIN,16:00:00,4769.05,4769.89,102478.0
20240213,15:57:00,CALL,4960,4970,10.0,0.05,0.1,0.15,0.0,0.05,30,13.93,8.0,0.0,90.0,WIN,16:00:00,4951.98,4953.16,102568.0
20240308,15:57:00,PUT,5115,5105,10.0,0.05,0.1,0.2,0.0,0.05,30,14.44,10.5,0.0,90.0,WIN,16:00:00,5125.51,5123.71,102658.0
20240405,15:57:00,CALL,5215,5225,10.0,0.05,0.1,0.15,0.0,0.05,30,16.35,9.0,0.0,90.0,WIN,16:00:00,5205.97,5204.29,102748.0
20240531,15:57:00,PUT,5265,5255,10.0,0.2,0.3,0.35,0.05,0.1,30,14.47,8.8,0.0,540.0,WIN,16:00:00,5273.82,5277.8,103288.0
20240604,15:57:00,PUT,5280,5270,10.0,0.05,0.1,0.15,0.0,0.05,30,13.11,9.7,0.0,90.0,WIN,16:00:00,5289.74,5291.32,103378.0
20240621,15:57:00,CALL,5475,5485,10.0,0.1,0.15,0.2,0.0,0.05,30,13.28,8.0,0.0,240.0,WIN,16:00:00,5466.99,5464.72,103618.0
20240628,15:57:00,PUT,5450,5440,10.0,0.2,0.3,0.35,0.05,0.1,30,12.24,12.8,0.0,540.0,WIN,16:00:00,5462.84,5460.71,104158.0
20240701,15:57:00,PUT,5470,5460,10.0,0.05,0.1,0.15,0.0,0.05,30,12.44,8.3,0.0,90.0,WIN,16:00:00,5478.32,5475.1,104248.0
20240712,15:57:00,PUT,5605,5595,10.0,0.1,0.15,0.2,0.0,0.05,30,12.92,10.6,0.0,240.0,WIN,16:00:00,5615.58,5615.39,104488.0
20240715,15:57:00,PUT,5620,5610,10.0,0.05,0.1,0.2,0.0,0.05,30,12.46,9.0,0.0,90.0,WIN,16:00:00,5629.04,5631.25,104578.0
20240719,15:57:00,PUT,5490,5480,10.0,0.25,0.3,0.35,0.0,0.05,30,15.93,9.2,0.0,690.0,WIN,16:00:00,5499.23,5505.09,105268.0
20240722,15:57:00,PUT,5555,5545,10.0,0.1,0.15,0.2,0.0,0.05,30,16.52,8.1,0.0,240.0,WIN,16:00:00,5563.07,5564.44,105508.0
20240723,15:57:00,CALL,5560,5570,10.0,0.05,0.1,0.15,0.0,0.05,30,14.91,8.3,0.0,90.0,WIN,16:00:00,5551.74,5555.69,105598.0
20240730,15:57:00,CALL,5455,5465,10.0,0.15,0.2,0.3,0.0,0.05,30,16.6,8.4,0.0,390.0,WIN,16:00:00,5446.62,5436.43,105988.0
20240802,15:57:00,PUT,5335,5325,10.0,0.6,1.0,1.2,0.25,0.4,30,18.59,10.2,0.0,1740.0,WIN,16:00:00,5345.2,5346.5,107728.0
20240802,15:57:00,CALL,5355,5365,10.0,1.0,1.4,1.6,0.3,0.4,2,18.59,9.8,0.0,196.0,WIN,16:00:00,5345.2,5346.5,107924.0
20240823,15:57:00,PUT,5625,5615,10.0,0.05,0.1,0.2,0.0,0.05,30,17.55,9.4,0.0,90.0,WIN,16:00:00,5634.35,5634.61,108014.0
20240830,15:57:00,PUT,5635,5625,10.0,0.1,0.15,0.2,0.0,0.05,30,15.65,12.2,0.0,240.0,WIN,16:00:00,5647.17,5648.21,108254.0
20240903,15:57:00,PUT,5515,5505,10.0,0.2,0.3,0.35,0.05,0.1,30,15.0,9.3,0.0,540.0,WIN,16:00:00,5524.29,5528.94,108794.0
20240906,15:57:00,PUT,5395,5385,10.0,0.25,0.35,0.4,0.05,0.1,30,19.9,10.3,0.0,690.0,WIN,16:00:00,5405.29,5408.52,109484.0
20240930,15:57:00,PUT,5750,5740,10.0,0.1,0.2,0.25,0.05,0.1,30,16.96,12.1,0.0,240.0,WIN,16:00:00,5762.14,5762.4,109724.0
