entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220110,15:55:00,PUT,4645,4625,20.0,0.05,0.1,0.2,0.0,0.05,10,18.76,15.3,0.0,30.0,WIN,16:00:00,4660.28,4670.29,100030.0
20220110,15:55:00,CALL,4675,4695,20.0,0.05,0.1,0.15,0.0,0.05,5,18.76,14.7,0.0,15.0,WIN,16:00:00,4660.28,4670.29,100045.0
20220114,15:55:00,PUT,4650,4630,20.0,0.15,0.2,0.25,0.0,0.05,10,20.31,13.5,0.0,130.0,WIN,16:00:00,4663.47,4662.82,100175.0
20220118,15:55:00,PUT,4555,4535,20.0,0.1,0.15,0.3,0.0,0.05,10,19.19,14.3,0.0,80.0,WIN,16:00:00,4569.34,4577.34,100255.0
20220118,15:55:00,CALL,4585,4605,20.0,0.15,0.2,0.3,0.0,0.05,5,19.19,15.7,0.0,65.0,WIN,16:00:00,4569.34,4577.34,100320.0
20220121,15:55:00,PUT,4385,4365,20.0,0.4,0.45,0.8,0.0,0.05,10,25.59,13.7,0.0,380.0,WIN,16:00:00,4398.74,4397.73,100700.0
20220121,15:55:00,CALL,4415,4435,20.0,0.25,0.35,0.6,0.05,0.1,5,25.59,16.3,0.0,115.0,WIN,16:00:00,4398.74,4397.73,100815.0
20220128,15:55:00,PUT,4405,4385,20.0,0.25,0.3,0.55,0.0,0.05,10,30.49,15.9,0.0,230.0,WIN,16:00:00,4420.86,4432.0,101045.0
20220128,15:55:00,CALL,4435,4455,20.0,0.35,0.4,0.6,0.0,0.05,5,30.49,14.1,0.0,165.0,WIN,16:00:00,4420.86,4432.0,101210.0
20220207,15:55:00,PUT,4460,4440,20.0,0.25,0.3,0.5,0.0,0.05,10,23.22,14.1,0.0,230.0,WIN,16:00:00,4474.05,4483.92,101440.0
20220207,15:55:00,CALL,4490,4510,20.0,0.15,0.2,0.4,0.0,0.05,5,23.22,15.9,0.0,65.0,WIN,16:00:00,4474.05,4483.92,101505.0
20220222,15:55:00,PUT,4280,4260,20.0,0.35,0.45,0.75,0.0,0.1,10,27.75,12.4,0.0,330.0,WIN,16:00:00,4292.45,4304.66,101835.0
20220222,15:55:00,CALL,4305,4325,20.0,0.45,0.5,0.8,0.0,0.05,5,27.75,12.6,0.0,215.0,WIN,16:00:00,4292.45,4304.66,102050.0
20220225,15:55:00,PUT,4365,4345,20.0,0.05,0.1,0.2,0.0,0.05,10,30.32,16.4,0.0,30.0,WIN,16:00:00,4381.4,4384.62,102080.0
20220225,15:55:00,CALL,4395,4415,20.0,0.25,0.3,0.45,0.0,0.05,5,30.32,13.6,0.0,115.0,WIN,16:00:00,4381.4,4384.62,102195.0
20220304,15:55:00,PUT,4310,4290,20.0,0.15,0.3,0.5,0.05,0.15,10,30.48,15.6,0.0,130.0,WIN,16:00:00,4325.56,4328.87,102325.0
20220304,15:55:00,CALL,4340,4360,20.0,0.15,0.2,0.35,0.0,0.05,5,30.48,14.4,0.0,65.0,WIN,16:00:00,4325.56,4328.87,102390.0
20220307,15:55:00,PUT,4185,4165,20.0,0.15,0.2,0.3,0.0,0.05,10,31.98,16.1,0.0,130.0,WIN,16:00:00,4201.06,4200.89,102520.0
20220307,15:55:00,CALL,4215,4235,20.0,0.3,0.35,0.55,0.0,0.05,5,31.98,13.9,0.0,140.0,WIN,16:00:00,4201.06,4200.89,102660.0
20220311,15:55:00,PUT,4195,4175,20.0,0.35,0.4,0.45,0.0,0.05,10,30.23,12.5,0.0,330.0,WIN,16:00:00,4207.48,4204.36,102990.0
20220311,15:55:00,CALL,4220,4240,20.0,0.15,0.2,0.35,0.0,0.05,5,30.23,12.5,0.0,65.0,WIN,16:00:00,4207.48,4204.36,103055.0
20220314,15:55:00,PUT,4155,4135,20.0,0.15,0.2,0.4,0.0,0.05,10,30.75,12.9,0.0,130.0,WIN,16:00:00,4167.89,4173.06,103185.0
20220314,15:55:00,CALL,4180,4200,20.0,0.2,0.25,0.4,0.0,0.05,5,30.75,12.1,0.0,90.0,WIN,16:00:00,4167.89,4173.06,103275.0
20220318,15:55:00,PUT,4445,4425,20.0,0.05,0.1,0.2,0.0,0.05,10,25.67,15.3,0.0,30.0,WIN,16:00:00,4460.3,4463.08,103305.0
20220408,15:55:00,PUT,4470,4450,20.0,0.05,0.1,0.15,0.0,0.05,10,21.55,16.6,0.0,30.0,WIN,16:00:00,4486.6,4488.68,103335.0
20220408,15:55:00,CALL,4500,4520,20.0,0.05,0.1,0.2,0.0,0.05,5,21.55,13.4,0.0,15.0,WIN,16:00:00,4486.6,4488.68,103350.0
20220418,15:55:00,PUT,4365,4345,20.0,0.05,0.1,0.2,0.0,0.05,10,22.7,13.2,0.0,30.0,WIN,16:00:00,4378.24,4391.81,103380.0
20220422,15:55:00,PUT,4265,4245,20.0,0.65,0.75,1.05,0.0,0.1,10,22.68,12.1,0.0,630.0,WIN,16:00:00,4277.15,4271.94,104010.0
20220422,15:55:00,CALL,4290,4310,20.0,0.55,0.65,0.95,0.05,0.1,5,22.68,12.9,0.0,265.0,WIN,16:00:00,4277.15,4271.94,104275.0
20220426,15:55:00,PUT,4170,4150,20.0,0.3,0.35,0.5,0.0,0.05,10,27.02,13.5,0.0,280.0,WIN,16:00:00,4183.47,4175.2,104555.0
20220426,15:55:00,CALL,4200,4220,20.0,0.2,0.25,0.35,0.0,0.05,5,27.02,16.5,0.0,90.0,WIN,16:00:00,4183.47,4175.2,104645.0
20220503,15:55:00,PUT,4160,4140,20.0,0.15,0.2,0.25,0.0,0.05,10,32.34,18.4,0.0,130.0,WIN,16:00:00,4178.4,4175.27,104775.0
20220520,15:55:00,PUT,3880,3860,20.0,0.25,0.3,0.45,0.0,0.05,10,29.35,15.2,0.0,230.0,WIN,16:00:00,3895.23,3901.37,105005.0
20220520,15:55:00,CALL,3910,3930,20.0,0.3,0.35,0.5,0.0,0.05,5,29.35,14.8,0.0,140.0,WIN,16:00:00,3895.23,3901.37,105145.0
20220624,15:55:00,CALL,3920,3940,20.0,0.05,0.1,0.2,0.0,0.05,10,29.05,12.6,0.0,30.0,WIN,16:00:00,3907.41,3912.15,105175.0
20220628,15:55:00,CALL,3840,3860,20.0,0.05,0.1,0.15,0.0,0.05,10,26.95,12.1,0.0,30.0,WIN,16:00:00,3827.87,3821.74,105205.0
20220916,15:55:00,PUT,3860,3840,20.0,0.1,0.15,0.25,0.0,0.05,10,26.27,12.9,0.0,80.0,WIN,16:00:00,3872.86,3873.44,105285.0
20220916,15:55:00,CALL,3885,3905,20.0,0.15,0.2,0.3,0.0,0.05,5,26.27,12.1,0.0,65.0,WIN,16:00:00,3872.86,3873.44,105350.0
20221003,15:55:00,CALL,3695,3715,20.0,0.05,0.1,0.15,0.0,0.05,10,31.62,13.3,0.0,30.0,WIN,16:00:00,3681.73,3678.43,105380.0
20221011,15:55:00,PUT,3575,3555,20.0,0.05,0.1,0.2,0.0,0.05,10,32.45,13.8,0.0,30.0,WIN,16:00:00,3588.77,3588.7,105410.0
20221021,15:55:00,PUT,3740,3720,20.0,0.05,0.1,0.15,0.0,0.05,10,29.98,13.2,0.0,30.0,WIN,16:00:00,3753.24,3753.14,105440.0
20221118,15:55:00,CALL,3970,3990,20.0,0.05,0.1,0.2,0.0,0.05,10,23.93,12.4,0.0,30.0,WIN,16:00:00,3957.57,3965.48,105470.0
20221209,15:55:00,PUT,3925,3905,20.0,0.05,0.1,0.15,0.0,0.05,10,22.29,13.2,0.0,30.0,WIN,16:00:00,3938.19,3934.29,105500.0
20230313,15:55:00,PUT,3845,3825,20.0,0.2,0.25,0.35,0.0,0.05,10,24.8,15.0,0.0,180.0,WIN,16:00:00,3860.02,3855.74,105680.0
