entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220114,15:55:00,PUT,4650,4640,10.0,0.1,0.2,0.25,0.0,0.1,15,20.31,13.5,0.0,120.0,WIN,16:00:00,4663.47,4662.82,100120.0
20220118,15:55:00,PUT,4555,4545,10.0,0.1,0.15,0.3,0.0,0.05,15,19.19,14.3,0.0,120.0,WIN,16:00:00,4569.34,4577.34,100240.0
20220118,15:55:00,CALL,4585,4595,10.0,0.1,0.2,0.3,0.0,0.1,15,19.19,15.7,0.0,120.0,WIN,16:00:00,4569.34,4577.34,100360.0
20221115,15:55:00,PUT,3970,3960,10.0,0.1,0.15,0.2,0.0,0.05,15,23.73,15.9,0.0,120.0,WIN,16:00:00,3985.86,3991.91,100480.0
20230203,15:55:00,PUT,4125,4115,10.0,0.05,0.1,0.15,0.0,0.05,15,18.73,12.6,0.0,45.0,WIN,16:00:00,4137.61,4136.42,100525.0
20230203,15:55:00,CALL,4150,4160,10.0,0.05,0.1,0.2,0.0,0.05,15,18.73,12.4,0.0,45.0,WIN,16:00:00,4137.61,4136.42,100570.0
20231229,15:55:00,CALL,4780,4790,10.0,0.05,0.1,0.15,0.0,0.05,15,12.47,14.4,0.0,45.0,WIN,16:00:00,4765.57,4769.89,100615.0
20240216,15:55:00,PUT,4990,4980,10.0,0.05,0.1,0.15,0.0,0.05,15,14.01,15.1,0.0,45.0,WIN,16:00:00,5005.06,5005.55,100660.0
20240415,15:55:00,PUT,5050,5040,10.0,0.05,0.1,0.15,0.0,0.05,15,17.31,15.5,0.0,45.0,WIN,16:00:00,5065.49,5061.82,100705.0
20240531,15:55:00,CALL,5280,5290,10.0,0.1,0.15,0.25,0.0,0.05,15,14.47,13.6,0.0,120.0,WIN,16:00:00,5266.41,5277.8,100825.0
20240607,15:55:00,PUT,5335,5325,10.0,0.05,0.1,0.15,0.0,0.05,15,12.58,12.9,0.0,45.0,WIN,16:00:00,5347.91,5347.01,100870.0
20240628,15:55:00,PUT,5450,5440,10.0,0.2,0.3,0.4,0.05,0.1,15,12.24,15.3,0.0,270.0,WIN,16:00:00,5465.3,5460.71,101140.0
20240628,15:55:00,CALL,5480,5490,10.0,0.15,0.2,0.25,0.0,0.05,15,12.24,14.7,0.0,195.0,WIN,16:00:00,5465.3,5460.71,101335.0
20240712,15:55:00,PUT,5610,5600,10.0,0.1,0.2,0.3,0.05,0.1,15,12.92,12.4,0.0,120.0,WIN,16:00:00,5622.39,5615.39,101455.0
20240712,15:55:00,CALL,5635,5645,10.0,0.1,0.15,0.2,0.0,0.05,15,12.92,12.6,0.0,120.0,WIN,16:00:00,5622.39,5615.39,101575.0
20240715,15:55:00,CALL,5640,5650,10.0,0.05,0.1,0.15,0.0,0.05,15,12.46,13.8,0.0,45.0,WIN,16:00:00,5626.22,5631.25,101620.0
20240716,15:55:00,PUT,5655,5645,10.0,0.05,0.1,0.15,0.0,0.05,15,13.12,12.6,0.0,45.0,WIN,16:00:00,5667.65,5667.21,101665.0
