entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20250108,15:57:00,CALL,5925,5935,10.0,0.05,0.1,0.15,0.0,0.05,15,17.82,7.8,0.0,45.0,WIN,16:00:00,5917.19,5918.22,100045.0
20250219,15:57:00,CALL,6150,6160,10.0,0.05,0.1,0.15,0.0,0.05,15,15.35,7.4,0.0,45.0,WIN,16:00:00,6142.55,6144.1,100090.0
20250305,15:57:00,CALL,5855,5865,10.0,0.3,0.4,0.5,0.05,0.1,15,23.51,8.5,0.0,420.0,WIN,16:00:00,5846.53,5842.52,100510.0
20250319,15:57:00,CALL,5685,5695,10.0,0.45,0.5,0.55,0.0,0.05,15,21.7,9.0,0.0,645.0,WIN,16:00:00,5676.02,5675.35,101155.0
20250402,15:57:00,CALL,5685,5695,10.0,0.05,0.1,0.15,0.0,0.05,15,21.77,9.7,0.0,45.0,WIN,16:00:00,5675.3,5670.87,101200.0
20250430,15:57:00,CALL,5585,5595,10.0,0.65,1.0,1.1,0.3,0.35,15,24.17,9.9,0.0,945.0,WIN,16:00:00,5575.08,5568.92,102145.0
20250507,15:57:00,CALL,5640,5650,10.0,0.15,0.3,0.4,0.1,0.15,15,24.76,10.5,0.0,195.0,WIN,16:00:00,5629.47,5631.19,102340.0
20250618,15:57:00,CALL,5990,6000,10.0,0.2,0.25,0.35,0.0,0.05,15,21.6,6.4,0.0,270.0,WIN,16:00:00,5983.62,5980.85,102610.0
20250820,15:57:00,CALL,6405,6415,10.0,0.05,0.1,0.15,0.0,0.05,15,15.57,8.0,0.0,45.0,WIN,16:00:00,6396.99,6395.79,102655.0
20251119,15:57:00,CALL,6655,6665,10.0,0.1,0.15,0.2,0.0,0.05,15,24.69,10.4,0.0,120.0,WIN,16:00:00,6644.62,6642.2,102775.0
20251210,15:57:00,CALL,6895,6905,10.0,0.25,0.3,0.35,0.0,0.05,15,16.93,6.4,0.0,345.0,WIN,16:00:00,6888.61,6886.8,103120.0
20260204,15:57:00,CALL,6890,6900,10.0,0.15,0.2,0.25,0.0,0.05,15,18.0,9.1,0.0,195.0,WIN,16:00:00,6880.87,6882.73,103315.0
20260218,15:57:00,CALL,6895,6905,10.0,0.05,0.1,0.15,0.0,0.05,15,20.29,7.1,0.0,45.0,WIN,16:00:00,6887.89,6881.32,103360.0
20260311,15:57:00,CALL,6780,6790,10.0,0.1,0.15,0.2,0.0,0.05,15,24.93,6.0,0.0,120.0,WIN,16:00:00,6773.98,6775.78,103480.0
20260318,15:57:00,CALL,6635,6645,10.0,0.05,0.1,0.15,0.0,0.05,15,22.37,7.5,0.0,45.0,WIN,16:00:00,6627.48,6624.71,103525.0
