entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220114,15:55:00,PUT,4650,4640,10.0,0.1,0.2,0.25,0.0,0.1,15,20.31,13.5,0.0,120.0,WIN,16:00:00,4663.47,4662.82,100120.0
20220118,15:55:00,CALL,4585,4595,10.0,0.1,0.2,0.3,0.0,0.1,15,19.19,15.7,0.0,120.0,WIN,16:00:00,4569.34,4577.34,100240.0
20240628,15:55:00,PUT,5450,5440,10.0,0.2,0.3,0.4,0.05,0.1,15,12.24,15.3,0.0,270.0,WIN,16:00:00,5465.3,5460.71,100510.0
20240628,15:55:00,CALL,5480,5490,10.0,0.15,0.2,0.25,0.0,0.05,15,12.24,14.7,0.0,195.0,WIN,16:00:00,5465.3,5460.71,100705.0
20240712,15:55:00,PUT,5610,5600,10.0,0.1,0.2,0.3,0.05,0.1,15,12.92,12.4,0.0,120.0,WIN,16:00:00,5622.39,5615.39,100825.0
20240719,15:55:00,CALL,5515,5525,10.0,0.15,0.25,0.35,0.05,0.1,15,15.93,12.2,0.0,195.0,WIN,16:00:00,5502.77,5505.09,101020.0
20240802,15:55:00,PUT,5320,5310,10.0,0.35,0.55,0.7,0.15,0.2,15,18.59,15.1,0.0,495.0,WIN,16:00:00,5335.07,5346.5,101515.0
20240802,15:55:00,CALL,5350,5360,10.0,0.5,0.65,0.8,0.1,0.15,15,18.59,14.9,0.0,720.0,WIN,16:00:00,5335.07,5346.5,102235.0
20240830,15:55:00,PUT,5630,5620,10.0,0.25,0.35,0.4,0.05,0.1,15,15.65,13.7,0.0,345.0,WIN,16:00:00,5643.69,5648.21,102580.0
20240903,15:55:00,PUT,5505,5495,10.0,0.3,0.55,0.7,0.15,0.25,15,15.0,13.5,0.0,420.0,WIN,16:00:00,5518.48,5528.94,103000.0
20240906,15:55:00,PUT,5395,5385,10.0,0.2,0.3,0.35,0.05,0.1,15,19.9,15.4,0.0,270.0,WIN,16:00:00,5410.38,5408.52,103270.0
20240906,15:55:00,CALL,5425,5435,10.0,0.25,0.35,0.5,0.05,0.1,15,19.9,14.6,0.0,345.0,WIN,16:00:00,5410.38,5408.52,103615.0
20240930,15:55:00,PUT,5740,5730,10.0,0.15,0.3,0.4,0.1,0.15,15,16.96,16.5,0.0,195.0,WIN,16:00:00,5756.53,5762.4,103810.0
20240930,15:55:00,CALL,5770,5780,10.0,0.45,0.6,0.65,0.1,0.15,15,16.96,13.5,0.0,645.0,WIN,16:00:00,5756.53,5762.4,104455.0
20241001,15:55:00,PUT,5695,5685,10.0,0.15,0.25,0.35,0.05,0.1,15,16.73,12.5,0.0,195.0,WIN,16:00:00,5707.52,5708.72,104650.0
20241001,15:55:00,CALL,5720,5730,10.0,0.2,0.25,0.3,0.0,0.05,15,16.73,12.5,0.0,270.0,WIN,16:00:00,5707.52,5708.72,104920.0
20241230,15:55:00,CALL,5935,5945,10.0,0.15,0.2,0.25,0.0,0.05,15,15.95,14.1,0.0,195.0,WIN,16:00:00,5920.95,5906.93,105115.0
20241231,15:55:00,PUT,5865,5855,10.0,0.4,0.55,0.65,0.1,0.15,15,17.4,14.2,0.0,570.0,WIN,16:00:00,5879.18,5881.79,105685.0
20241231,15:55:00,CALL,5895,5905,10.0,0.3,0.5,0.6,0.1,0.2,15,17.4,15.8,0.0,420.0,WIN,16:00:00,5879.18,5881.79,106105.0
20250107,15:55:00,PUT,5895,5885,10.0,0.2,0.25,0.35,0.0,0.05,15,16.04,12.8,0.0,270.0,WIN,16:00:00,5907.75,5909.04,106375.0
20250127,15:55:00,PUT,5985,5975,10.0,0.1,0.2,0.25,0.05,0.1,15,14.85,14.3,0.0,120.0,WIN,16:00:00,5999.29,6012.31,106495.0
20250131,15:55:00,PUT,6025,6015,10.0,0.4,0.6,0.65,0.15,0.2,15,15.84,14.4,0.0,570.0,WIN,16:00:00,6039.4,6040.46,107065.0
20250131,15:55:00,CALL,6055,6065,10.0,0.3,0.45,0.55,0.1,0.15,15,15.84,15.6,0.0,420.0,WIN,16:00:00,6039.4,6040.46,107485.0
20250203,15:55:00,CALL,6015,6025,10.0,0.15,0.25,0.35,0.05,0.1,15,16.43,13.3,0.0,195.0,WIN,16:00:00,6001.67,5994.63,107680.0
20250428,15:55:00,CALL,5550,5560,10.0,0.15,0.25,0.3,0.05,0.1,15,24.84,12.8,0.0,195.0,WIN,16:00:00,5537.22,5528.71,107875.0
20250502,15:55:00,PUT,5675,5665,10.0,0.15,0.25,0.35,0.05,0.1,15,24.6,13.9,0.0,195.0,WIN,16:00:00,5688.85,5686.63,108070.0
20250506,15:55:00,PUT,5605,5595,10.0,0.15,0.2,0.3,0.0,0.05,15,23.64,12.1,0.0,195.0,WIN,16:00:00,5617.14,5606.84,108265.0
20250512,15:55:00,CALL,5850,5860,10.0,0.15,0.2,0.3,0.0,0.05,15,21.9,13.0,0.0,195.0,WIN,16:00:00,5836.97,5844.17,108460.0
20250523,15:55:00,CALL,5815,5825,10.0,0.2,0.3,0.45,0.05,0.1,15,20.28,13.1,0.0,270.0,WIN,16:00:00,5801.88,5802.83,108730.0
20250530,15:55:00,PUT,5890,5880,10.0,0.45,0.65,0.8,0.15,0.2,15,19.18,16.8,0.0,645.0,WIN,16:00:00,5906.79,5911.62,109375.0
20250530,15:55:00,CALL,5920,5930,10.0,0.5,0.85,1.05,0.25,0.35,15,19.18,13.2,0.0,720.0,WIN,16:00:00,5906.79,5911.62,110095.0
20250613,15:55:00,PUT,5955,5945,10.0,0.1,0.2,0.35,0.05,0.1,15,18.02,12.9,0.0,120.0,WIN,16:00:00,5967.88,5976.96,110215.0
20250801,15:55:00,CALL,6255,6265,10.0,0.2,0.3,0.35,0.05,0.1,15,16.72,14.4,0.0,270.0,WIN,16:00:00,6240.59,6238.01,110485.0
20251010,15:55:00,PUT,6545,6535,10.0,0.7,1.4,1.6,0.45,0.7,15,16.43,14.4,0.0,1020.0,WIN,16:00:00,6559.43,6552.5,111505.0
20251107,15:55:00,PUT,6705,6695,10.0,0.1,0.2,0.3,0.05,0.1,15,19.5,12.3,0.0,120.0,WIN,16:00:00,6717.31,6728.81,111625.0
20251117,15:55:00,PUT,6650,6640,10.0,0.15,0.2,0.25,0.0,0.05,15,19.83,13.7,0.0,195.0,WIN,16:00:00,6663.68,6672.5,111820.0
20251118,15:55:00,PUT,6615,6605,10.0,0.15,0.2,0.25,0.0,0.05,15,22.38,13.6,0.0,195.0,WIN,16:00:00,6628.6,6617.37,112015.0
20260130,15:55:00,CALL,6950,6960,10.0,0.1,0.2,0.25,0.0,0.1,15,16.88,14.7,0.0,120.0,WIN,16:00:00,6935.26,6939.14,112135.0
20260206,15:55:00,CALL,6955,6965,10.0,0.1,0.2,0.25,0.05,0.1,15,21.77,13.4,0.0,120.0,WIN,16:00:00,6941.56,6932.25,112255.0
20260227,15:55:00,CALL,6885,6895,10.0,0.1,0.2,0.3,0.05,0.1,15,18.63,13.8,0.0,120.0,WIN,16:00:00,6871.25,6878.88,112375.0
20260303,15:55:00,PUT,6800,6790,10.0,0.1,0.2,0.25,0.05,0.1,15,21.44,16.1,0.0,120.0,WIN,16:00:00,6816.14,6816.63,112495.0
