entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220110,15:55:00,PUT,4645,4625,20.0,0.05,0.1,0.2,0.0,0.05,7,18.76,15.3,0.0,21.0,WIN,16:00:00,4660.28,4670.29,100021.0
20220110,15:55:00,CALL,4675,4695,20.0,0.05,0.1,0.15,0.0,0.05,7,18.76,14.7,0.0,21.0,WIN,16:00:00,4660.28,4670.29,100042.0
20220114,15:55:00,PUT,4650,4630,20.0,0.15,0.2,0.25,0.0,0.05,7,20.31,13.5,0.0,91.0,WIN,16:00:00,4663.47,4662.82,100133.0
20220118,15:55:00,PUT,4555,4535,20.0,0.1,0.15,0.3,0.0,0.05,7,19.19,14.3,0.0,56.0,WIN,16:00:00,4569.34,4577.34,100189.0
20220118,15:55:00,CALL,4585,4605,20.0,0.15,0.2,0.3,0.0,0.05,7,19.19,15.7,0.0,91.0,WIN,16:00:00,4569.34,4577.34,100280.0
20220121,15:55:00,PUT,4385,4365,20.0,0.4,0.45,0.8,0.0,0.05,7,25.59,13.7,0.0,266.0,WIN,16:00:00,4398.74,4397.73,100546.0
20220121,15:55:00,CALL,4415,4435,20.0,0.25,0.35,0.6,0.05,0.1,7,25.59,16.3,0.0,161.0,WIN,16:00:00,4398.74,4397.73,100707.0
20220128,15:55:00,PUT,4405,4385,20.0,0.25,0.3,0.55,0.0,0.05,7,30.49,15.9,0.0,161.0,WIN,16:00:00,4420.86,4432.0,100868.0
20220128,15:55:00,CALL,4435,4455,20.0,0.35,0.4,0.6,0.0,0.05,7,30.49,14.1,0.0,231.0,WIN,16:00:00,4420.86,4432.0,101099.0
20220207,15:55:00,PUT,4460,4440,20.0,0.25,0.3,0.5,0.0,0.05,7,23.22,14.1,0.0,161.0,WIN,16:00:00,4474.05,4483.92,101260.0
20220207,15:55:00,CALL,4490,4510,20.0,0.15,0.2,0.4,0.0,0.05,7,23.22,15.9,0.0,91.0,WIN,16:00:00,4474.05,4483.92,101351.0
20220222,15:55:00,PUT,4280,4260,20.0,0.35,0.45,0.75,0.0,0.1,7,27.75,12.4,0.0,231.0,WIN,16:00:00,4292.45,4304.66,101582.0
20220222,15:55:00,CALL,4305,4325,20.0,0.45,0.5,0.8,0.0,0.05,7,27.75,12.6,0.0,301.0,WIN,16:00:00,4292.45,4304.66,101883.0
20220225,15:55:00,PUT,4365,4345,20.0,0.05,0.1,0.2,0.0,0.05,7,30.32,16.4,0.0,21.0,WIN,16:00:00,4381.4,4384.62,101904.0
20220225,15:55:00,CALL,4395,4415,20.0,0.25,0.3,0.45,0.0,0.05,7,30.32,13.6,0.0,161.0,WIN,16:00:00,4381.4,4384.62,102065.0
20220304,15:55:00,PUT,4310,4290,20.0,0.15,0.3,0.5,0.05,0.15,7,30.48,15.6,0.0,91.0,WIN,16:00:00,4325.56,4328.87,102156.0
20220304,15:55:00,CALL,4340,4360,20.0,0.15,0.2,0.35,0.0,0.05,7,30.48,14.4,0.0,91.0,WIN,16:00:00,4325.56,4328.87,102247.0
20220307,15:55:00,PUT,4185,4165,20.0,0.15,0.2,0.3,0.0,0.05,7,31.98,16.1,0.0,91.0,WIN,16:00:00,4201.06,4200.89,102338.0
20220307,15:55:00,CALL,4215,4235,20.0,0.3,0.35,0.55,0.0,0.05,7,31.98,13.9,0.0,196.0,WIN,16:00:00,4201.06,4200.89,102534.0
20220311,15:55:00,PUT,4195,4175,20.0,0.35,0.4,0.45,0.0,0.05,7,30.23,12.5,0.0,231.0,WIN,16:00:00,4207.48,4204.36,102765.0
20220311,15:55:00,CALL,4220,4240,20.0,0.15,0.2,0.35,0.0,0.05,7,30.23,12.5,0.0,91.0,WIN,16:00:00,4207.48,4204.36,102856.0
20220314,15:55:00,PUT,4155,4135,20.0,0.15,0.2,0.4,0.0,0.05,7,30.75,12.9,0.0,91.0,WIN,16:00:00,4167.89,4173.06,102947.0
20220314,15:55:00,CALL,4180,4200,20.0,0.2,0.25,0.4,0.0,0.05,7,30.75,12.1,0.0,126.0,WIN,16:00:00,4167.89,4173.06,103073.0
20220318,15:55:00,PUT,4445,4425,20.0,0.05,0.1,0.2,0.0,0.05,7,25.67,15.3,0.0,21.0,WIN,16:00:00,4460.3,4463.08,103094.0
20220331,15:55:00,PUT,4530,4510,20.0,0.55,0.7,0.9,0.1,0.15,7,19.33,15.9,0.0,371.0,WIN,16:00:00,4545.94,4530.5,103465.0
20220331,15:55:00,CALL,4560,4580,20.0,0.65,0.7,0.85,0.0,0.05,7,19.33,14.1,0.0,441.0,WIN,16:00:00,4545.94,4530.5,103906.0
20220408,15:55:00,PUT,4470,4450,20.0,0.05,0.1,0.15,0.0,0.05,7,21.55,16.6,0.0,21.0,WIN,16:00:00,4486.6,4488.68,103927.0
20220408,15:55:00,CALL,4500,4520,20.0,0.05,0.1,0.2,0.0,0.05,7,21.55,13.4,0.0,21.0,WIN,16:00:00,4486.6,4488.68,103948.0
20220414,15:55:00,CALL,4410,4430,20.0,0.05,0.1,0.2,0.0,0.05,7,21.82,13.4,0.0,21.0,WIN,16:00:00,4396.61,4392.62,103969.0
20220418,15:55:00,PUT,4365,4345,20.0,0.05,0.1,0.2,0.0,0.05,7,22.7,13.2,0.0,21.0,WIN,16:00:00,4378.24,4391.81,103990.0
20220422,15:55:00,PUT,4265,4245,20.0,0.65,0.75,1.05,0.0,0.1,7,22.68,12.1,0.0,441.0,WIN,16:00:00,4277.15,4271.94,104431.0
20220422,15:55:00,CALL,4290,4310,20.0,0.55,0.65,0.95,0.05,0.1,7,22.68,12.9,0.0,371.0,WIN,16:00:00,4277.15,4271.94,104802.0
20220426,15:55:00,PUT,4170,4150,20.0,0.3,0.35,0.5,0.0,0.05,7,27.02,13.5,0.0,196.0,WIN,16:00:00,4183.47,4175.2,104998.0
20220426,15:55:00,CALL,4200,4220,20.0,0.2,0.25,0.35,0.0,0.05,7,27.02,16.5,0.0,126.0,WIN,16:00:00,4183.47,4175.2,105124.0
20220503,15:55:00,PUT,4160,4140,20.0,0.15,0.2,0.25,0.0,0.05,7,32.34,18.4,0.0,91.0,WIN,16:00:00,4178.4,4175.27,105215.0
20220509,15:55:00,PUT,3970,3950,20.0,0.65,0.7,1.05,0.0,0.05,7,30.19,12.3,0.0,441.0,WIN,16:00:00,3982.28,3991.36,105656.0
20220509,15:55:00,CALL,3995,4015,20.0,0.95,1.05,1.35,0.05,0.1,7,30.19,12.7,0.0,651.0,WIN,16:00:00,3982.28,3991.36,106307.0
20220513,15:55:00,PUT,4005,3985,20.0,0.55,0.6,0.85,0.0,0.05,7,31.77,12.5,0.0,371.0,WIN,16:00:00,4017.5,4023.86,106678.0
20220513,15:55:00,CALL,4030,4050,20.0,0.25,0.3,0.5,0.0,0.05,7,31.77,12.5,0.0,161.0,WIN,16:00:00,4017.5,4023.86,106839.0
20220517,15:55:00,PUT,4070,4050,20.0,0.05,0.1,0.2,0.0,0.05,7,27.47,13.3,0.0,21.0,WIN,16:00:00,4083.32,4088.93,106860.0
20220520,15:55:00,PUT,3880,3860,20.0,0.25,0.3,0.45,0.0,0.05,7,29.35,15.2,0.0,161.0,WIN,16:00:00,3895.23,3901.37,107021.0
20220520,15:55:00,CALL,3910,3930,20.0,0.3,0.35,0.5,0.0,0.05,7,29.35,14.8,0.0,196.0,WIN,16:00:00,3895.23,3901.37,107217.0
20220526,15:55:00,CALL,4075,4095,20.0,0.1,0.15,0.3,0.0,0.05,7,28.37,14.3,0.0,56.0,WIN,16:00:00,4060.65,4057.94,107273.0
20220602,15:55:00,PUT,4160,4140,20.0,0.05,0.1,0.15,0.0,0.05,7,25.69,12.1,0.0,21.0,WIN,16:00:00,4172.12,4176.89,107294.0
20220609,15:55:00,CALL,4045,4065,20.0,0.05,0.1,0.15,0.0,0.05,7,23.96,14.1,0.0,21.0,WIN,16:00:00,4030.89,4017.74,107315.0
20220616,15:55:00,PUT,3640,3620,20.0,0.05,0.1,0.25,0.0,0.05,7,29.62,15.6,0.0,21.0,WIN,16:00:00,3655.64,3667.24,107336.0
20220616,15:55:00,CALL,3670,3690,20.0,0.05,0.1,0.2,0.0,0.05,7,29.62,14.4,0.0,21.0,WIN,16:00:00,3655.64,3667.24,107357.0
20220623,15:55:00,CALL,3805,3825,20.0,0.05,0.1,0.15,0.0,0.05,7,28.95,12.1,0.0,21.0,WIN,16:00:00,3792.92,3795.76,107378.0
20220624,15:55:00,CALL,3920,3940,20.0,0.05,0.1,0.2,0.0,0.05,7,29.05,12.6,0.0,21.0,WIN,16:00:00,3907.41,3912.15,107399.0
20220628,15:55:00,CALL,3840,3860,20.0,0.05,0.1,0.15,0.0,0.05,7,26.95,12.1,0.0,21.0,WIN,16:00:00,3827.87,3821.74,107420.0
20220630,15:55:00,PUT,3755,3735,20.0,0.1,0.15,0.35,0.0,0.05,7,28.16,16.7,0.0,56.0,WIN,16:00:00,3771.72,3786.03,107476.0
20220630,15:55:00,CALL,3785,3805,20.0,0.4,0.5,0.7,0.0,0.1,7,28.16,13.3,1.03,-455.0,LOSS,16:00:00,3771.72,3786.03,107021.0
20220705,15:55:00,PUT,3815,3795,20.0,0.05,0.1,0.25,0.0,0.05,7,26.7,12.5,0.0,21.0,WIN,16:00:00,3827.53,3831.59,107042.0
20220705,15:55:00,CALL,3840,3860,20.0,0.05,0.1,0.15,0.0,0.05,7,26.7,12.5,0.0,21.0,WIN,16:00:00,3827.53,3831.59,107063.0
20220707,15:55:00,PUT,3890,3870,20.0,0.05,0.1,0.15,0.0,0.05,7,26.73,12.1,0.0,21.0,WIN,16:00:00,3902.06,3902.43,107084.0
20220719,15:55:00,PUT,3920,3900,20.0,0.05,0.1,0.15,0.0,0.05,7,25.3,14.3,0.0,21.0,WIN,16:00:00,3934.27,3936.14,107105.0
20220902,15:55:00,PUT,3910,3890,20.0,0.15,0.2,0.3,0.0,0.05,7,25.56,12.8,0.0,91.0,WIN,16:00:00,3922.84,3924.41,107196.0
20220902,15:55:00,CALL,3935,3955,20.0,0.1,0.15,0.25,0.0,0.05,7,25.56,12.2,0.0,56.0,WIN,16:00:00,3922.84,3924.41,107252.0
20220913,15:55:00,PUT,3920,3900,20.0,0.1,0.15,0.25,0.0,0.05,7,23.87,14.0,0.0,56.0,WIN,16:00:00,3934.01,3932.63,107308.0
20220913,15:55:00,CALL,3950,3970,20.0,0.05,0.1,0.2,0.0,0.05,7,23.87,16.0,0.0,21.0,WIN,16:00:00,3934.01,3932.63,107329.0
20220915,15:55:00,PUT,3890,3870,20.0,0.2,0.25,0.35,0.0,0.05,7,26.16,12.1,0.0,126.0,WIN,16:00:00,3902.1,3901.32,107455.0
20220915,15:55:00,CALL,3915,3935,20.0,0.1,0.15,0.3,0.0,0.05,7,26.16,12.9,0.0,56.0,WIN,16:00:00,3902.1,3901.32,107511.0
20220916,15:55:00,PUT,3860,3840,20.0,0.1,0.15,0.25,0.0,0.05,7,26.27,12.9,0.0,56.0,WIN,16:00:00,3872.86,3873.44,107567.0
20220916,15:55:00,CALL,3885,3905,20.0,0.15,0.2,0.3,0.0,0.05,7,26.27,12.1,0.0,91.0,WIN,16:00:00,3872.86,3873.44,107658.0
20220923,15:55:00,PUT,3675,3655,20.0,0.15,0.2,0.25,0.0,0.05,7,27.35,15.8,0.0,91.0,WIN,16:00:00,3690.81,3693.49,107749.0
20220923,15:55:00,CALL,3705,3725,20.0,0.15,0.2,0.25,0.0,0.05,7,27.35,14.2,0.0,91.0,WIN,16:00:00,3690.81,3693.49,107840.0
20220927,15:55:00,PUT,3635,3615,20.0,0.2,0.25,0.3,0.0,0.05,7,32.26,16.9,0.0,126.0,WIN,16:00:00,3651.94,3647.6,107966.0
20220927,15:55:00,CALL,3665,3685,20.0,0.1,0.15,0.25,0.0,0.05,7,32.26,13.1,0.0,56.0,WIN,16:00:00,3651.94,3647.6,108022.0
20221003,15:55:00,CALL,3695,3715,20.0,0.05,0.1,0.15,0.0,0.05,7,31.62,13.3,0.0,21.0,WIN,16:00:00,3681.73,3678.43,108043.0
20221006,15:55:00,PUT,3735,3715,20.0,0.15,0.2,0.3,0.0,0.05,7,28.55,13.8,0.0,91.0,WIN,16:00:00,3748.8,3744.4,108134.0
20221007,15:55:00,PUT,3625,3605,20.0,0.3,0.35,0.45,0.0,0.05,7,30.52,12.9,0.0,196.0,WIN,16:00:00,3637.87,3639.84,108330.0
20221007,15:55:00,CALL,3650,3670,20.0,0.25,0.3,0.4,0.0,0.05,7,30.52,12.1,0.0,161.0,WIN,16:00:00,3637.87,3639.84,108491.0
