entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220118,15:55:00,CALL,4590,4605,15.0,0.05,0.1,0.15,0.0,0.05,1,19.19,20.7,0.0,3.0,WIN,16:00:00,4569.34,4577.34,100003.0
20220124,15:55:00,PUT,4380,4365,15.0,0.8,1.0,1.3,0.1,0.2,1,28.85,24.3,0.0,78.0,WIN,16:00:00,4404.32,4410.5,100081.0
20220124,15:55:00,CALL,4425,4440,15.0,0.65,0.9,1.5,0.05,0.25,1,28.85,20.7,0.0,63.0,WIN,16:00:00,4404.32,4410.5,100144.0
20220126,15:55:00,PUT,4330,4315,15.0,0.1,0.3,0.9,0.1,0.2,1,31.16,24.8,0.0,8.0,WIN,16:00:00,4354.82,4349.78,100152.0
20220126,15:55:00,CALL,4375,4390,15.0,0.4,0.5,1.25,0.0,0.1,1,31.16,20.2,0.0,38.0,WIN,16:00:00,4354.82,4349.78,100190.0
20220128,15:55:00,PUT,4400,4385,15.0,0.1,0.15,0.25,0.0,0.05,1,30.49,20.9,0.0,8.0,WIN,16:00:00,4420.86,4432.0,100198.0
20220204,15:55:00,CALL,4535,4550,15.0,0.05,0.1,0.2,0.0,0.05,1,24.35,21.5,0.0,3.0,WIN,16:00:00,4513.54,4500.61,100201.0
20220211,15:55:00,PUT,4400,4385,15.0,0.6,0.75,0.9,0.1,0.15,1,23.91,22.0,0.0,58.0,WIN,16:00:00,4422.0,4418.49,100259.0
20220218,15:55:00,PUT,4325,4310,15.0,0.05,0.1,0.15,0.0,0.05,1,28.11,23.6,0.0,3.0,WIN,16:00:00,4348.6,4348.97,100262.0
20220218,15:55:00,CALL,4370,4385,15.0,0.05,0.1,0.2,0.0,0.05,1,28.11,21.4,0.0,3.0,WIN,16:00:00,4348.6,4348.97,100265.0
20220228,15:55:00,PUT,4345,4330,15.0,0.1,0.25,0.5,0.05,0.15,1,27.59,20.6,0.0,8.0,WIN,16:00:00,4365.56,4373.39,100273.0
20220307,15:55:00,PUT,4180,4165,15.0,0.05,0.1,0.15,0.0,0.05,1,31.98,21.1,0.0,3.0,WIN,16:00:00,4201.06,4200.89,100276.0
20220309,15:55:00,PUT,4260,4245,15.0,0.1,0.15,0.25,0.0,0.05,1,35.13,21.2,0.0,8.0,WIN,16:00:00,4281.16,4277.86,100284.0
20220331,15:55:00,PUT,4525,4510,15.0,0.2,0.35,0.45,0.1,0.15,1,19.33,20.9,0.0,18.0,WIN,16:00:00,4545.94,4530.5,100302.0
20220429,15:55:00,PUT,4110,4095,15.0,0.3,0.5,0.8,0.1,0.2,1,29.99,20.3,0.0,28.0,WIN,16:00:00,4130.33,4131.76,100330.0
20220502,15:55:00,PUT,4130,4115,15.0,0.05,0.1,0.2,0.0,0.05,1,33.4,23.4,0.0,3.0,WIN,16:00:00,4153.43,4155.58,100333.0
20220506,15:55:00,CALL,4145,4160,15.0,0.1,0.2,0.35,0.05,0.1,1,31.2,20.4,0.0,8.0,WIN,16:00:00,4124.65,4123.67,100341.0
20220520,15:55:00,PUT,3875,3860,15.0,0.05,0.1,0.25,0.0,0.05,1,29.35,20.2,0.0,3.0,WIN,16:00:00,3895.23,3901.37,100344.0
20220531,15:55:00,PUT,4120,4105,15.0,0.05,0.1,0.2,0.0,0.05,1,25.72,20.2,0.0,3.0,WIN,16:00:00,4140.18,4132.47,100347.0
20220610,15:55:00,PUT,3890,3875,15.0,0.05,0.1,0.15,0.0,0.05,1,26.09,22.4,0.0,3.0,WIN,16:00:00,3912.44,3900.76,100350.0
20220613,15:55:00,PUT,3725,3710,15.0,0.05,0.1,0.25,0.0,0.05,1,27.75,22.9,0.0,3.0,WIN,16:00:00,3747.87,3749.91,100353.0
20220615,15:55:00,CALL,3810,3825,15.0,0.15,0.2,0.25,0.0,0.05,1,32.69,22.1,0.0,13.0,WIN,16:00:00,3787.9,3789.91,100366.0
20220630,15:55:00,CALL,3795,3810,15.0,0.05,0.1,0.2,0.0,0.05,1,28.16,23.3,0.0,3.0,WIN,16:00:00,3771.72,3786.03,100369.0
20220923,15:55:00,PUT,3670,3655,15.0,0.05,0.1,0.15,0.0,0.05,1,27.35,20.8,0.0,3.0,WIN,16:00:00,3690.81,3693.49,100372.0
20220926,15:55:00,PUT,3655,3640,15.0,0.05,0.1,0.2,0.0,0.05,1,29.92,20.8,0.0,3.0,WIN,16:00:00,3675.75,3655.52,100375.0
20220927,15:55:00,PUT,3630,3615,15.0,0.05,0.1,0.15,0.0,0.05,1,32.26,21.9,0.0,3.0,WIN,16:00:00,3651.94,3647.6,100378.0
20220929,15:55:00,PUT,3620,3605,15.0,0.05,0.1,0.15,0.0,0.05,1,30.18,20.0,0.0,3.0,WIN,16:00:00,3640.0,3640.71,100381.0
20220930,15:55:00,PUT,3570,3555,15.0,0.15,0.25,0.35,0.0,0.1,1,31.84,23.8,0.0,13.0,WIN,16:00:00,3593.77,3586.47,100394.0
20240501,15:55:00,CALL,5045,5060,15.0,0.05,0.1,0.15,0.0,0.05,1,15.65,20.7,0.0,3.0,WIN,16:00:00,5024.3,5018.36,100397.0
20240612,15:55:00,PUT,5400,5385,15.0,0.05,0.1,0.15,0.0,0.05,1,12.85,23.5,0.0,3.0,WIN,16:00:00,5423.51,5420.96,100400.0
20240628,15:55:00,PUT,5445,5430,15.0,0.1,0.15,0.2,0.0,0.05,1,12.24,20.3,0.0,8.0,WIN,16:00:00,5465.3,5460.71,100408.0
20240731,15:55:00,PUT,5505,5490,15.0,0.4,0.5,0.55,0.05,0.1,1,17.69,20.3,0.0,38.0,WIN,16:00:00,5525.34,5522.28,100446.0
20240731,15:55:00,CALL,5550,5565,15.0,0.05,0.1,0.15,0.0,0.05,1,17.69,24.7,0.0,3.0,WIN,16:00:00,5525.34,5522.28,100449.0
20240802,15:55:00,PUT,5315,5300,15.0,0.15,0.25,0.35,0.05,0.1,1,18.59,20.1,0.0,13.0,WIN,16:00:00,5335.07,5346.5,100462.0
20240805,15:55:00,PUT,5150,5135,15.0,0.15,0.3,0.4,0.1,0.15,1,23.39,22.2,0.0,13.0,WIN,16:00:00,5172.25,5186.48,100475.0
20240805,15:55:00,CALL,5195,5210,15.0,0.1,0.2,0.3,0.05,0.1,1,23.39,22.8,0.0,8.0,WIN,16:00:00,5172.25,5186.48,100483.0
20240806,15:55:00,CALL,5270,5285,15.0,0.1,0.2,0.3,0.05,0.1,1,38.57,21.6,0.0,8.0,WIN,16:00:00,5248.35,5239.85,100491.0
20240807,15:55:00,PUT,5180,5165,15.0,0.1,0.15,0.25,0.0,0.05,1,27.71,24.2,0.0,8.0,WIN,16:00:00,5204.18,5199.58,100499.0
20240903,15:55:00,PUT,5495,5480,15.0,0.1,0.15,0.25,0.0,0.05,1,15.0,23.5,0.0,8.0,WIN,16:00:00,5518.48,5528.94,100507.0
20240906,15:55:00,PUT,5390,5375,15.0,0.05,0.1,0.15,0.0,0.05,1,19.9,20.4,0.0,3.0,WIN,16:00:00,5410.38,5408.52,100510.0
20240930,15:55:00,CALL,5780,5795,15.0,0.05,0.1,0.15,0.0,0.05,1,16.96,23.5,0.0,3.0,WIN,16:00:00,5756.53,5762.4,100513.0
20241218,15:55:00,PUT,5885,5870,15.0,0.1,0.3,0.4,0.05,0.2,1,15.87,24.8,12.93,-1285.0,LOSS,16:00:00,5909.84,5872.07,99228.0
20241219,15:55:00,PUT,5845,5830,15.0,0.1,0.2,0.25,0.05,0.1,1,27.62,23.6,0.0,8.0,WIN,16:00:00,5868.64,5867.09,99236.0
20241220,15:55:00,CALL,5955,5970,15.0,0.05,0.1,0.2,0.0,0.05,1,24.09,23.7,0.0,3.0,WIN,16:00:00,5931.3,5931.01,99239.0
20241231,15:55:00,PUT,5855,5840,15.0,0.05,0.1,0.15,0.0,0.05,1,17.4,24.2,0.0,3.0,WIN,16:00:00,5879.18,5881.79,99242.0
20250131,15:55:00,PUT,6015,6000,15.0,0.1,0.15,0.2,0.0,0.05,1,15.84,24.4,0.0,8.0,WIN,16:00:00,6039.4,6040.46,99250.0
20250225,15:55:00,PUT,5930,5915,15.0,0.1,0.15,0.2,0.0,0.05,1,18.98,20.3,0.0,8.0,WIN,16:00:00,5950.3,5955.34,99258.0
20250228,15:55:00,CALL,5960,5975,15.0,0.1,0.15,0.25,0.0,0.05,1,21.13,20.7,0.0,8.0,WIN,16:00:00,5939.28,5954.41,99266.0
20250303,15:55:00,PUT,5815,5800,15.0,0.2,0.3,0.35,0.05,0.1,1,19.63,20.6,0.0,18.0,WIN,16:00:00,5835.64,5849.72,99284.0
20250304,15:55:00,PUT,5755,5740,15.0,0.25,0.3,0.55,0.0,0.05,1,22.78,22.1,0.0,23.0,WIN,16:00:00,5777.13,5778.18,99307.0
20250305,15:55:00,CALL,5870,5885,15.0,0.1,0.15,0.25,0.0,0.05,1,23.51,22.2,0.0,8.0,WIN,16:00:00,5847.79,5842.52,99315.0
20250306,15:55:00,PUT,5720,5705,15.0,0.25,0.35,0.45,0.05,0.1,1,21.93,24.4,0.0,23.0,WIN,16:00:00,5744.37,5738.5,99338.0
