entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220110,15:55:00,PUT,4645,4595,50.0,0.05,0.1,0.2,0.0,0.05,3,18.76,15.3,0.0,9.0,WIN,16:00:00,4660.28,4670.29,100009.0
20220110,15:55:00,CALL,4675,4725,50.0,0.05,0.1,0.15,0.0,0.05,3,18.76,14.7,0.0,9.0,WIN,16:00:00,4660.28,4670.29,100018.0
20220114,15:55:00,PUT,4650,4600,50.0,0.15,0.2,0.25,0.0,0.05,3,20.31,13.5,0.0,39.0,WIN,16:00:00,4663.47,4662.82,100057.0
20220118,15:55:00,PUT,4555,4505,50.0,0.1,0.15,0.3,0.0,0.05,3,19.19,14.3,0.0,24.0,WIN,16:00:00,4569.34,4577.34,100081.0
20220118,15:55:00,CALL,4585,4635,50.0,0.15,0.2,0.3,0.0,0.05,3,19.19,15.7,0.0,39.0,WIN,16:00:00,4569.34,4577.34,100120.0
20220121,15:55:00,PUT,4385,4335,50.0,0.4,0.45,0.8,0.0,0.05,3,25.59,13.7,0.0,114.0,WIN,16:00:00,4398.74,4397.73,100234.0
20220121,15:55:00,CALL,4415,4465,50.0,0.3,0.35,0.6,0.0,0.05,3,25.59,16.3,0.0,84.0,WIN,16:00:00,4398.74,4397.73,100318.0
20220128,15:55:00,PUT,4405,4355,50.0,0.25,0.3,0.55,0.0,0.05,3,30.49,15.9,0.0,69.0,WIN,16:00:00,4420.86,4432.0,100387.0
20220128,15:55:00,CALL,4435,4485,50.0,0.35,0.4,0.6,0.0,0.05,3,30.49,14.1,0.0,99.0,WIN,16:00:00,4420.86,4432.0,100486.0
20220207,15:55:00,PUT,4460,4410,50.0,0.25,0.3,0.5,0.0,0.05,3,23.22,14.1,0.0,69.0,WIN,16:00:00,4474.05,4483.92,100555.0
20220207,15:55:00,CALL,4490,4540,50.0,0.15,0.2,0.4,0.0,0.05,3,23.22,15.9,0.0,39.0,WIN,16:00:00,4474.05,4483.92,100594.0
20220222,15:55:00,PUT,4280,4230,50.0,0.4,0.45,0.75,0.0,0.05,3,27.75,12.4,0.0,114.0,WIN,16:00:00,4292.45,4304.66,100708.0
20220222,15:55:00,CALL,4305,4355,50.0,0.45,0.5,0.8,0.0,0.05,3,27.75,12.6,0.0,129.0,WIN,16:00:00,4292.45,4304.66,100837.0
