entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220105,11:00:00,PUT,4780,4770,10.0,1.7,4.2,4.4,2.4,2.5,1,16.91,10.6,10.0,-832.0,LOSS,16:00:00,4790.59,4700.67,99168.0
20220107,11:00:00,PUT,4655,4645,10.0,2.2,6.9,7.1,4.5,4.7,1,19.61,13.8,0.0,218.0,WIN,16:00:00,4668.83,4677.02,99386.0
20220110,11:00:00,PUT,4580,4570,10.0,2.5,8.0,8.4,5.2,5.5,1,18.76,13.5,0.0,248.0,WIN,16:00:00,4593.46,4670.29,99634.0
20220112,11:00:00,PUT,4710,4700,10.0,2.1,7.4,7.6,5.1,5.3,1,18.41,13.4,0.0,208.0,WIN,16:00:00,4723.44,4726.43,99842.0
20220114,11:00:00,PUT,4630,4620,10.0,2.5,9.5,9.9,6.8,7.0,1,20.31,11.1,0.0,248.0,WIN,16:00:00,4641.11,4662.82,100090.0
20220118,11:00:00,PUT,4580,4570,10.0,3.0,10.6,10.8,7.4,7.6,1,19.19,10.9,2.66,32.0,WIN,16:00:00,4590.87,4577.34,100122.0
20220119,11:00:00,PUT,4565,4555,10.0,2.7,8.8,9.1,5.9,6.1,1,22.79,12.9,10.0,-732.0,LOSS,16:00:00,4577.91,4532.89,99390.0
20220121,11:00:00,PUT,4465,4455,10.0,3.0,15.3,15.7,11.9,12.3,1,25.59,10.2,10.0,-702.0,LOSS,16:00:00,4475.21,4397.73,98688.0
20220124,11:00:00,PUT,4290,4280,10.0,3.2,20.8,21.4,17.1,17.6,1,28.85,11.3,0.0,318.0,WIN,16:00:00,4301.31,4410.5,99006.0
20220126,11:00:00,PUT,4395,4385,10.0,3.6,28.3,28.6,24.4,24.7,1,31.16,10.2,10.0,-642.0,LOSS,16:00:00,4405.21,4349.78,98364.0
20220128,11:00:00,PUT,4335,4325,10.0,3.0,18.0,18.4,14.6,15.0,1,30.49,11.9,0.0,298.0,WIN,16:00:00,4346.88,4432.0,98662.0
20220131,11:00:00,PUT,4455,4445,10.0,3.1,12.7,12.9,9.4,9.6,1,27.66,10.4,0.0,308.0,WIN,16:00:00,4465.39,4515.45,98970.0
20220202,11:00:00,PUT,4555,4545,10.0,2.6,9.4,9.8,6.6,6.8,1,21.96,10.3,0.0,258.0,WIN,16:00:00,4565.34,4589.31,99228.0
20220204,11:00:00,PUT,4450,4440,10.0,3.3,14.3,14.7,10.7,11.0,1,24.35,10.4,0.0,328.0,WIN,16:00:00,4460.36,4500.61,99556.0
20220207,11:00:00,PUT,4500,4490,10.0,2.8,8.8,9.0,5.8,6.0,1,23.22,11.1,10.0,-722.0,LOSS,16:00:00,4511.05,4483.92,98834.0
20220209,11:00:00,PUT,4565,4555,10.0,1.8,5.9,6.1,3.9,4.1,1,21.44,14.6,0.0,178.0,WIN,16:00:00,4579.63,4587.21,99012.0
20220211,11:00:00,PUT,4490,4480,10.0,2.8,12.0,12.4,8.9,9.2,1,23.91,11.2,10.0,-722.0,LOSS,16:00:00,4501.18,4418.49,98290.0
20220214,11:00:00,PUT,4375,4365,10.0,2.9,15.7,16.0,12.5,12.8,1,27.36,14.7,0.0,288.0,WIN,16:00:00,4389.66,4401.55,98578.0
20220216,11:00:00,PUT,4425,4415,10.0,2.6,10.6,10.8,7.8,8.0,1,25.7,14.6,0.0,258.0,WIN,16:00:00,4439.57,4475.1,98836.0
20220218,11:00:00,PUT,4350,4340,10.0,2.9,12.1,12.4,8.9,9.2,1,28.11,13.6,1.03,185.0,WIN,16:00:00,4363.58,4348.97,99021.0
20220222,11:00:00,PUT,4315,4305,10.0,2.9,13.9,14.1,10.8,11.0,1,27.75,10.8,10.0,-712.0,LOSS,16:00:00,4325.79,4304.66,98309.0
20220223,11:00:00,PUT,4275,4265,10.0,2.9,12.7,13.0,9.5,9.8,1,28.81,14.2,10.0,-712.0,LOSS,16:00:00,4289.24,4225.62,97597.0
20220225,11:00:00,PUT,4325,4315,10.0,2.4,11.6,12.0,8.8,9.2,1,30.32,14.7,0.0,238.0,WIN,16:00:00,4339.7,4384.62,97835.0
20220228,11:00:00,PUT,4355,4345,10.0,3.0,14.8,15.7,11.4,11.8,1,27.59,11.4,0.0,298.0,WIN,16:00:00,4366.41,4373.39,98133.0
20220302,11:00:00,PUT,4340,4330,10.0,2.7,14.8,15.2,11.7,12.1,1,33.32,11.5,0.0,268.0,WIN,16:00:00,4351.49,4386.47,98401.0
20220304,11:00:00,PUT,4280,4270,10.0,3.1,15.7,16.0,12.2,12.6,1,30.48,10.9,0.0,308.0,WIN,16:00:00,4290.95,4328.87,98709.0
20220307,11:00:00,PUT,4250,4240,10.0,3.4,14.5,14.8,10.7,11.1,1,31.98,11.2,10.0,-662.0,LOSS,16:00:00,4261.18,4200.89,98047.0
20220309,11:00:00,PUT,4260,4250,10.0,2.8,15.3,15.6,12.3,12.5,1,35.13,11.1,0.0,278.0,WIN,16:00:00,4271.07,4277.86,98325.0
20220311,11:00:00,PUT,4260,4250,10.0,2.5,9.8,10.0,7.1,7.3,1,30.23,13.7,10.0,-752.0,LOSS,16:00:00,4273.67,4204.36,97573.0
20220314,11:00:00,PUT,4235,4225,10.0,2.6,11.6,11.9,8.7,9.0,1,30.75,11.2,10.0,-742.0,LOSS,16:00:00,4246.18,4173.06,96831.0
20220316,11:00:00,PUT,4325,4315,10.0,3.0,17.0,17.4,13.7,14.0,1,29.83,11.9,0.0,298.0,WIN,16:00:00,4336.85,4358.11,97129.0
20220318,11:00:00,PUT,4400,4390,10.0,2.4,8.6,8.8,5.9,6.2,1,25.67,12.1,0.0,238.0,WIN,16:00:00,4412.09,4463.08,97367.0
20220321,11:00:00,PUT,4455,4445,10.0,2.6,8.0,8.2,5.2,5.4,1,23.87,10.6,0.0,258.0,WIN,16:00:00,4465.61,4461.18,97625.0
20220323,11:00:00,PUT,4475,4465,10.0,2.2,7.0,7.2,4.6,4.8,1,22.94,13.6,10.0,-782.0,LOSS,16:00:00,4488.61,4456.12,96843.0
20220325,11:00:00,PUT,4525,4515,10.0,1.8,5.4,5.6,3.4,3.6,1,21.67,14.9,0.0,178.0,WIN,16:00:00,4539.91,4543.06,97021.0
20220328,11:00:00,PUT,4540,4530,10.0,2.4,6.2,6.4,3.6,3.8,1,20.81,10.1,0.0,238.0,WIN,16:00:00,4550.05,4575.49,97259.0
