entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220110,15:55:00,PUT,4645,4630,15.0,0.05,0.1,0.2,0.0,0.05,10,18.76,15.3,0.0,30.0,WIN,16:00:00,4660.28,4670.29,100030.0
20220121,15:55:00,PUT,4380,4365,15.0,0.1,0.15,0.35,0.0,0.05,10,25.59,18.7,0.0,80.0,WIN,16:00:00,4398.74,4397.73,100110.0
20220121,15:55:00,CALL,4415,4430,15.0,0.2,0.35,0.6,0.05,0.15,10,25.59,16.3,0.0,180.0,WIN,16:00:00,4398.74,4397.73,100290.0
20220128,15:55:00,PUT,4405,4390,15.0,0.25,0.3,0.55,0.0,0.05,10,30.49,15.9,0.0,230.0,WIN,16:00:00,4420.86,4432.0,100520.0
20220128,15:55:00,CALL,4440,4455,15.0,0.1,0.15,0.3,0.0,0.05,10,30.49,19.1,0.0,80.0,WIN,16:00:00,4420.86,4432.0,100600.0
20220207,15:55:00,PUT,4455,4440,15.0,0.05,0.1,0.2,0.0,0.05,10,23.22,19.1,0.0,30.0,WIN,16:00:00,4474.05,4483.92,100630.0
20220207,15:55:00,CALL,4490,4505,15.0,0.15,0.2,0.4,0.0,0.05,10,23.22,15.9,0.0,130.0,WIN,16:00:00,4474.05,4483.92,100760.0
20220225,15:55:00,PUT,4365,4350,15.0,0.05,0.1,0.2,0.0,0.05,10,30.32,16.4,0.0,30.0,WIN,16:00:00,4381.4,4384.62,100790.0
20220225,15:55:00,CALL,4400,4415,15.0,0.05,0.1,0.15,0.0,0.05,10,30.32,18.6,0.0,30.0,WIN,16:00:00,4381.4,4384.62,100820.0
20220304,15:55:00,PUT,4310,4295,15.0,0.15,0.3,0.5,0.1,0.15,10,30.48,15.6,0.0,130.0,WIN,16:00:00,4325.56,4328.87,100950.0
20220307,15:55:00,PUT,4185,4170,15.0,0.15,0.2,0.3,0.0,0.05,10,31.98,16.1,0.0,130.0,WIN,16:00:00,4201.06,4200.89,101080.0
20220311,15:55:00,PUT,4190,4175,15.0,0.1,0.15,0.3,0.0,0.05,10,30.23,17.5,0.0,80.0,WIN,16:00:00,4207.48,4204.36,101160.0
20220331,15:55:00,PUT,4530,4515,15.0,0.5,0.7,0.9,0.1,0.2,10,19.33,15.9,0.0,480.0,WIN,16:00:00,4545.94,4530.5,101640.0
20220408,15:55:00,PUT,4470,4455,15.0,0.05,0.1,0.15,0.0,0.05,10,21.55,16.6,0.0,30.0,WIN,16:00:00,4486.6,4488.68,101670.0
20220422,15:55:00,PUT,4260,4245,15.0,0.25,0.35,0.55,0.0,0.1,10,22.68,17.1,0.0,230.0,WIN,16:00:00,4277.15,4271.94,101900.0
20220509,15:55:00,PUT,3965,3950,15.0,0.15,0.2,0.35,0.0,0.05,10,30.19,17.3,0.0,130.0,WIN,16:00:00,3982.28,3991.36,102030.0
20220520,15:55:00,PUT,3880,3865,15.0,0.2,0.3,0.45,0.0,0.1,10,29.35,15.2,0.0,180.0,WIN,16:00:00,3895.23,3901.37,102210.0
20220616,15:55:00,PUT,3640,3625,15.0,0.05,0.1,0.25,0.0,0.05,10,29.62,15.6,0.0,30.0,WIN,16:00:00,3655.64,3667.24,102240.0
20220630,15:55:00,PUT,3755,3740,15.0,0.1,0.15,0.35,0.0,0.05,10,28.16,16.7,0.0,80.0,WIN,16:00:00,3771.72,3786.03,102320.0
20220630,15:55:00,CALL,3790,3805,15.0,0.15,0.25,0.4,0.0,0.1,10,28.16,18.3,0.0,130.0,WIN,16:00:00,3771.72,3786.03,102450.0
20220902,15:55:00,PUT,3905,3890,15.0,0.05,0.1,0.2,0.0,0.05,10,25.56,17.8,0.0,30.0,WIN,16:00:00,3922.84,3924.41,102480.0
20220915,15:55:00,PUT,3885,3870,15.0,0.05,0.1,0.15,0.0,0.05,10,26.16,17.1,0.0,30.0,WIN,16:00:00,3902.1,3901.32,102510.0
20220923,15:55:00,PUT,3675,3660,15.0,0.15,0.2,0.25,0.0,0.05,10,27.35,15.8,0.0,130.0,WIN,16:00:00,3690.81,3693.49,102640.0
20221006,15:55:00,PUT,3730,3715,15.0,0.05,0.1,0.15,0.0,0.05,10,28.55,18.8,0.0,30.0,WIN,16:00:00,3748.8,3744.4,102670.0
20221007,15:55:00,PUT,3620,3605,15.0,0.05,0.1,0.25,0.0,0.05,10,30.52,17.9,0.0,30.0,WIN,16:00:00,3637.87,3639.84,102700.0
20221013,15:55:00,CALL,3695,3710,15.0,0.05,0.1,0.15,0.0,0.05,10,33.57,17.6,0.0,30.0,WIN,16:00:00,3677.41,3669.86,102730.0
20240216,15:55:00,PUT,4990,4975,15.0,0.05,0.1,0.15,0.0,0.05,10,14.01,15.1,0.0,30.0,WIN,16:00:00,5005.06,5005.55,102760.0
20240415,15:55:00,PUT,5050,5035,15.0,0.05,0.1,0.15,0.0,0.05,10,17.31,15.5,0.0,30.0,WIN,16:00:00,5065.49,5061.82,102790.0
20240419,15:55:00,PUT,4950,4935,15.0,0.05,0.1,0.15,0.0,0.05,10,18.0,16.1,0.0,30.0,WIN,16:00:00,4966.06,4967.26,102820.0
20240628,15:55:00,PUT,5450,5435,15.0,0.25,0.3,0.4,0.0,0.05,10,12.24,15.3,0.0,230.0,WIN,16:00:00,5465.3,5460.71,103050.0
