entry_date,entry_time,option_type,short_strike,long_strike,width,credit_received,short_bid,short_ask,long_bid,long_ask,qty,vix_level,otm_distance,exit_value,pnl,outcome,close_time,spx_at_entry,spx_at_exit,equity_after
20220105,15:55:00,PUT,4700,4690,10.0,0.15,0.2,0.25,0.0,0.05,15,16.91,12.6,0.0,195.0,WIN,16:00:00,4712.61,4700.67,100195.0
20220105,15:55:00,CALL,4725,4735,10.0,0.05,0.1,0.25,0.0,0.05,15,16.91,12.4,0.0,45.0,WIN,16:00:00,4712.61,4700.67,100240.0
20220110,15:55:00,PUT,4645,4635,10.0,0.05,0.1,0.2,0.0,0.05,15,18.76,15.3,0.0,45.0,WIN,16:00:00,4660.28,4670.29,100285.0
20220110,15:55:00,CALL,4675,4685,10.0,0.05,0.1,0.15,0.0,0.05,15,18.76,14.7,0.0,45.0,WIN,16:00:00,4660.28,4670.29,100330.0
20220114,15:55:00,PUT,4650,4640,10.0,0.1,0.2,0.25,0.0,0.1,15,20.31,13.5,0.0,120.0,WIN,16:00:00,4663.47,4662.82,100450.0
20220118,15:55:00,PUT,4555,4545,10.0,0.1,0.15,0.3,0.0,0.05,15,19.19,14.3,0.0,120.0,WIN,16:00:00,4569.34,4577.34,100570.0
20220118,15:55:00,CALL,4585,4595,10.0,0.1,0.2,0.3,0.0,0.1,15,19.19,15.7,0.0,120.0,WIN,16:00:00,4569.34,4577.34,100690.0
20220121,15:55:00,PUT,4385,4375,10.0,0.3,0.45,0.8,0.05,0.15,15,25.59,13.7,0.0,420.0,WIN,16:00:00,4398.74,4397.73,101110.0
20220121,15:55:00,CALL,4415,4425,10.0,0.15,0.35,0.6,0.1,0.2,15,25.59,16.3,0.0,195.0,WIN,16:00:00,4398.74,4397.73,101305.0
20220126,15:55:00,PUT,4340,4330,10.0,0.15,1.05,2.05,0.3,0.9,15,31.16,14.8,0.0,195.0,WIN,16:00:00,4354.82,4349.78,101500.0
20220126,15:55:00,CALL,4370,4380,10.0,0.55,1.0,2.05,0.25,0.45,15,31.16,15.2,0.0,795.0,WIN,16:00:00,4354.82,4349.78,102295.0
20220128,15:55:00,PUT,4405,4395,10.0,0.2,0.3,0.55,0.05,0.1,15,30.49,15.9,0.0,270.0,WIN,16:00:00,4420.86,4432.0,102565.0
20220128,15:55:00,CALL,4435,4445,10.0,0.25,0.4,0.6,0.05,0.15,15,30.49,14.1,0.0,345.0,WIN,16:00:00,4420.86,4432.0,102910.0
20220202,15:55:00,PUT,4575,4565,10.0,0.05,0.1,0.2,0.0,0.05,15,21.96,15.3,0.0,45.0,WIN,16:00:00,4590.34,4589.31,102955.0
20220207,15:55:00,PUT,4460,4450,10.0,0.2,0.3,0.5,0.0,0.1,15,23.22,14.1,0.0,270.0,WIN,16:00:00,4474.05,4483.92,103225.0
20220207,15:55:00,CALL,4490,4500,10.0,0.1,0.2,0.4,0.0,0.1,15,23.22,15.9,0.0,120.0,WIN,16:00:00,4474.05,4483.92,103345.0
